"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Leptodactylidae","Physalaemus albifrons","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Physalaemus albonotatus","22","44","","NA","NA","NA","","","Vittorazzi, S.E., Quindere, Y.R.S.D., Recco-Pimentel, S.M., Tomatis, C., Baldo, D., Lima, J.R.F., Ferro, J.M., Lima, J.D. and Lourenco, L.B., 2014. Comparative cytogenetics of Physalaemus albifrons and Physalaemus cuvieri species groups (Anura, Leptodactylidae). Comparative cytogenetics, 8(2), p.103."
"Anura","Leptodactylidae","Physalaemus barrioi","22","44","","NA","NA","NA","","","Provete, D.B., Garey, M.V., Toledo, L.F., Nascimento, J., Lourenco, L.B., Rossa-Feres, D.D.C. and Haddad, C.F., 2012. Redescription of Physalaemus barrioi (Anura: Leiuperidae). Copeia, 2012(3), pp.507-518."
"Anura","Leptodactylidae","Physalaemus biligonigerus","22","44","","NA","NA","NA","","Physalaemus fuscomaculatus","Amaral, M.J.V.D., Cardoso, A.J. and Recco-Pimentel, S.M., 2000. Cytogenetic analysis of three Physalaemus species (Amphibia, Anura). Caryologia, 53(3-4), pp.283-288."
"Anura","Leptodactylidae","Physalaemus biligonigerus","22","44","","NA","NA","NA","","","Amaral, M.J.V.D., Cardoso, A.J. and Recco-Pimentel, S.M., 2000. Cytogenetic analysis of three Physalaemus species (Amphibia, Anura). Caryologia, 53(3-4), pp.283-288."
"Anura","Leptodactylidae","Physalaemus centralis","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Physalaemus cicada","22","44","","NA","NA","NA","","","De Lucca, E. J., J. Jim and F. Foresti. 1974. Chromosomal studies in twelve species of Leptodactylidae ond one Brachycephalidae. Caryologica 27; 183-192."
"Anura","Leptodactylidae","Physalaemus cuqui","22","44","","NA","NA","NA","","","Vittorazzi, S.E., Lourenco, L.B., Sole, M., Faria, R.G. and Recco-Pimentel, S.M., 2016. Chromosomal analysis of Physalaemus kroyeri and Physalaemus cicada (Anura, Leptodactylidae). Comparative cytogenetics, 10(2), p.311."
"Anura","Leptodactylidae","Physalaemus cuvieri","22","44","","NA","NA","NA","","","Becak, M. L., L. Denaro and W. Becak. 1970. Polyploidy and mechanisms of karyotypic diversification in amphibia. Cytogenetics 9: 225-238."
"Anura","Leptodactylidae","Physalaemus ephippifer","22","44","ZW","NA","NA","NA","","","Nascimento, J., Quindere, Y.R.S.D., Recco-Pimentel, S.M., Lima, J.R.F. and Lourenco, L.B., 2010. Heteromorphic Z and W sex chromosomes in Physalaemus ephippifer (Steindachner, 1864)(Anura, Leiuperidae). Genetica, 138(11-12), pp.1127-1132."
"Anura","Leptodactylidae","Physalaemus fernandezae","22","44","","NA","NA","NA","","","Tomatis, C., Baldo, D., Kolenc, F. and Borteiro, C., 2009. Chromosomal variation in the species of the Physalaemus henselii group (Anura: Leiuperidae). Journal of Herpetology, 43(3), pp.555-560."
"Anura","Leptodactylidae","Physalaemus gracilis","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Physalaemus henselii","22","44","","NA","NA","NA","","","Tomatis, C., Baldo, D., Kolenc, F. and Borteiro, C., 2009. Chromosomal variation in the species of the Physalaemus henselii group (Anura: Leiuperidae). Journal of Herpetology, 43(3), pp.555-560."
"Anura","Leptodactylidae","Physalaemus kroyeri","22","44","","NA","NA","NA","","","Vittorazzi, S.E., Lourenco, L.B., Sole, M., Faria, R.G. and Recco-Pimentel, S.M., 2016. Chromosomal analysis of Physalaemus kroyeri and Physalaemus cicada (Anura, Leptodactylidae). Comparative cytogenetics, 10(2), p.311."
"Anura","Leptodactylidae","Physalaemus marmoratus","22","NA","","NA","NA","NA","","","Vittorazzi, S.E., Quindere, Y.R.S.D., Recco-Pimentel, S.M., Tomatis, C., Baldo, D., Lima, J.R.F., Ferro, J.M., Lima, J.D. and Lourenco, L.B., 2014. Comparative cytogenetics of Physalaemus albifrons and Physalaemus cuvieri species groups (Anura, Leptodactylidae). Comparative cytogenetics, 8(2), p.103."
"Anura","Leptodactylidae","Physalaemus nattereri","22","42","","NA","NA","NA","","Eupemphix nattereri","Ananias, F., Bombeiro, L.A., Silva, Z.A.P., Haddad, B.C.F. and Kasahara, S., 2007. Cytogenetics of Eupemphix nattereri Steindachner, 1863 (Anura: Leiuperidae) and karyotypic similarity with species of related genera: taxonomic implications. Acta Zoologica Sinica 53:285-293"
"Anura","Leptodactylidae","Physalaemus nattereri","22","44","","NA","NA","NA","","","Lourenco, L.B., Nascimento, J.A., Andrade, G.V., Rossa-Feres, D.C. and Recco-Pimentel, S.M., 2006. Chromosomal analysis of the leptodactylids Pleurodema diplolistris and Physalaemus nattereri (Amphibia, Anura). Amphibia-Reptilia, 27(4), pp.481-489."
"Anura","Leptodactylidae","Physalaemus olfersii","22","44","","NA","1","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Physalaemus riograndensis","22","44","","NA","NA","NA","","","Tomatis, C., Baldo, D., Kolenc, F. and Borteiro, C., 2009. Chromosomal variation in the species of the Physalaemus henselii group (Anura: Leiuperidae). Journal of Herpetology, 43(3), pp.555-560."
"Anura","Leptodactylidae","Physalaemus santafecinus","22","44","","NA","NA","NA","","","Vittorazzi, S.E., Quindere, Y.R.S.D., Recco-Pimentel, S.M., Tomatis, C., Baldo, D., Lima, J.R.F., Ferro, J.M., Lima, J.D. and Lourenco, L.B., 2014. Comparative cytogenetics of Physalaemus albifrons and Physalaemus cuvieri species groups (Anura, Leptodactylidae). Comparative cytogenetics, 8(2), p.103."
"Anura","Leptodactylidae","Physalaemus signifer","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Physalaemus soaresi","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pleurodema bibroni","22","NA","","NA","NA","NA","","","Olmo, E. 1973. Quantitative variations in the nuclear DNA and phylogenesis of the Amphibia. Caryologia 26: 43-68."
"Anura","Leptodactylidae","Pleurodema bibroni","44","88","","4","NA","NA","bisexual reproduction","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Leptodactylidae","Pleurodema borellii","22","NA","","NA","NA","NA","","","Barrio, A. and P. Rinaldi de Chieri. 1970 Estudios citogeneticos sobre el genero Pleurodema y sus consecuencias evolutivas (Amphibia, Anura, Leptodactylidae). Physis 30: 309-319."
"Anura","Leptodactylidae","Pleurodema cinereum","22","NA","","NA","NA","NA","","Pleurodema cinerea alpina","Barrio, A. and P. Rinaldi de Chieri. 1970 Estudios citogeneticos sobre el genero Pleurodema y sus consecuencias evolutivas (Amphibia, Anura, Leptodactylidae). Physis 30: 309-319."
"Anura","Leptodactylidae","Pleurodema cinereum","22","44","","NA","NA","NA","","Pleurodema cinerea cinerea","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pleurodema cordobae","88","NA","","8","NA","NA","","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Leptodactylidae","Pleurodema diplolister","22","42","","NA","NA","NA","","Pleurodema diplolistris","Lourenco, L.B., Nascimento, J.A., Andrade, G.V., Rossa-Feres, D.C. and Recco-Pimentel, S.M., 2006. Chromosomal analysis of the leptodactylids Pleurodema diplolistris and Physalaemus nattereri (Amphibia, Anura). Amphibia-Reptilia, 27(4), pp.481-489."
"Anura","Leptodactylidae","Pleurodema guayapae","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pleurodema kriegi","44","88","","4","NA","NA","bisexual reproduction","","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Leptodactylidae","Pleurodema marmoratum","22","NA","","NA","NA","NA","","Pleurodema marmorata","Duellman, W. E. and A. Veloso. 1977. Phylogeny of Pleurodema (Anura: Leptodactylidae): a biogeographic model. Occ. Pap. Mus. Nat. Hist. Univ. Kansas 64: 1-46."
"Anura","Leptodactylidae","Pleurodema nebulosum","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pleurodema thaul","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pleurodema tucumanum","22","44","","NA","NA","NA","","Pleurodema tucumana","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pseudopaludicola ameghini","20","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola boliviana","20","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola canga","18","32","","NA","NA","NA","","","Duarte, T.C., Veiga_Menoncello, A.C.P., Lima, J.F., Strassmann, C., Del_Grande, M.L., Giaretta, A.A., Pereira, E.G., Rossa_Feres, D.C. and Recco_Pimentel, S.M., 2010. Chromosome analysis in Pseudopaludicola (Anura, Leiuperidae), with description of sex chromosomes XX/XY in P. saltica. Hereditas, 147(2), pp.43-52."
"Anura","Leptodactylidae","Pseudopaludicola facureae","18","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola falcipes","22","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola falcipes","18","NA","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Leptodactylidae","Pseudopaludicola jaredi","22","NA","","NA","NA","NA","","","Andrade, F.D., Magalhaes, F.D.M., Nunes-de-Almeida, C.H.L., Veiga-Menoncello, A.C.P., Santana, D.J., Garda, A.A., Loebmann, D., Recco-Pimentel, S.M., Giaretta, A.A. and Toledo, L.F., 2016. A new species of long-legged Pseudopaludicola from northeastern Brazil (Anura, Leptodactylidae, Leiuperinae). Salamandra, 52(2), pp.107-124."
"Anura","Leptodactylidae","Pseudopaludicola mineira","22","44","","NA","NA","NA","","","Duarte, T.C., Veiga_Menoncello, A.C.P., Lima, J.F., Strassmann, C., Del_Grande, M.L., Giaretta, A.A., Pereira, E.G., Rossa_Feres, D.C. and Recco_Pimentel, S.M., 2010. Chromosome analysis in Pseudopaludicola (Anura, Leiuperidae), with description of sex chromosomes XX/XY in P. saltica. Hereditas, 147(2), pp.43-52."
"Anura","Leptodactylidae","Pseudopaludicola murundu","22","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola mystacalis","16","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola saltica","22","42","XY","NA","NA","NA","","","Duarte, T.C., Veiga_Menoncello, A.C.P., Lima, J.F., Strassmann, C., Del_Grande, M.L., Giaretta, A.A., Pereira, E.G., Rossa_Feres, D.C. and Recco_Pimentel, S.M., 2010. Chromosome analysis in Pseudopaludicola (Anura, Leiuperidae), with description of sex chromosomes XX/XY in P. saltica. Hereditas, 147(2), pp.43-52."
"Anura","Leptodactylidae","Pseudopaludicola ternetzi","20","NA","","NA","NA","NA","","","Cardozo, D., Boeris, J.M., Ferro, J.M., Borteiro, C., Kolenc, F., Suarez, P., Netto, F., Brusquetti, F. and Baldo, D., 2016. Evidence for independent instances of chromosome number reduction in the genus Pseudopaludicola (Anura: Leptodactylidae). Salamandra, 52(1), pp.11-22."
"Anura","Leptodactylidae","Pseudopaludicola ternetzi","18","NA","","NA","NA","NA","","","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Leptodactylidae","Pseudopaludicola ternetzi","16","NA","","NA","NA","NA","","","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Leptodactylidae","Scythrophrys sawayae","24","48","","NA","NA","NA","","","Lourenco, L.B., Bacci-Junior, M., Martins, V.G., Recco-Pimentel, S.M. and Haddad, C.F.B., 2008. Molecular phylogeny and karyotype differentiation in Paratelmatobius and Scythrophrys (Anura, Leptodactylidae). Genetica, 132(3), pp.255-266."
"Anura","Limnodynastidae","Adelotus brevis","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Heleioporus albopunctatus","24","48","","NA","NA","NA","","","Mahony, M. J. and E. S. Robinson. 1986. Nucleolar organizer region (NOR) location in karyotypes of Australian ground frog (Family Myobatrachidae). Genetica 68: 119-127."
"Anura","Limnodynastidae","Heleioporus australiacus","24","NA","","NA","NA","NA","","","Mahony, M. J. and E. S. Robinson. 1986. Nucleolar organizer region (NOR) location in karyotypes of Australian ground frog (Family Myobatrachidae). Genetica 68: 119-127."
"Anura","Limnodynastidae","Heleioporus barycragus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Heleioporus eyrei","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Heleioporus inornatus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Heleioporus psammophilus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Lechriodus fletcheri","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Lechriodus melanopyga","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes convexiusculus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes dorsalis","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes dumerilii","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes fletcheri","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes interioris","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes lignarius","24","48","","NA","NA","NA","","Megistolotis lignarius","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes peronii","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes peronii","22","NA","","NA","NA","NA","","","Olmo, E., G. Gargiulo, and A. Morescalchi 1970. Il contenuto di DNA nucleare di alcuni Anfibi. Bollettino di Zoologia 37: 513-514."
"Anura","Limnodynastidae","Limnodynastes salmini","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes tasmaniensis","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Limnodynastes terraereginae","22","44","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus aquilonius","48","92","","4","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus aquilonius","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus fulvus","24","48","","NA","NA","NA","","","Mahony and Roberts 1986. Two new species of desert burrowing frogs of the genus Neobatrachus (Anura: Myobatrachidae) from Western Australia. Rec. West Aust. Mus. 13:1 155-170"
"Anura","Limnodynastidae","Neobatrachus kunapalari","48","96","","4","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus pelobatoides","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus pictus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus sudelli","24","48","","NA","NA","NA","","Neobatrachus centralis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus sudelli","48","96","","4","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus sudelli","48","NA","","4","NA","NA","","Neobatrachus centralis","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Limnodynastidae","Neobatrachus sutor","48","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Neobatrachus wilsmorei","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Notaden bennettii","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Notaden melanoscaphus","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Notaden nichollsi","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Philoria frosti","24","48","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Philoria loveridgei","24","48","","NA","NA","NA","","Kyarranus loveridgei","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Philoria sphagnicolus","24","48","","NA","NA","NA","","Kyarranus sphagnicolus","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Platyplectrum ornatum","24","NA","","NA","NA","NA","","","Gregory, T. R. (2001). Animal genome size database."
"Anura","Limnodynastidae","Platyplectrum ornatum","22","44","","NA","NA","NA","","Limnodynastes ornatus","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Limnodynastidae","Platyplectrum ornatum","22","NA","","NA","NA","NA","","","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Limnodynastidae","Platyplectrum spenceri","22","NA","","NA","NA","NA","","","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Mantellidae","Aglyptodactylus madagascariensis","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Blommersia blommersae","26","52","","NA","NA","NA","","Mantidactylus blommersae","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Blommersia grandisonae","26","NA","","NA","NA","NA","","Mantidactylus grandisonae","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Blommersia wittei","26","52","","NA","NA","NA","","Mantidactylus wittei","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis erythrodactylus","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis goudotii","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis luteus","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis madagascariensis","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis microtympanum","26","52","","NA","NA","NA","","Boophis boettgeri","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis microtympanum","26","52","","NA","NA","NA","","Rhacophorus boettgeri","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis opisthodon","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis tephraeomystax","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Boophis williamsi","26","52","","NA","NA","NA","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Gephyromantis asper","26","44","","NA","NA","NA","","Mantidactylus asper","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Gephyromantis eiselti","26","NA","","NA","NA","NA","","Mantidactylus eiselti","Blommers-Schlosser, R. M. A. 1979. Biosystematics of the Malagasy frogs. I. Mantellinae (Ranidae). Beaufortia 29: 1-77."
"Anura","Mantellidae","Gephyromantis luteus","26","45","","NA","NA","NA","","Mantidactylus luteus","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Guibemantis bicalcaratus","26","52","","NA","NA","NA","","Mantidactylus bicalcaratus","Odierna, G., Vences, M., Aprea, G., Lotters, S. and Andreone, F., 2001. Chromosome data for Malagasy poison frogs (Amphibia: Ranidae: Mantella) and their bearing on taxonomy and phylogeny. Zoological Science, 18(4), pp.505-514."
"Anura","Mantellidae","Guibemantis depressiceps","26","NA","","NA","NA","NA","","Mantidactylus acuticeps","Blommers-Schlosser, R. M. A. 1979. Biosystematics of the Malagasy frogs. I. Mantellinae (Ranidae). Beaufortia 29: 1-77."
"Anura","Mantellidae","Guibemantis depressiceps","26","52","","NA","NA","NA","","Mantidactylus depressiceps","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Guibemantis flavobrunneus","26","NA","","NA","NA","NA","","Mantidactylus flavobrunneus","Blommers-Schlosser, R. M. A. 1978. Cytotaxonomy of the Ranidae, Rhacophoridae, Hyperoliidae (Anura) from Madagascar with a note on the karotype of two amphibians of the Seychelles. Genetica 48: 23-40."
"Anura","Mantellidae","Guibemantis liber","26","52","","NA","NA","NA","","Mantidactylus liber","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Mantellidae","Guibemantis punctatus","26","NA","","NA","NA","NA","","Mantidactylus punctatus","Blommers-Schlosser, R. M. A. 1978. Cytotaxonomy of the Ranidae, Rhacophoridae, Hyperoliidae (Anura) from Madagascar with a note on the karotype of two amphibians of the Seychelles. Genetica 48: 23-40."
"Anura","Mantellidae","Guibemantis tornieri","26","52","","NA","NA","NA","","Mantidactylus tornieri","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
