Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Hymenoptera	Megachilidae	Osmia	lignaria propinque	gonochorous			arrhenotoky		32	16
Hymenoptera	Megachilidae	Stelis	chlorocyanea	gonochorous			arrhenotoky		34	17
Hymenoptera	Megachilidae	Trachusa	gummifera	gonochorous			arrhenotoky		32	16
Hymenoptera	Ormyridae	Ormyrus	sp.1	gonochorous			arrhenotoky		12	6
Hymenoptera	Pergidae	Perga	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Pergidae	Philomastix	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Pergidae	Pterygophorus	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Pompilidae	Gen.	sp.2	gonochorous			arrhenotoky		30	15
Hymenoptera	Pompilidae	Gen.	sp.2	gonochorous			arrhenotoky		30	15
Hymenoptera	Pteromalidae	Dibrachys	sp.1	gonochorous			arrhenotoky		10	5
Hymenoptera	Pteromalidae	Lariophagus	distinguesdus	gonochorous			arrhenotoky		10	5
Hymenoptera	Sphecidae	Carinostigmus	filippovi	gonochorous			arrhenotoky		28	14
Hymenoptera	Sphecidae	Ectemnius	rubicola nipponis	gonochorous			arrhenotoky		28	14
Hymenoptera	Sphecidae	Microstigmus	arlei	gonochorous			arrhenotoky		6	3
Hymenoptera	Sphecidae	Microstigmus	brasiliensis	gonochorous			arrhenotoky		10	5
Hymenoptera	Sphecidae	Microstigmus	cooperi	gonochorous			arrhenotoky		6	3
Hymenoptera	Sphecidae	Microstigmus	crucifex	gonochorous			arrhenotoky		8	4
Hymenoptera	Sphecidae	Microstigmus	luederwaldti	gonochorous			arrhenotoky		6	3
Hymenoptera	Sphecidae	Pemphredon	diervillae	gonochorous			arrhenotoky		8	4
Hymenoptera	Sphecidae	Pemphredon	krombeini	gonochorous			arrhenotoky		16	8
Hymenoptera	Sphecidae	Psenulus	carnifrons iwatai	gonochorous			arrhenotoky		16	8
Hymenoptera	Sphecidae	Psenulus	maculipes	gonochorous			arrhenotoky		42	21
Hymenoptera	Sphecidae	Rhopalum	pygidiale	gonochorous			arrhenotoky		26	13
Hymenoptera	Sphecidae	Rhopalum	watanabei	gonochorous			arrhenotoky		26	13
Hymenoptera	Sphecidae	Trychofoenus	sp.1	gonochorous			arrhenotoky		28	14
Hymenoptera	Sphecidae	Trypoxylon	fabricator	gonochorous			arrhenotoky		32	16
Hymenoptera	Sphecidae	Trypoxylon	obsonator	gonochorous			arrhenotoky		28	14
Hymenoptera	Sphecidae	Trypoxylon	petiolatum	gonochorous			arrhenotoky		28	14
Hymenoptera	Sphecidae	Trypoxylon	sp.1	gonochorous			arrhenotoky		32	16
Hymenoptera	Sphecidae	Trypoxylon	sp.1	gonochorous			arrhenotoky		18	9
Hymenoptera	Sphecidae	Trypoxylon	sp.2	gonochorous			arrhenotoky		26	13
Hymenoptera	Tenthredinidae	Aglaostigma	albicincta	gonochorous			arrhenotoky		30	15
Hymenoptera	Tenthredinidae	Aglaostigma	amoorensis	gonochorous			arrhenotoky		32	16
Hymenoptera	Tenthredinidae	Aglaostigma	nebulosa	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Aglaostigma	occipitosa	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Aglaostigma	sapporonis	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Aglaostigma	sp.	gonochorous			arrhenotoky		44	22
Hymenoptera	Tenthredinidae	Allantus	meridionalis	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Allantus	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Alphostromboceros	konowi	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Ametastegia	geranii	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Aneugmenus	stramineipes	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Anoplonyx	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Asiemphytus	albilabris	gonochorous			arrhenotoky		30	15
Hymenoptera	Tenthredinidae	Athalia	lugens infumata	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Athalia	rosae rosae	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Athalia	rosae ruficornis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Birka	carinifrons	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Cladius	morio	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Corymbus	fujisana	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Corymbus	nipponica	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Croesus	japonicus	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Dolerus	hematodes	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Dolerus	lewisii	gonochorous			arrhenotoky		28	14
Hymenoptera	Tenthredinidae	Dolerus	similis japonicus	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Dolerus	subfasciatus	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Dolerus	yokohamensis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Elinora	koehleri	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Eriocampa	mitsukurii	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Eutomostethus	 juncivorus	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Heptamelus (Heptamelus)	ochroleucus	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Heptamelus (Pseudoheptamelus)	runari	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Lagidina	platycerus	gonochorous			arrhenotoky		36	18
Hymenoptera	Tenthredinidae	Loderus	eversmanni obscurus	gonochorous			arrhenotoky		28	14
Hymenoptera	Tenthredinidae	Loderus	genucinctus insulicola	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Macrophya	annulitibia	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	coxalis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	esakii exilis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Macrophya	falsifica	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	fascipennis	gonochorous			arrhenotoky		24	12
Hymenoptera	Tenthredinidae	Macrophya	imitator	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Macrophya	malaisei	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	rohweri	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	sp.	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Macrophya	timida	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Nematus (Lygaeonematus)	erichsonii	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Nematus (Nematus)	lucidus	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pachynematus)	obductus	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pikonema)	alaskaensis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pikonema)	dimmockii	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pontania)	sp.	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Nematus (Pontania)	viminalis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	geniculatus	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	pallipes	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	ruficornis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	rufipes	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	sp.1	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	sp.2	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pristiphora)	sp.3	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	leucotrochus	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	melanaspis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	nigricornis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	olfaciens	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	pavidus	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	ribesii	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Nematus (Pteronidea)	viridescens	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Nematus (s.l.)	sp.	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Neostromboceros	itoi	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Neostromboceros	okinawaensis	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Neostromboceros	sinanensis	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Pachyprotasis	asteris	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	caerulescens kashmirica	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Pachyprotasis	erratica	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	fukii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	hayasuensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	hiensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	hiyodorii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	iwatai	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	longicornis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	Malaise	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Pachyprotasis	malaisei	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Pachyprotasis	nigrinotata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	nogusai	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	okutanii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	pallidiventris	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sasabensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sawadai	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sengaminensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	serii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.1	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.10	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.2	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.3	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.4	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.5	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.6	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.7	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.8	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	sp.9	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	tanakai	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	volatilis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	yamahakkai	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Pachyprotasis	zukaensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Parachractus	leucopodus	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Perineura	esakii	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Perineura	japonica	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Perineura	okutanii	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Perineura	pictipennis	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Perineura	sp.	gonochorous			arrhenotoky		34	17
Hymenoptera	Tenthredinidae	Phyllocolpa	sp.	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Priophorus	varipes	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Rocalia	sp.	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Siobla	ferox	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Siobla	metallica	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Siobla	sturmi	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Siobla	venusta apicalis	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Strongylogaster	lineata	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Strongylogaster	onocleae	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Strongylogaster	ruber	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Strongylogaster	tambensis	gonochorous			arrhenotoky		14	7
Hymenoptera	Tenthredinidae	Tenthredo (Eurogaster)	mesomelas	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Eurogaster)	obsoleta	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Eurogaster)	opaciceps	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Olivacedo)	olivacea	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Olivacedo)	pseudolivacea	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Olivacedo)	viridatrix	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Rhogogaster)	sp.1	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Rhogogaster)	sp.2	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Rhogogaster)	sp.3	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Rhogogaster)	viridis	gonochorous			arrhenotoky		24	12
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	abdominalis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	angustiannulata	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	basizonata	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	contusa	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	convergenata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	crassa	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	cylindrica	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	dentina	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	finschi seguro	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	flavomandibulata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	fortunei	gonochorous			arrhenotoky		24	12
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	fukaii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	gifui	gonochorous			arrhenotoky		24	12
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	hokkaidonis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	japonica	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	jozana	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	latifasciata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	matsumurai	gonochorous			arrhenotoky		38	19
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	melanogastra	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	mortivaga	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	nigropicta	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	nitidiceps	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	opposita	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	ornatula	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	picticornis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	platycera	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	procincta	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	providens	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	rubrocaudata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.1	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.2	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.3	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.4	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.5	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	sp.6	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	subolivacea	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	takeuchii	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (s.l.)	ussuriensis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Temuledo)	temula	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	atra	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	bipunctula	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	colon	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	decens	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	fagi	gonochorous			arrhenotoky		26	13
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	ferruginea	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	fulva adusta	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	fuscoterminata	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	hilaris	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	limbata	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	livida	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	mandibularis	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	solitaria	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredella)	velox	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredo)	arcuata	gonochorous			arrhenotoky		24	12
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredo)	brevicornis	gonochorous			arrhenotoky		40	20
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredo)	marginella	gonochorous			arrhenotoky		22	11
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredo)	notha	gonochorous			arrhenotoky		38	19
Hymenoptera	Tenthredinidae	Tenthredo (Tenthredo)	omissa	gonochorous			arrhenotoky		20	10
Hymenoptera	Tenthredinidae	Tenthredo (Zonuledo)	amoena	gonochorous			arrhenotoky		36	18
Hymenoptera	Tenthredinidae	Tenthredopsis	carinata	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Tenthredopsis	sp.1	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Tenthredopsis	sp.2	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Tenthredopsis	sp.3	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Thrinax	athyrii	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Thrinax	japonicus	gonochorous			arrhenotoky		18	9
Hymenoptera	Tenthredinidae	Thrinax	melanogyne	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Thrinax	minomensis	gonochorous			arrhenotoky		16	8
Hymenoptera	Tenthredinidae	Thrinax	paucipunctatus	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Thrinax	sasayamensis	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Thrinax	struthiopteridis	gonochorous			arrhenotoky		12	6
Hymenoptera	Tenthredinidae	Thrinax	tokunagai	gonochorous			arrhenotoky		14	7
Hymenoptera	Torymidae	Monorionlolllems	clemellti	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Monorionlolllems	montivagus	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Monorionlolllems	obscurus	gonochorous			arrhenotoky		10	5
Hymenoptera	Torymidae	Monorionlolllems	saltuosus	gonochorous			arrhenotoky		10	5
Hymenoptera	Torymidae	Torymus	baccharidis	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Torymus	californicus	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Torymus	capillaceus	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Torymus	koebelei	gonochorous			arrhenotoky		10	5
Hymenoptera	Torymidae	Torymus	occidentalis	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Torymus	umbilicatus	gonochorous			arrhenotoky		10	5
Hymenoptera	Torymidae	Torymus	vesiculi	gonochorous			arrhenotoky		12	6
Hymenoptera	Torymidae	Torymus	warreni	gonochorous			arrhenotoky		12	6
Hymenoptera	Trichogrammatidae	Trichogramma	nubialale	gonochorous			arrhenotoky		10	5
Hymenoptera	Trichogrammatidae	Trichogramma	sp.1	gonochorous			arrhenotoky		10	5
Hymenoptera	Vespidae	Liostenogaster	sp.1	gonochorous			arrhenotoky		14	7
Hymenoptera	Vespidae	Metapolybia	sp.	gonochorous			arrhenotoky		38	19
Hymenoptera	Vespidae	Polistes	carolinus	gonochorous			arrhenotoky		38	19
Hymenoptera	Vespidae	Polistes	chinensis antennalis	gonochorous			arrhenotoky		46	23
Hymenoptera	Vespidae	Polistes	omissus	gonochorous			arrhenotoky		28	14
Hymenoptera	Vespidae	Polistes	versicolor versicolor	gonochorous			arrhenotoky		62	31
Hymenoptera	Vespidae	Polybia	sp.1	gonochorous			arrhenotoky		32	16
Hymenoptera	Vespidae	Polybia	sp.2	gonochorous			arrhenotoky		34	17
Hymenoptera	Vespidae	Protopolybia	exigua exigua	gonochorous			arrhenotoky		62	31
Hymenoptera	Vespidae	Protopolybia	pumila	gonochorous			arrhenotoky		42	21
Hymenoptera	Vespidae	Pseudopolybia	vespiceps	gonochorous			arrhenotoky		16	8
Hymenoptera	Vespidae	Stelopolybia	multipicta multipicta	gonochorous			arrhenotoky		64	32
Hymenoptera	Vespidae	Stelopolybia	pallipes pallipes	gonochorous			arrhenotoky		64	32
Hymenoptera	Vespidae	Vespa	simillima xanthoptera	gonochorous			arrhenotoky		50	25
Isoptera	Kalotermitidae	Cryptotermes	cristatus	gonochorous						46
Isoptera	Kalotermitidae	Cryptotermes	gearyi	gonochorous	XY,homomorphic	male heterogametic				48
Isoptera	Kalotermitidae	Cryptotermes	papulosus	gonochorous					42	
Isoptera	Kalotermitidae	Cryptotermes	sp.	gonochorous						47
Isoptera	Kalotermitidae	Incisitermes	barretti	gonochorous						42
Isoptera	Kalotermitidae	Incisitermes	sp.	gonochorous					42	
Isoptera	Kalotermitidae	Kalotermes	convexus	gonochorous						46
Isoptera	Stolotermitidae	Porotermes	adamsoni	gonochorous					40	40
Isoptera	Stolotermitidae	Stolotermes	victoriensis	gonochorous	XO	male heterogametic			32	31
Isoptera	Termitidae	Afrosubulitermes	congoensis	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Amitermes	eucalipti						42	
Isoptera	Termitidae	Cubitermes	sp. 1.	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Microcerotermes	fuscotibiatis	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Microcerotermes	parvulus	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Microcerotermes	sp.1	gonochorous	complex XY,homomorphic	male heterogametic			44	
Isoptera	Termitidae	Microcerotermes	sp.2	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Microtermes	sp.1	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Nasutitermes	arboreus	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Odontotermes	snyderi	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Odontotermes	sp.1	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Ophiotermes	mandibularis	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Pericapritermes	sp.1	gonochorous	complex XY,homomorphic	male heterogametic			42	
Isoptera	Termitidae	Procubitermes	sp. 1	gonochorous	complex XY,homomorphic	male heterogametic			38	
