Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Santalales	Santalaceae	Phoradendron	virens	Rizzini															
Santalales	Santalaceae	Phoradendron	wiensii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	woodsonii	Trel.				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	xanthophyllum	(A. Cunn.) Ettingsh.															
Santalales	Santalaceae	Phoradendron	falciferum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	buritacanum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	jaliscense	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	campbellii	Krug & Urb.						shrub		perennial							
Santalales	Santalaceae	Phoradendron	acutifolium	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tachiranum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	pascoi	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	buchtienii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	rigidifolium	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	kelloggii	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	gracilicarpum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	macrarthrum	Eichler						shrub		perennial							
Santalales	Santalaceae	Phoradendron	validum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	lentii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	filamentosum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	steyermarckii	Rizzini						shrub		perennial							
Santalales	Santalaceae	Phoradendron	huberi	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	apertiflorum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	vargasii	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	palandensis	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	betancurii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	larense	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	hartii	Krug & Urb.				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	gundlachii	Krug & Urb.						shrub		perennial							
Santalales	Santalaceae	Phoradendron	henrici	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	haitense	Urb.						shrub		perennial							
Santalales	Santalaceae	Phoradendron	alatum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	applanatum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	olae	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tetracarpum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	exiguum	Trel.						shrub		perennial							
Santalales	Santalaceae	Phoradendron	palaephyllum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	burgeri	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tardispicum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	haberi	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	schultesii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	lingulatum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	retrophyllum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	pachystachyum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	oliganthus	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	nudum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	juruanum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	camposii	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	acuminatum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	colombianum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	websteri	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	kingii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	tucumanense	Urb.				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	epiviscum	Eichler						shrub		perennial							
Santalales	Santalaceae	Phoradendron	membranifolium	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	steinbachii	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	pulleanum	E.H.L. Krause						shrub		perennial							
Santalales	Santalaceae	Phoradendron	singulare	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	mirandensis	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	bicarinatum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	robaloense	Woodson ex Rizzini				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	uniseriale	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tenuifolium	Urb. & Ekman						shrub		perennial							
Santalales	Santalaceae	Phoradendron	microcephalum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	seibertii	(Trelease) Rizzini				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	irwinianum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	solandrae	Proctor				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	thomasii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	carnosum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	loretoi	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	fosteri	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	squamiferum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	grahamii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	antioquianum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	boacoi	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	vasquezianum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	decrescens	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	iltisiorum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	neurophyllum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	aurantiacum	Trel.				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tenuicaule	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	truncatum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	prolongatum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	dwyeri	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	krameri	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	galeanum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	wurdackii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tillettii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	roldanii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	molinae	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	heredianum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	anamariae	Rizzini ex Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	decipiens	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	microstachyum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	lorifolium	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	truncato-retusum	Rizzini						shrub		perennial							
Santalales	Santalaceae	Phoradendron	fonsecanum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	tikalense	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	haughtii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	fragile	Urb.						shrub		perennial							
Santalales	Santalaceae	Phoradendron	killipii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	lundellii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	crassicarpum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	fallax	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	napoense	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	breedlovei	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	granvillei	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	veracruzanum	Oliva & Chazaro						shrub		perennial							
Santalales	Santalaceae	Phoradendron	nickrentianum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	scariosum	Rizzini				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	treleaseanum	Standl. & Steyerm.				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	morsicatum	Rizzini				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	zelayanum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	megaphyllum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	merae	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	rugosum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	ravenii	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	longissimum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	craspedophyllum	Eichler				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	metense	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	caracheanum	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	concinnum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	kuntzei	Urb.				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	bahiense	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	restrepoae	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	proctorii	Kuijt				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	suamiferum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	aulestianum	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	heterostachyum	Kuijt				monoecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	botryoides	Kuijt						shrub		perennial							
Santalales	Santalaceae	Phoradendron	pergranulatum	Trelease				dioecy		shrub		perennial							
Santalales	Santalaceae	Phoradendron	aguilarii	Standl. & Steyerm.				dioecy		shrub		perennial							
Rosales	Urticaceae	Pilea	adamsiana	A.K. Monro															
Rosales	Urticaceae	Pilea	angolensis	(Hiern) Rendle						herb		annual							
Rosales	Urticaceae	Pilea	angustata	Killip															
Rosales	Urticaceae	Pilea	antioquensis	Killip															
Rosales	Urticaceae	Pilea	approximata	C.B. Clarke				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	arguta	(Kunth) Wedd.															
Rosales	Urticaceae	Pilea	attenuata	Killip															
Rosales	Urticaceae	Pilea	auriculata	Liebm.															
Rosales	Urticaceae	Pilea	bambusifolia	C.J. Chen				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	callitrichioides	(Kunth) Kunth															
Rosales	Urticaceae	Pilea	cangyuanensis	H.W. Li															
Rosales	Urticaceae	Pilea	ceratocalyx	Wedd.															
Rosales	Urticaceae	Pilea	chiapensis	Killip															
Rosales	Urticaceae	Pilea	citriodora	Wedd.															
Rosales	Urticaceae	Pilea	conjugalis	A.K. Monro															
Rosales	Urticaceae	Pilea	cordifolia	Hook. f.				monoecy		herb		perennial							
Rosales	Urticaceae	Pilea	corona	A.K. Monro															
Rosales	Urticaceae	Pilea	cruegeriana	Wedd.															
Rosales	Urticaceae	Pilea	cushiensis	Killip															
Rosales	Urticaceae	Pilea	cymbifolia	Rusby															
Rosales	Urticaceae	Pilea	delicatula	Killip															
Rosales	Urticaceae	Pilea	diversifolia	Wedd.															
Rosales	Urticaceae	Pilea	dombeyana	Wedd.															
Rosales	Urticaceae	Pilea	elliptica	Wedd.															
Rosales	Urticaceae	Pilea	falcata	Liebm.															
Rosales	Urticaceae	Pilea	fallax	Wedd.															
Rosales	Urticaceae	Pilea	fendleri	Killip															
Rosales	Urticaceae	Pilea	flexuosa	Wedd.															
Rosales	Urticaceae	Pilea	funkikensis	Hayata				monoecy|dioecy		shrub									
Rosales	Urticaceae	Pilea	gallowayana	Killip															
Rosales	Urticaceae	Pilea	goudotiana	Wedd.															
Rosales	Urticaceae	Pilea	haenkei	Killip															
Rosales	Urticaceae	Pilea	hirsuta	Wedd.															
Rosales	Urticaceae	Pilea	hitchcockii	Killip															
Rosales	Urticaceae	Pilea	hookeriana	Wedd.				dioecy		herb|shrub		perennial	12	12					
Rosales	Urticaceae	Pilea	hydrocotyliflora	Killip															
Rosales	Urticaceae	Pilea	ivohibeensis	Leandri															
Rosales	Urticaceae	Pilea	jamesoniana	Wedd.															
Rosales	Urticaceae	Pilea	killipiana	Standl. & Steyerm.															
Rosales	Urticaceae	Pilea	lamioides	Wedd.															
Rosales	Urticaceae	Pilea	linearifolia	C.J. Chen				dioecy		herb									
Rosales	Urticaceae	Pilea	lomatogramma	Hand.-Mazz.				monoecy|dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	losensis	Killip															
Rosales	Urticaceae	Pilea	lucens	(Poir.) Wedd.															
Rosales	Urticaceae	Pilea	macbridei	Killip															
Rosales	Urticaceae	Pilea	macrocarpa	C.J. Chen				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	macrocystolithica	Killip															
Rosales	Urticaceae	Pilea	marginata	Wedd.															
Rosales	Urticaceae	Pilea	matsudai	Yamam.															
Rosales	Urticaceae	Pilea	media	C.J. Chen				monoecy|dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	medogensis	C.J. Chen				monoecy|dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	menghaiensis	C.J. Chen				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	microcardia	Hand.-Mazz.				monoecy		herb		annual							
Rosales	Urticaceae	Pilea	minutiflora	Krause															
Rosales	Urticaceae	Pilea	mutisiana	(Spreng.) Wedd.															
Rosales	Urticaceae	Pilea	myriophylla	Killip															
Rosales	Urticaceae	Pilea	napoana	Gilli															
Rosales	Urticaceae	Pilea	nerteroides	Killip															
Rosales	Urticaceae	Pilea	nitida	Wedd.															
Rosales	Urticaceae	Pilea	nutans	Wedd.															
Rosales	Urticaceae	Pilea	obetiifolia	Killip															
Rosales	Urticaceae	Pilea	ophioderma	Killip															
Rosales	Urticaceae	Pilea	pallida	Killip															
Rosales	Urticaceae	Pilea	pauciflora	C.J. Chen				monoecy		herb		annual							
Rosales	Urticaceae	Pilea	pavonii	Wedd.															
Rosales	Urticaceae	Pilea	pichisana	Killip															
Rosales	Urticaceae	Pilea	picta	Herzog															
Rosales	Urticaceae	Pilea	poeppigiana	Wedd.															
Rosales	Urticaceae	Pilea	pteropodon	Wedd.															
Rosales	Urticaceae	Pilea	pulegifolia	(Poir.) Wedd.															
Rosales	Urticaceae	Pilea	punctata	(Kunth) Wedd.															
Rosales	Urticaceae	Pilea	pusilla	K. Krause															
Rosales	Urticaceae	Pilea	ramosissima	Killip															
Rosales	Urticaceae	Pilea	riopalenquensis	A.H. Gentry & Dodson															
Rosales	Urticaceae	Pilea	riparia	Donn. Sm.															
Rosales	Urticaceae	Pilea	rostellata	C.J. Chen				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	rostulata	A.K. Monro				monoecy|dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	rugosissima	Killip															
Rosales	Urticaceae	Pilea	rusbyi	(Britton) Killip															
Rosales	Urticaceae	Pilea	salwinensis	(Hand.-Mazz.) C.J. Chen				dioecy		herb|shrub		perennial							
Rosales	Urticaceae	Pilea	schimpffii	Diels															
Rosales	Urticaceae	Pilea	scripta	(Buch.-Ham. ex D. Don) Wedd.				monoecy|dioecy		herb		perennial	12	12					
Rosales	Urticaceae	Pilea	selbyanorum	Dodson & A.H. Gentry															
Rosales	Urticaceae	Pilea	senarifolia	Donn. Sm.															
Rosales	Urticaceae	Pilea	serpyllifolia	(Poir.) Wedd.															
Rosales	Urticaceae	Pilea	serratifolia	Wedd.															
Rosales	Urticaceae	Pilea	skutchii	Killip															
Rosales	Urticaceae	Pilea	somai	Hayata				dioecy											
Rosales	Urticaceae	Pilea	spinulosa	C.J. Chen				dioecy		herb|shrub		perennial							
Rosales	Urticaceae	Pilea	spruceana	Wedd.											48	48			
Rosales	Urticaceae	Pilea	squamosa	C.J. Chen				dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	strigosa	Wedd.															
Rosales	Urticaceae	Pilea	subamplexicaulis	Killip															
Rosales	Urticaceae	Pilea	subedentata	S.S. Chien & C.J. Chen				monoecy|dioecy		herb		perennial							
Rosales	Urticaceae	Pilea	submissa	Wedd.															
Rosales	Urticaceae	Pilea	suffruticosa	K. Krause															
Rosales	Urticaceae	Pilea	supersedens	Leandri															
Rosales	Urticaceae	Pilea	symmeria	Wedd.				monoecy|dioecy		herb		perennial	24	24					
Rosales	Urticaceae	Pilea	tatamensis	Killip															
Rosales	Urticaceae	Pilea	tatei	Killip															
Rosales	Urticaceae	Pilea	tetrapoda	Killip															
Rosales	Urticaceae	Pilea	tilarana	W.C. Burger															
Rosales	Urticaceae	Pilea	topensis	Diels															
Rosales	Urticaceae	Pilea	trianthemoides	(Sw.) Lindl.						shrub									
Rosales	Urticaceae	Pilea	trichomanophylla	A.K. Monro															
Rosales	Urticaceae	Pilea	trichosanthes	Wedd.															
Rosales	Urticaceae	Pilea	triradiata	Killip															
Rosales	Urticaceae	Pilea	tungurahuae	Killip															
Rosales	Urticaceae	Pilea	tutensis	A.K. Monro				monoecy		herb		perennial							
Rosales	Urticaceae	Pilea	umbriana	Killip															
Rosales	Urticaceae	Pilea	urticella	Wedd.															
Rosales	Urticaceae	Pilea	variegata	(Spreng.) Seem.															
Rosales	Urticaceae	Pilea	vegasana	Killip															
Rosales	Urticaceae	Pilea	weberbaueri	Killip															
Rosales	Urticaceae	Pilea	wightii	Wedd.				monoecy|dioecy		herb		perennial							
Malvales	Thymelaeaceae	Pimelea	brachyphylla	Benth.															
Malvales	Thymelaeaceae	Pimelea	filiformis	Hook. f.															
Malvales	Thymelaeaceae	Pimelea	nivea	Labill.															
Malvales	Thymelaeaceae	Pimelea	penicillaris	F. Muell.															
Malvales	Thymelaeaceae	Pimelea	urvilleana	A. Rich.				gynodioecy											
Piperales	Piperaceae	Piper	abbadianum	Yunck.															
Piperales	Piperaceae	Piper	abditum	Trel.															
Piperales	Piperaceae	Piper	abutilifolium	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	achoteanum	Trel.															
Piperales	Piperaceae	Piper	achromatolepis	Trel.															
Piperales	Piperaceae	Piper	achupallasense	Yunck.															
Piperales	Piperaceae	Piper	acutifolium	Ruiz & Pav.															
Piperales	Piperaceae	Piper	acutiusculum	C. DC.															
Piperales	Piperaceae	Piper	acutulum	Trel.															
Piperales	Piperaceae	Piper	admirabile	Yunck.															
Piperales	Piperaceae	Piper	adreptum	Trel.															
Piperales	Piperaceae	Piper	affictum	Trel.															
Piperales	Piperaceae	Piper	afflictum	Trel.															
Piperales	Piperaceae	Piper	agostiniorum	Steyerm.															
Piperales	Piperaceae	Piper	aguadulcense	Yunck.															
Piperales	Piperaceae	Piper	albiciliatum	Yunck.															
Piperales	Piperaceae	Piper	albidum	Kunth															
Piperales	Piperaceae	Piper	albogranulatum	Trel.															
Piperales	Piperaceae	Piper	albopapillatum	Trel.															
Piperales	Piperaceae	Piper	aleyreanum	C. DC.															
Piperales	Piperaceae	Piper	allardii	Yunck.															
Piperales	Piperaceae	Piper	alnoides	Kunth															
Piperales	Piperaceae	Piper	alveolatum	Opiz															
Piperales	Piperaceae	Piper	amparoense	Yunck.															
Piperales	Piperaceae	Piper	amphitrichum	Trel.															
Piperales	Piperaceae	Piper	amplectenticaule	Trel. & Yunck.															
Piperales	Piperaceae	Piper	anastylum	Trel.															
Piperales	Piperaceae	Piper	androgynum	C. DC.															
Piperales	Piperaceae	Piper	angamarcanum	C. DC.															
Piperales	Piperaceae	Piper	anonymum	Trel.															
Piperales	Piperaceae	Piper	apodum	Trel.															
Piperales	Piperaceae	Piper	apurimacanum	Trel.															
Piperales	Piperaceae	Piper	apus	Trel.															
Piperales	Piperaceae	Piper	araneatum	Trel.															
Piperales	Piperaceae	Piper	arduum	Trel.															
Piperales	Piperaceae	Piper	areolatum	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	aristolochiaefolium	(Trel.) Yunck.															
Piperales	Piperaceae	Piper	armatum	Trel. & Yunck.															
Piperales	Piperaceae	Piper	arrectispicum	Trel.															
Piperales	Piperaceae	Piper	arreptum	Trel.															
Piperales	Piperaceae	Piper	arthantopse	C. DC.															
Piperales	Piperaceae	Piper	arunachalensis	Gajurel P.R. P. Rethy & Y. Kumar				dioecy											
Piperales	Piperaceae	Piper	ascendentispicum	Trel.															
Piperales	Piperaceae	Piper	asclepiadifolium	Trel.															
Piperales	Piperaceae	Piper	asperilimbum	C.DC.															
Piperales	Piperaceae	Piper	asplundii	Yunck.															
Piperales	Piperaceae	Piper	asterocarpum	Trel.															
Piperales	Piperaceae	Piper	asterotrichum	C. DC.															
Piperales	Piperaceae	Piper	attenuatamentum	Trel.															
Piperales	Piperaceae	Piper	azuaiense	Yunck.															
Piperales	Piperaceae	Piper	azupizuanum	Trel.															
Piperales	Piperaceae	Piper	baccans	(Miq.) C.DC.															
Piperales	Piperaceae	Piper	baezanum	C. DC.															
Piperales	Piperaceae	Piper	bahiense	(C. Presl) C. DC.															
Piperales	Piperaceae	Piper	balsapuertanum	Trel.															
Piperales	Piperaceae	Piper	barbatum	Kunth															
Piperales	Piperaceae	Piper	barbicuspe	Trel.															
Piperales	Piperaceae	Piper	barbulantherum	Trel.															
Piperales	Piperaceae	Piper	begoniiforme	Yunck.				hermaphrodite											
Piperales	Piperaceae	Piper	bermejanum	Trel. & Yunck.															
Piperales	Piperaceae	Piper	berryi	Steyerm.															
Piperales	Piperaceae	Piper	berteroanum	C. DC.															
Piperales	Piperaceae	Piper	biauritum	C. DC.															
Piperales	Piperaceae	Piper	bogotense	C.DC.															
Piperales	Piperaceae	Piper	bolivaranum	Yunck.															
Piperales	Piperaceae	Piper	bosnicanum	C.DC.															
Piperales	Piperaceae	Piper	botterii	C. DC.															
Piperales	Piperaceae	Piper	brachipilum	Yunck.															
Piperales	Piperaceae	Piper	brachystylum	Trel.															
Piperales	Piperaceae	Piper	brachytrichum	Trel.															
Piperales	Piperaceae	Piper	brasiliense	C. DC.															
Piperales	Piperaceae	Piper	brevesanum	Yunck.															
Piperales	Piperaceae	Piper	brevestrigillosum	Trel.															
Piperales	Piperaceae	Piper	brevispicum	C. DC.															
Piperales	Piperaceae	Piper	brongniartii	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	bullatifolium	Sodiro															
Piperales	Piperaceae	Piper	caballocochanum	Trel.															
Piperales	Piperaceae	Piper	cajamarcanum	Yunck.															
Piperales	Piperaceae	Piper	caladiifolium	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	calamistratum	Trel.															
Piperales	Piperaceae	Piper	calceolarium	C. DC.															
Piperales	Piperaceae	Piper	caldasianum	(Miq.) Yunck.															
Piperales	Piperaceae	Piper	callcanense	Trel.															
Piperales	Piperaceae	Piper	calvescentinerve	Trel.															
Piperales	Piperaceae	Piper	calvibaccum	Trel.															
Piperales	Piperaceae	Piper	cambessedesii	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	camiloi	Trel. & Yunck.															
Piperales	Piperaceae	Piper	camphoriferum	C. DC.															
Piperales	Piperaceae	Piper	campii	Yunck.															
Piperales	Piperaceae	Piper	canavillosum	Steyerm.															
Piperales	Piperaceae	Piper	capillipes	Trel. & Yunck.															
Piperales	Piperaceae	Piper	capillistipes	Trel.															
Piperales	Piperaceae	Piper	capitarianum	Yunck.															
Piperales	Piperaceae	Piper	carpinifolium	(C. Presl) C. DC.															
Piperales	Piperaceae	Piper	carpinteranum	C. DC.															
Piperales	Piperaceae	Piper	carpunya	Ruiz & Pav.															
Piperales	Piperaceae	Piper	carrapanum	Trel.															
Piperales	Piperaceae	Piper	casapiense	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	cassinoides	Opiz															
Piperales	Piperaceae	Piper	cativalense	Trel.															
Piperales	Piperaceae	Piper	caucaense	Yunck.															
Piperales	Piperaceae	Piper	celer	Trel.															
Piperales	Piperaceae	Piper	celsum	Trel.															
Piperales	Piperaceae	Piper	ceramicum	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	cerronianum	Steyerm.															
Piperales	Piperaceae	Piper	chalhuapuquianum	Trel.															
Piperales	Piperaceae	Piper	chanchamayanum	Trel.															
Piperales	Piperaceae	Piper	changuinolanum	Trel.															
Piperales	Piperaceae	Piper	chavicoide	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	chimborazoense	Yunck.															
Piperales	Piperaceae	Piper	chinantlense	M. Martens & Galeotti															
Piperales	Piperaceae	Piper	chromatolepis	Trel.															
Piperales	Piperaceae	Piper	chrysoneurum	Trel.															
Piperales	Piperaceae	Piper	churumayu	Ruiz & Pav.															
Piperales	Piperaceae	Piper	cililimbum	Yunck.															
Piperales	Piperaceae	Piper	cingens	C. DC.															
Piperales	Piperaceae	Piper	ciniflonis	Trel.															
Piperales	Piperaceae	Piper	cirratum	Trel.															
Piperales	Piperaceae	Piper	cispontinum	Trel.															
Piperales	Piperaceae	Piper	claudii	C. DC.															
Piperales	Piperaceae	Piper	claussenianum	(Miq.) C. DC.															
Piperales	Piperaceae	Piper	coeloneurum	Diels															
Piperales	Piperaceae	Piper	coilostachyum	C. DC.															
Piperales	Piperaceae	Piper	colipanum	C. DC.															
Piperales	Piperaceae	Piper	colon-insulae	Trel.															
Piperales	Piperaceae	Piper	comasense	Trel.															
Piperales	Piperaceae	Piper	concretiflorum	C. DC.															
Piperales	Piperaceae	Piper	conditum	Trel.															
Piperales	Piperaceae	Piper	conispicum	Trel.															
Piperales	Piperaceae	Piper	constipatispicum	Trel.															
Piperales	Piperaceae	Piper	cordatum	C. DC.															
Piperales	Piperaceae	Piper	cordiforme	Steyerm.															
Piperales	Piperaceae	Piper	cordilimbum	C. DC.															
Piperales	Piperaceae	Piper	cordillerianum	C. DC.															
Piperales	Piperaceae	Piper	cordovanum	C. DC.															
Piperales	Piperaceae	Piper	cornifolium	Kunth															
Piperales	Piperaceae	Piper	corrugatum	Kuntze															
Piperales	Piperaceae	Piper	cowanii	(Yunck.) Yunck.															
Piperales	Piperaceae	Piper	crassispicatum	Opiz															
Piperales	Piperaceae	Piper	crassistilum	Yunck.															
Piperales	Piperaceae	Piper	crebrinodum	C.DC.															
Piperales	Piperaceae	Piper	crenulatum	Steyerm.															
Piperales	Piperaceae	Piper	cryptopodon	C. DC.															
