"distribution","max","median","minimum","resolved_name"
"20","20","20","20","Epipactis helleborine subsp. orbicularis"
"8-10-12-15-16-17-18-19-20","20","17","8","Epipactis helleborine subsp. tremolsii"
"20","20","20","20","Epipactis leptochila subsp. futakii"
"19","19","19","19","Epipactis placentina"
"11","11","11","11","Epiphyllum macropterum"
"11","11","11","11","Epiprinus mallotiformis"
"9","9","9","9","Episcia tessellata"
"11","11","11","11","Epithelantha micromeris subsp. bokei"
"30","30","30","30","Eragrostis aquatica"
"10","10","10","10","Eragrostis barteri"
"30","30","30","30","Eragrostis boriana"
"20","20","20","20","Eragrostis burmanica"
"10-20","20","10","10","Eragrostis deccanensis"
"20","20","20","20","Eragrostis domingensis"
"30","30","30","30","Eragrostis glutinosa"
"10","10","10","10","Eragrostis guianensis"
"30","30","30","30","Eragrostis habrantha"
"20","20","20","20","Eragrostis hierniana"
"20","20","20","20","Eragrostis hondurensis"
"20","20","20","20","Eragrostis inamoena"
"30","30","30","30","Eragrostis maderaspatana"
"20","20","20","20","Eragrostis micrantha"
"10","10","10","10","Eragrostis mildbraedii"
"10-20","20","20","10","Eragrostis patula"
"20","20","20","20","Eragrostis sclerantha"
"20","20","20","20","Eragrostis simpliciflora"
"20","20","20","20","Eragrostis spicata"
"42","42","42","42","Eragrostis swallenii"
"10","10","10","10","Eragrostis thollonii"
"10","10","10","10","Eragrostis tincta"
"40","40","40","40","Eragrostis usambarensis"
"15","15","15","15","Eranthemum roseum"
"12","12","12","12","Eranthemum splendens"
"30","30","30","30","Erechtites glomeratus"
"20","20","20","20","Erechtites hieracifolia"
"20","20","20","20","Erechtites hieracifolia var. hieraciifolia"
"20","20","20","20","Erechtites hieraciifolius var. cacalioides"
"30","30","30","30","Erechtites minima"
"19","19","19","19","Eremanthus santosii"
"18-23","23","18","18","Eremocaulon capitatum"
"11-13","13","13","11","Eremogone blepharophylla"
"11","11","11","11","Eremogone capillaris var. americana"
"11","11","11","11","Eremogone congesta var. lithophila"
"11","11","11","11","Eremogone eastwoodiae"
"22-33","33","22","22","Eremogone hookeri var. pinetorum"
"11","11","11","11","Eremogone isaurica"
"22","22","22","22","Eremogone kingii var. glabrescens"
"11-15","15","11","11","Eremogone meyeri"
"11","11","11","11","Eremogone pseudacantholimon"
"11","11","11","11","Eremogone tschuktschorum"
"18","18","18","18","Eremophila pantoni"
"8-22-36","36","8","8","Eremosparton aphyllum"
"7","7","7","7","Eremothera boothii subsp. alyssoides"
"7","7","7","7","Eremothera boothii subsp. condensata"
"7","7","7","7","Eremothera boothii subsp. decorticans"
"7","7","7","7","Eremothera boothii subsp. desertorum"
"7","7","7","7","Eremothera boothii subsp. intermedia"
"7","7","7","7","Eremothera chamaenerioides"
"7","7","7","7","Eremurus albertii"
"7","7","7","7","Eremurus brachystemon"
"7","7","7","7","Eremurus bucharicus"
"7","7","7","7","Eremurus comosus"
"7","7","7","7","Eremurus fuscus"
"7","7","7","7","Eremurus jungei"
"7","7","7","7","Eremurus regelii"
"7","7","7","7","Eremurus tadshikorum"
"7","7","7","7","Eremurus tianschanicus"
"22","22","22","22","Eria brachystachya"
"19","19","19","19","Eria crassicaulis"
"21","21","21","21","Eria cymbiformis"
"19","19","19","19","Eria ferruginea"
"12","12","12","12","Erica herbacea"
"9","9","9","9","Ericameria cuneata var. spathulata"
"4-5-8","8","4","4","Ericameria nauseosa var. ammophila"
"9","9","9","9","Ericameria nauseosa var. bigelovii"
"9","9","9","9","Ericameria nauseosa var. graveolens"
"9","9","9","9","Ericameria nauseosa var. hololeuca"
"9","9","9","9","Ericameria nauseosa var. iridis"
"9","9","9","9","Ericameria nauseosa var. juncea"
"9","9","9","9","Ericameria nauseosa var. latisquamea"
"9","9","9","9","Ericameria nauseosa var. leiosperma"
"9","9","9","9","Ericameria nauseosa var. mohavensis"
"9","9","9","9","Ericameria nauseosa var. nana"
"9","9","9","9","Ericameria nauseosa var. nauseosa"
"9","9","9","9","Ericameria nauseosa var. oreophila"
"9","9","9","9","Ericameria nauseosa var. psilocarpa"
"9","9","9","9","Ericameria nauseosa var. salicifolia"
"3-9","9","9","3","Ericameria nauseosa var. speciosa"
"9","9","9","9","Ericameria nauseosa var. texensis"
"9","9","9","9","Ericameria nauseosa var. turbinata"
"9","9","9","9","Ericameria palmeri var. pachylepis"
"9","9","9","9","Ericameria parishii var. peninsularis"
"9","9","9","9","Ericameria parryi var. aspera"
"9","9","9","9","Ericameria parryi var. attenuata"
"9","9","9","9","Ericameria parryi var. howardii"
"9","9","9","9","Ericameria parryi var. imula"
"9","9","9","9","Ericameria parryi var. latior"
"9","9","9","9","Ericameria parryi var. monocephala"
"9","9","9","9","Ericameria parryi var. montana"
"9","9","9","9","Ericameria parryi var. nevadensis"
"9","9","9","9","Ericameria parryi var. salmonensis"
"9","9","9","9","Ericameria parryi var. vulcanica"
"9","9","9","9","Ericameria × bolanderi"
"9","9","9","9","Erigeron acomanus"
"9","9","9","9","Erigeron acris subsp. angulosus"
"9","9","9","9","Erigeron acris subsp. droebachiensis"
"9","9","9","9","Erigeron acris subsp. mesatlanticus"
"9","9","9","9","Erigeron acris subsp. podolicus"
"9","9","9","9","Erigeron acris subsp. politus"
"9","9","9","9","Erigeron acris var. kamtschaticus"
"9","9","9","9","Erigeron aequifolius"
"9-18","18","9","9","Erigeron algidus"
"9","9","9","9","Erigeron anchana"
"9","9","9","9","Erigeron annuus subsp. septentrionalis"
"27","27","27","27","Erigeron apiculatus"
"9","9","9","9","Erigeron arizonicus"
"9","9","9","9","Erigeron aurantiacus"
"18-27-36","36","27","18","Erigeron basilobatus"
"9","9","9","9","Erigeron bellidioides"
"18","18","18","18","Erigeron bigelovii"
"9","9","9","9","Erigeron blochmaniae"
"9","9","9","9","Erigeron bloomeri"
"9","9","9","9","Erigeron breweri"
"9","9","9","9","Erigeron breweri var. porphyreticus"
"18-36","36","18","18","Erigeron calcicola"
"9","9","9","9","Erigeron calderae"
"9","9","9","9","Erigeron canus"
"9","9","9","9","Erigeron caucasicus subsp. venustus"
"9","9","9","9","Erigeron cedretorum"
"9","9","9","9","Erigeron celerieri"
"18","18","18","18","Erigeron chiangii"
"9","9","9","9","Erigeron chrysopsidis"
"9","9","9","9","Erigeron concinnus"
"9","9","9","9","Erigeron cronquistii"
"9","9","9","9","Erigeron cyanactis"
"18","18","18","18","Erigeron darrellianus"
"9","9","9","9","Erigeron eatonii var. lavandulus"
"9","9","9","9","Erigeron eatonii var. plantagineus"
"9","9","9","9","Erigeron eatonii var. sonnei"
"9","9","9","9","Erigeron eatonii var. villosus"
"9","9","9","9","Erigeron elatior"
"8","8","8","8","Erigeron elegantulus"
"9","9","9","9","Erigeron epiroticus"
"9","9","9","9","Erigeron eriocalyx"
"9-12-18","18","12","9","Erigeron eximius"
"18-27","27","27","18","Erigeron fernandezius"
"9","9","9","9","Erigeron foliosus var. hartwegii"
"9-27-36","36","27","9","Erigeron forreri"
"9","9","9","9","Erigeron frigidus"
"9","9","9","9","Erigeron fukuyamae"
"9","9","9","9","Erigeron garrettii"
"9","9","9","9","Erigeron glabellus var. pubescens"
"9","9","9","9","Erigeron glabratus subsp. candidus"
"9","9","9","9","Erigeron gracilis"
"9","9","9","9","Erigeron granatensis"
"9","9","9","9","Erigeron griseus"
"9","9","9","9","Erigeron guatemalensis"
"9","9","9","9","Erigeron gypsoverus"
"9","9","9","9","Erigeron heteromorphus"
"18","18","18","18","Erigeron incertus"
"27","27","27","27","Erigeron ingae"
"9","9","9","9","Erigeron inoptatus"
"9","9","9","9","Erigeron khorossanicus"
"27","27","27","27","Erigeron lanceolatus"
"9","9","9","9","Erigeron lassenianus"
"9","9","9","9","Erigeron leptocladus"
"18","18","18","18","Erigeron leptopetalus"
"27","27","27","27","Erigeron lobatus"
"27","27","27","27","Erigeron luteoviridis"
"9","9","9","9","Erigeron mairei"
"9","9","9","9","Erigeron major"
"9","9","9","9","Erigeron melanocephalus"
"9-27","27","9","9","Erigeron metrius"
"9","9","9","9","Erigeron miser"
"18-27","27","18","18","Erigeron modestus"
"9","9","9","9","Erigeron multifolius"
"18","18","18","18","Erigeron myosotis"
"9","9","9","9","Erigeron nanus"
"9","9","9","9","Erigeron nematophyllus"
"9","9","9","9","Erigeron onofrensis"
"9","9","9","9","Erigeron oreophilus"
"9","9","9","9","Erigeron oxyphyllus"
"9","9","9","9","Erigeron palmeri"
"18","18","18","18","Erigeron patagonicus"
"9-18","18","9","9","Erigeron petiolaris"
"9","9","9","9","Erigeron petrophilus"
"9","9","9","9","Erigeron philadelphicus var. provancheri"
"9","9","9","9","Erigeron pinkavii"
"9","9","9","9","Erigeron polycephalus"
"9-16-18","18","9","9","Erigeron potosinus"
"36-38","38","36","36","Erigeron primulifolium"
"9","9","9","9","Erigeron pringlei"
"9-18-27-36","36","18","9","Erigeron pubescens"
"9-18","18","9","9","Erigeron pumilus subsp. intermedius"
"9-27","27","9","9","Erigeron re"
"9","9","9","9","Erigeron roylei"
"9","9","9","9","Erigeron rybius"
"9","9","9","9","Erigeron rydbergii"
"9","9","9","9","Erigeron salishii"
"9","9","9","9","Erigeron salmonensis"
"9","9","9","9","Erigeron salsuginosus"
"9-18","18","9","9","Erigeron scaposus"
"9","9","9","9","Erigeron seemannii"
"18","18","18","18","Erigeron sionis"
"9-27","27","9","9","Erigeron strigosus var. septentrionalis"
"18","18","18","18","Erigeron strigulosus"
"9","9","9","9","Erigeron sublyratus"
"9","9","9","9","Erigeron thunbergii subsp. glabratus"
"9","9","9","9","Erigeron thunbergii var. angustifolius"
"9-18","18","9","9","Erigeron trilobus"
"9","9","9","9","Erigeron turnerorum"
"18","18","18","18","Erigeron uintahensis"
"9","9","9","9","Erigeron unguiphyllus"
"9","9","9","9","Erigeron uniflorus subsp. aragonensis"
"9-18","18","9","9","Erigeron versicolor"
"9","9","9","9","Erigeron vetensis"
"9","9","9","9","Erigeron vreelandii"
"12","12","12","12","Eriocaulon chinorossicum"
"12","12","12","12","Eriocaulon kusiroense"
"24","24","24","24","Eriocaulon monococcon"
"12","12","12","12","Eriocaulon sachalinense"
"9","9","9","9","Eriocephalus aromaticus"
"27","27","27","27","Eriocephalus brevifolius"
"9","9","9","9","Eriocephalus capitellatus"
"9","9","9","9","Eriocephalus decussatus"
"18","18","18","18","Eriocephalus dinteri"
"9","9","9","9","Eriocephalus ericoides"
"9","9","9","9","Eriocephalus glandulosus"
"27","27","27","27","Eriocephalus grandiflorus"
"18","18","18","18","Eriocephalus macroglossus"
"27","27","27","27","Eriocephalus merxmuelleri"
"9","9","9","9","Eriocephalus microcephalus"
"18","18","18","18","Eriocephalus microphyllus"
"9","9","9","9","Eriocephalus namaquensis"
"9","9","9","9","Eriocephalus pauperrimus"
"9","9","9","9","Eriocephalus pedicellaris"
"18","18","18","18","Eriocephalus punctulatus"
"18","18","18","18","Eriocephalus purpureus"
"36","36","36","36","Eriocephalus scariosus"
"18","18","18","18","Eriocephalus spinescens"
"18","18","18","18","Eriochloa aristata"
"18","18","18","18","Eriochloa boxiana"
"18-36","36","18","18","Eriochloa nelsonii"
"18","18","18","18","Eriochloa succincta"
"10","10","10","10","Eriochrysis brachypogon"
"20","20","20","20","Eriogonum abertianum var. cyclosepalum"
"20","20","20","20","Eriogonum anemophilum"
"20","20","20","20","Eriogonum apiculatum"
"20","20","20","20","Eriogonum apricum"
"20","20","20","20","Eriogonum atrorubens"
"20","20","20","20","Eriogonum austrinum"
"20","20","20","20","Eriogonum bifurcatum"
"16","16","16","16","Eriogonum clavatum"
"18","18","18","18","Eriogonum collinum"
"20","20","20","20","Eriogonum concinnum"
"20","20","20","20","Eriogonum corymbosum var. glutinosum"
"17","17","17","17","Eriogonum covilleanum"
"20","20","20","20","Eriogonum cronquistii"
"12","12","12","12","Eriogonum dasyanthemum"
"20","20","20","20","Eriogonum deflexum var. baratum"
"20","20","20","20","Eriogonum exaltatum"
"20","20","20","20","Eriogonum fasciculatum var. flavoviride"
"40","40","40","40","Eriogonum fasciculatum var. foliolosum"
"20","20","20","20","Eriogonum fasciculatum var. polifolium"
"38-40","40","38","38","Eriogonum flavum var. piperi"
"20","20","20","20","Eriogonum gossypinum"
"20","20","20","20","Eriogonum gracillimum"
"20","20","20","20","Eriogonum gypsophilum"
"20","20","20","20","Eriogonum hemipterum"
"20","20","20","20","Eriogonum hookeri"
"20-40","40","20","20","Eriogonum jamesii var. undulatum"
"20","20","20","20","Eriogonum kingii"
"20","20","20","20","Eriogonum leptophyllum"
"20","20","20","20","Eriogonum lobbii"
"12","12","12","12","Eriogonum luteolum var. caninum"
"20","20","20","20","Eriogonum mortonianum"
"40","40","40","40","Eriogonum nudum var. indictum"
"20","20","20","20","Eriogonum nudum var. pauciflorum"
"13","13","13","13","Eriogonum polycladon"
"20","20","20","20","Eriogonum prociduum"
"20","20","20","20","Eriogonum scabrellum"
"38","38","38","38","Eriogonum umbellatum var. majus"
"8-16","16","8","8","Erioneuron avenaceum var. grandiflorum"
"8","8","8","8","Erioneuron avenaceum var. nealleyi"
"30","30","30","30","Eriophorum angustifolium subsp. komarovii"
"29","29","29","29","Eriophorum humile"
"29","29","","29","Eriophorum porsildii"
"29-30","30","29","29","Eriophorum × medium"
"5-7","7","7","5","Eriophyllum ambiguum"
"5","5","5","5","Eriophyllum ambiguum var. paleaceum"
"6-8-16-24-32","32","8","6","Eriophyllum confertiflorum"
"16-32-34","34","32","16","Eriophyllum confertiflorum var. tanacetiflorum"
"16-32-34-42","42","32","16","Eriophyllum jepsonii"
"8-16-17-24","24","16","8","Eriophyllum lanatum var. achillioides"
"8-16-20-24-25","25","16","8","Eriophyllum lanatum var. arachnoideum"
"8-16","16","8","8","Eriophyllum lanatum var. croceum"
"8-16-24-32","32","8","8","Eriophyllum lanatum var. grandiflorum"
"8-16-24-32","32","16","8","Eriophyllum lanatum var. integrifolium"
"8-16","16","8","8","Eriophyllum lanatum var. lanceolatum"
"8-9-41","41","8","8","Eriophyllum lanatum var. leucophyllum"
"8","8","8","8","Eriophyllum lanatum var. obovatum"
"4-10","10","4","4","Eriophyllum lanosum"
"16","16","16","16","Eriophyllum latilobum"
"7-9","9","7","7","Eriophyllum multicaule"
"7","7","7","7","Eriophyllum nubigenum"
"7-8","8","7","7","Eriophyllum pringlei"
"15-16","16","15","15","Eriophyllum stoechadifolium"
"11","11","11","11","Eriosema griseum"
"11","11","11","11","Eriosema scioanum subsp. lejeunei"
"7-21","21","7","7","Eriospermum alcicorne"
"5","5","5","5","Eriospermum aphyllum"
"7","7","7","7","Eriospermum arenosum"
"7","7","7","7","Eriospermum aribesense"
"7","7","7","7","Eriospermum armianum"
"6","6","6","6","Eriospermum bakerianum"
"6","6","6","6","Eriospermum bakerianum subsp. tortuosum"
"14","14","14","14","Eriospermum bifidum"
"7","7","7","7","Eriospermum bowieanum"
"7","7","7","7","Eriospermum brevipes"
"7","7","7","7","Eriospermum breviscapum"
"14","14","14","14","Eriospermum bruynsii"
"14","14","14","14","Eriospermum calcareum"
"14","14","14","14","Eriospermum capense subsp. capense"
"14","14","14","14","Eriospermum capense subsp. stoloniferum"
"7","7","7","7","Eriospermum ciliatum"
"7","7","7","7","Eriospermum coactum"
"7","7","7","7","Eriospermum cooperi var. natalense"
"6","6","6","6","Eriospermum corymbosum"
"7","7","7","7","Eriospermum crispum"
"6","6","6","6","Eriospermum currorii"
"7","7","7","7","Eriospermum descendens"
"14","14","14","14","Eriospermum deserticolum"
"7-14-21","21","14","7","Eriospermum dielsianum"
"7","7","7","7","Eriospermum dregei"
"7","7","7","7","Eriospermum dyeri"
"7","7","7","7","Eriospermum erinum"
"7","7","7","7","Eriospermum eriophorum"
"20","20","20","20","Eriospermum ernstii"
"7","7","7","7","Eriospermum exile"
"7","7","7","7","Eriospermum flabellatum"
"5","5","5","5","Eriospermum flavum"
"6","6","6","6","Eriospermum flexum"
"7","7","7","7","Eriospermum folioliferum"
"7","7","7","7","Eriospermum fragile"
"7","7","7","7","Eriospermum glaciale"
"14","14","14","14","Eriospermum graminifolium"
"9","9","9","9","Eriospermum inconspicuum"
"7","7","7","7","Eriospermum lanimarginatum"
"14","14","14","14","Eriospermum lanuginosum"
"20","20","20","20","Eriospermum lavranosii"
"7","7","7","7","Eriospermum laxiracemosum"
"6","6","6","6","Eriospermum macgregoriorum"
"9","9","9","9","Eriospermum mackenii"
"9","9","9","9","Eriospermum mackenii subsp. galpinii"
"9","9","9","9","Eriospermum mackenii subsp. phippsii"
"21","21","21","21","Eriospermum marginatum"
