taxon_id	input	rank	suggested
1507911	Llimoniella fuscatae	species	Rhymbocarpus fuscoatrae
	Micropodia	genus	macropodia	microxydia
2055183	Mollisia tigri	species	Mollisia ligni
2321203	Niptera lacustris	species	Mollisia palustris
	Oidium chartarum	species	oncidium chartarum
1436311	Ombrophila baeumleri	species	Ciboria viridifusca
136904	Rhymbocarpus pubescens	species	Melanopsidium nigrum
1436322	Rutstroemia microspora	species	Tatraea macrospora
86028	Tapesia callunae	species	Oculimacula yallundae
1395541	Tricladium intermedium	species	Agrostis alpina
2547685	Dicranotaenia sacciperium	species	Dicranotaenia sacciperum
2268210	Diorchis stefanskii	species	Diorchis stefanski
389903	Eutetrarhynchus ruficollis	species	Halysiorhynchus macrocephalus
	Hymenolepidae	family	hymenolepididae	hymenoceridae
1611830	Microdalyellia schmidtii	species	Microdalyellia schmidti
630391	Haploporus benedenii	species	Haploporus benedeni
575209	Metorchis xanthostomus	species	Metorchis xanthosomus
128745	Steringophorus dorsolineatus	species	Steringophorus dorsolineatum
1553030	Acrotrichis montandoni	species	Acrotrichis montandonii
346862	Aleochara ruficornis	species	Tachyporus nitidulus
	Astenus immaculatus	species	stenus bimaculatus	astacus bimaculatus
1971779	Atheta divisa	species	Atheta europaea
1553385	Atheta nidicola	species	Cephalocousya nivicola
1587077	Atomaria fimetarii	species	Atomaria nigriventris
877805	Atomaria rubricollis	species	Atomaria nigripennis
	Bembidion caeruleum	species	bembidion coeruleum
1515456	Caenorhinus mannerheimii	species	Caenorhinus mannerheimi
	Carabus clatratus	species	carabus glabratus	carabus clathratus
1415203	Catops kirbii	species	Catops kirbyi
75507	Chrysolina banksi	species	Chrysolina bankii
1586420	Endophloeus markovichianus	species	Endophloeus marcovichianus
577153	Ennearthron cornutus	species	Ennearthron cornutum
878009	Euplectus karsteni	species	Euplectus karstenii
40000	Heterota plumbea	species	Heterotis rotundifolia
1971324	Hydnobius punctatus	species	Paracymus aeneus
1553521	Leiodes lunicollis	species	Leiodes ruficollis
1045576	Leiodes rufipennis	species	Aleiodes texanus
1553523	Leiodes triepkei	species	Leiodes triepkii
428706	Longitarsus plantagomaritimus	species	Longitarsus plantagomarittimus
1588227	Mantura mathewsii	species	Mantura mathewsi
346810	Nargus wilkinii	species	Nargus wilkini
