taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5231918	Cuculus canorus Linnaeus, 1758	5231918	Cuculus canorus Linnaeus, 1758	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Cuculus	2336662	Cuculus canorus	5231918	LC
5273366	Ulva prolifera O.F.Müll.	5273366	Ulva prolifera O.F.Müll.	13	SPECIES	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Ulvales	641	Ulvaceae	9013	Ulva	9408069	Ulva prolifera	5273366	NE
6092935	Setophaga striata (J.R.Forster, 1772)	6092935	Setophaga striata (J.R.Forster, 1772)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga striata	6092935	NT
6499895	Timbellus phyllopterus (Lamarck, 1822)	6499895	Timbellus phyllopterus (Lamarck, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Timbellus	4366124	Timbellus phyllopterus	6499895	NE
7278636	Brexia madagascariensis (Lam.) Thouars ex Ker Gawl.	7278636	Brexia madagascariensis (Lam.) Thouars ex Ker Gawl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Brexia	7890171	Brexia madagascariensis	7278636	LC
7485906	Ceratolejeunea maritima Steph.	8963050	Ceratolejeunea cornuta (Lindenb.) Steph.	1	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Ceratolejeunea	7551506	Ceratolejeunea cornuta	8963050	NE
7882689	Piper gaudichaudianum Kunth	7882689	Piper gaudichaudianum Kunth	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper gaudichaudianum	7882689	NE
7944606	Triceratium neglectum Greville, 1865	7944606	Triceratium neglectum Greville, 1865	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium neglectum	7944606	NE
7949395	Actinoptychus hungaricus Pantocsek, 1886	7949395	Actinoptychus hungaricus Pantocsek, 1886	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Heliopeltaceae	7616644	Actinoptychus	9335594	Actinoptychus hungaricus	7949395	NE
8313235	Hymenochaete globispora G.A.Escobar	8313235	Hymenochaete globispora G.A.Escobar	1	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Hymenochaetales	1304	Hymenochaetaceae	8468	Hymenochaete	2513798	Hymenochaete globispora	8313235	NE
8359874	Actinoptychus wittii C.Janisch, 1886	8359874	Actinoptychus wittii C.Janisch, 1886	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Heliopeltaceae	7616644	Actinoptychus	9335594	Actinoptychus wittii	8359874	NE
9416058	Amphistegina gibba d'Orbigny, 1903	9416058	Amphistegina gibba d'Orbigny, 1903	1	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Amphisteginidae	7402840	Amphistegina	8106632	Amphistegina gibba	9416058	NE
9512459	Anous stolidus (Linnaeus, 1758)	9512459	Anous stolidus (Linnaeus, 1758)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous stolidus	9512459	LC
2013312	Diaphorina citri Kuwayama, 1908	2013312	Diaphorina citri Kuwayama, 1908	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Liviidae	4772043	Diaphorina	2013240	Diaphorina citri	2013312	NE
2158546	Gasteracantha cancriformis (Linnaeus, 1758)	2158546	Gasteracantha cancriformis (Linnaeus, 1758)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Gasteracantha	2158496	Gasteracantha cancriformis	2158546	NE
2203951	Heptanthura lewisi (Kensley & Snelgrove, 1987)	2203951	Heptanthura lewisi (Kensley & Snelgrove, 1987)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Expanathuridae	5387	Heptanthura	2203942	Heptanthura lewisi	2203951	NE
2222727	Pachycheles ackleianus A.Milne-Edwards, 1880	2222727	Pachycheles ackleianus A.Milne-Edwards, 1880	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Porcellanidae	8673	Pachycheles	2222722	Pachycheles ackleianus	2222727	NE
2226132	Alpheus heterochaelis Say, 1818	2226132	Alpheus heterochaelis Say, 1818	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Alpheidae	4472	Alpheus	2222298	Alpheus heterochaelis	2226132	NE
2226771	Mithrax coryphe (J.F.W.Herbst, 1801)	2226770	Mithraculus coryphe (Herbst, 1801)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Mithracidae	8150	Mithraculus	2226760	Mithraculus coryphe	2226770	NE
2252119	Corallistes typus Schmidt, 1870	2252119	Corallistes typus Schmidt, 1870	14	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Corallistidae	6998	Corallistes	2252114	Corallistes typus	2252119	NE
2260006	Fungiacyathus symmetricus (Pourtalès, 1871)	2260006	Fungiacyathus symmetricus (Pourtalès, 1871)	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Fungiacyathidae	3969	Fungiacyathus	2260001	Fungiacyathus symmetricus	2260006	NE
2288710	Lima tenera G.B.Sowerby II, 1843	5855457	Ctenoides mitis (Lamarck, 1807)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Ctenoides	4305315	Ctenoides mitis	5855457	NE
2290259	Enoploteuthis anapsis Roper, 1964	2290259	Enoploteuthis anapsis Roper, 1964	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Oegopsida	8403901	Enoploteuthidae	6824	Enoploteuthis	2289890	Enoploteuthis anapsis	2290259	LC
2305501	Nassarina grayi Dall, 1889	4364093	Cytharomorula grayi (Dall, 1889)	4	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Cytharomorula	4364089	Cytharomorula grayi	4364093	NE
2388767	Hypoplectrus indigo (Poey, 1851)	2388767	Hypoplectrus indigo (Poey, 1851)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Hypoplectrus	2385252	Hypoplectrus indigo	2388767	LC
2391021	Trachurops crumenophthalmus (Bloch, 1793)	2391007	Selar crumenophthalmus (Bloch, 1793)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Carangidae	4253	Selar	2391002	Selar crumenophthalmus	2391007	NE
2395698	Hypleurochilus aequipinnis (Günther, 1861)	2395698	Hypleurochilus aequipinnis (Günther, 1861)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Hypleurochilus	2395689	Hypleurochilus aequipinnis	2395698	LC
2481799	Actitis macularia (Linnaeus, 1766)	2481798	Actitis macularius (Linnaeus, 1766)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Actitis	2481797	Actitis macularius	2481798	NE
2853821	Crinum ×amabile Donn ex Ker Gawl.	2853821	Crinum ×amabile Donn ex Ker Gawl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Crinum	2773870	Crinum amabile	2853821	NE
2891750	Oxalis barrelieri L.	2891750	Oxalis barrelieri L.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642	Oxalis barrelieri	2891750	NE
2902066	Hamelia patens Jacq.	2902066	Hamelia patens Jacq.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Hamelia	2902033	Hamelia patens	2902066	LC
2925369	Clerodendrum aculeatum (L.) Schltdl.	2925370	Volkameria aculeata L.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Volkameria	2925631	Volkameria aculeata	2925370	LC
4143072	Panicum hebotes Trin.	4134463	Dichanthelium hebotes (Trin.) Zuloaga	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dichanthelium	2702537	Dichanthelium hebotes	4134463	NE
5192820	Trivia quadripunctata (Gray, 1827)	2301924	Niveria quadripunctata (J.E.Gray, 1827)	13	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Triviidae	7061	Niveria	2301918	Niveria quadripunctata	2301924	NE
5280922	Weissia jamaicensis Grout, 1938	5280922	Weissia jamaicensis Grout, 1938	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Pottiales	621	Pottiaceae	4671	Weissia	2671582	Weissia jamaicensis	5280922	NE
5423575	Dictyota pinnatifida Kütz.	5423575	Dictyota pinnatifida Kütz.	5	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Dictyotales	1180	Dictyotaceae	7725	Dictyota	3200250	Dictyota pinnatifida	5423575	NE
5958418	Smithsonidrilus luteolus (Erséus, 1983)	5958418	Smithsonidrilus luteolus (Erséus, 1983)	24	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Clitellata	255	Tubificida	11341167	Naididae	6960	Smithsonidrilus	2308661	Smithsonidrilus luteolus	5958418	NE
2072677	Aphis cytisorum Hartig, 1841	2072677	Aphis cytisorum Hartig, 1841	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Aphis	2049562	Aphis cytisorum	2072677	NE
2222766	Gastroptychus spinifer (A.Milne-Edwards, 1880)	2222766	Gastroptychus spinifer (A.Milne-Edwards, 1880)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Chirostylidae	8032	Gastroptychus	2222762	Gastroptychus spinifer	2222766	NE
2226665	Epialtus dilatatus A.Milne-Edwards, 1878	2226665	Epialtus dilatatus A.Milne-Edwards, 1878	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Epialtidae	3865	Epialtus	2226662	Epialtus dilatatus	2226665	NE
2257386	Actinia tricolor Le Sueur, 1817	2257381	Calliactis tricolor (Le Sueur, 1817)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Actiniaria	705	Hormathiidae	5134	Calliactis	2257365	Calliactis tricolor	2257381	NE
2293562	Diodora jaumei Aguayo & Rehder, 1936	2293562	Diodora jaumei Aguayo & Rehder, 1936	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Lepetellida	9799313	Fissurellidae	6810	Diodora	2293544	Diodora jaumei	2293562	NE
2304315	Siratus beauii (P.Fischer & Bernardi, 1857)	2304315	Siratus beauii (P.Fischer & Bernardi, 1857)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Siratus	2304514	Siratus beauii	2304315	NE
2312462	Lopadorrhynchus appendiculatus Southern, 1909	2312462	Lopadorrhynchus appendiculatus Southern, 1909	6	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Phyllodocida	1079	Lopadorrhynchidae	3584	Lopadorrhynchus	2312467	Lopadorrhynchus appendiculatus	2312462	NE
2347450	Cyclothone pallida Brauer, 1902	2347450	Cyclothone pallida Brauer, 1902	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Stomiiformes	774	Gonostomatidae	5905	Cyclothone	2347445	Cyclothone pallida	2347450	LC
2490826	Catharus minimus (Lafresnaye, 1848)	2490826	Catharus minimus (Lafresnaye, 1848)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Catharus	2490799	Catharus minimus	2490826	LC
2703482	Paspalidium geminatum (Forssk.) Stapf	4117082	Setaria geminata (Forssk.) Veldkamp	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Setaria	2702955	Setaria geminata	4117082	LC
3071476	Codiaeum variegatum (L.) Rumph. ex A.Juss.	3071476	Codiaeum variegatum (L.) Rumph. ex A.Juss.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Codiaeum	3071464	Codiaeum variegatum	3071476	LC
3086287	Boerhavia coccinea Mill.	3086287	Boerhavia coccinea Mill.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Nyctaginaceae	6718	Boerhavia	3086275	Boerhavia coccinea	3086287	NE
3152253	Urena lobata L.	3152253	Urena lobata L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Urena	3152250	Urena lobata	3152253	LC
3173245	Blechum pyramidatum (Lam.) Urb.	5415469	Ruellia blechum L.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Ruellia	3171840	Ruellia blechum	5415469	NE
4371595	Teredo clappi Bartsch, 1923	4371595	Teredo clappi Bartsch, 1923	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Myida	9241244	Teredinidae	6879	Teredo	2288843	Teredo clappi	4371595	NE
5190374	Rimula aequisculpta Dall, 1927	5190374	Rimula aequisculpta Dall, 1927	7	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Lepetellida	9799313	Fissurellidae	6810	Rimula	2293488	Rimula aequisculpta	5190374	NE
5192681	Strombus gigas Linnaeus, 1758	10903982	Aliger gigas (Linnaeus, 1758)	8	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Strombidae	7064	Aliger	3244516	Aliger gigas	10903982	NE
5193411	Murex tryoni Hidalgo, 1880	4366250	Vokesimurex tryoni (Hidalgo, 1880)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Vokesimurex	4366200	Vokesimurex tryoni	4366250	NE
5228209	Gallinula chloropus cerceris Bangs, 1910	5228209	Gallinula chloropus cerceris Bangs, 1910	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199	
5420912	Lawsonia inermis L.	5420912	Lawsonia inermis L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Lythraceae	6684	Lawsonia	3188701	Lawsonia inermis	5420912	LC
5675801	Digitaria fragilis (Steud.) Luces	5675801	Digitaria fragilis (Steud.) Luces	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Digitaria	2704525	Digitaria fragilis	5675801	LC
5965868	Ophiotreta sertata (Lyman, 1869)	5965868	Ophiotreta sertata (Lyman, 1869)	2	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Ophiacanthida	9659424	Ophiotomidae	9760666	Ophiotreta	2275296	Ophiotreta sertata	5965868	NE
6458518	Remipes cubensis de Saussure, 1857	5178599	Hippa testudinaria (Herbst, 1791)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Hippidae	8044	Hippa	2225701	Hippa testudinaria	5178599	NE
6533309	Tindaria callistiformis Verrill & Bush, 1897	6533309	Tindaria callistiformis Verrill & Bush, 1897	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Nuculanida	9405932	Tindariidae	4305291	Tindaria	2285383	Tindaria callistiformis	6533309	NE
6539602	Triceratium trisulcum Bailey	6539602	Triceratium trisulcum Bailey	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium trisulcum	6539602	NE
7261675	Monophyllus plethodon plethodon	7261675	Monophyllus plethodon plethodon	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Monophyllus	2433238	Monophyllus plethodon	2433239	
7631125	Tritonium pharcida Dall, 1889	11753357	Turritriton pharcida (Dall, 1889)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cymatiidae	3244460	Turritriton	4610687	Turritriton pharcida	11753357	NE
8827827	Rissoa albida C.B.Adams, 1845	7898302	Zebinella albida (C.B.Adams, 1845)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Rissoinidae	4613076	Zebinella	4573135	Zebinella albida	7898302	NE
9470924	Stichopathes occidentalis Gray, 1860	9470924	Stichopathes occidentalis Gray, 1860	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Antipatharia	831	Antipathidae	8160	Stichopathes	2258281	Stichopathes occidentalis	9470924	NE
9539567	Butorides virescens (Linnaeus, 1758)	9539567	Butorides virescens (Linnaeus, 1758)	2302	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Butorides	2480817	Butorides virescens	9539567	LC
12162457	Minitiron bellairsi (Just, 1981)	6462368	Tiron bellairsi Just, 1981	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Amphipoda	1231	Synopiidae	4465	Tiron	2217744	Tiron bellairsi	6462368	NE
2288720	Lima lima (Linnaeus, 1758)	2288720	Lima lima (Linnaeus, 1758)	40	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Limida	9380407	Limidae	3480	Lima	2288708	Lima lima	2288720	NE
2301947	Assiminea succinea (L.Pfeiffer, 1840)	11201178	Angustassiminea succinea (L.Pfeiffer, 1840)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Assimineidae	6765	Angustassiminea	4609826	Angustassiminea succinea	11201178	NE
2306173	Chiton marmoratus Gmelin, 1791	2306173	Chiton marmoratus Gmelin, 1791	38	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Polyplacophora	346	Chitonida	8278247	Chitonidae	9104	Chiton	2306114	Chiton marmoratus	2306173	NE
2381443	Emblemariopsis bottomei Stephens, 1961	2381443	Emblemariopsis bottomei Stephens, 1961	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Chaenopsidae	8516	Emblemariopsis	2381431	Emblemariopsis bottomei	2381443	LC
2808912	Sacoila lanceolata (Aubl.) Garay	2808912	Sacoila lanceolata (Aubl.) Garay	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Sacoila	2808904	Sacoila lanceolata	2808912	NE
3191637	Actinocyclus senarius Ehrenberg, 1838	3191637	Actinocyclus senarius Ehrenberg, 1838	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Actinocyclidae	2655	Actinocyclus	3244378	Actinocyclus senarius	3191637	NE
3693931	Erythroxylum ovatum Cav.	7284815	Erythroxylum havanense Jacq.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum havanense	7284815	NE
4123446	Panicum stipitatum Nash	7575351	Coleataenia stipitata LeBlond	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Coleataenia	4113825	Coleataenia stipitata	7575351	NE
5190486	Subulina octona (Bruguière, 1789)	5190486	Subulina octona (Bruguière, 1789)	23	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Achatinidae	2630	Subulina	3246901	Subulina octona	5190486	NE
6313529	Sporobolus virginicus subsp. littoralis (Lam.) Borhidi & O.Muñiz	2704745	Sporobolus virginicus (L.) Kunth	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sporobolus	2704744	Sporobolus virginicus	2704745	
6461583	Hyale brevipes Chevreux, 1901	2219615	Parhyale hawaiensis (Dana, 1853)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Amphipoda	1231	Hyalidae	4438	Parhyale	2219614	Parhyale hawaiensis	2219615	NE
6505314	Hemipolygona mcgintyi (Pilsbry, 1939)	6505314	Hemipolygona mcgintyi (Pilsbry, 1939)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Hemipolygona	4368773	Hemipolygona mcgintyi	6505314	NE
6513342	Cochlespira leeana E.F.García, 2010	6513342	Cochlespira leeana E.F.García, 2010	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Cochlespiridae	5856935	Cochlespira	11326131	Cochlespira leeana	6513342	NE
6514245	Lamellitrochus bicoronatus Quinn, 1991	6514245	Lamellitrochus bicoronatus Quinn, 1991	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Solariellidae	4607341	Lamellitrochus	2292813	Lamellitrochus bicoronatus	6514245	NE
6530905	Parvamussium holmesii (Dall, 1886)	6530905	Parvamussium holmesii (Dall, 1886)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Propeamussiidae	2742	Parvamussium	2286037	Parvamussium holmesii	6530905	NE
7413518	Anchinothria pourtalesii (Ehlers, 1887)	7413518	Anchinothria pourtalesii (Ehlers, 1887)	1	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256	Eunicida	865	Onuphidae	2053	Anchinothria	2323293	Anchinothria pourtalesii	7413518	NE
8356812	Plagiochila geniculata Lindenb.	8356812	Plagiochila geniculata Lindenb.	2	SPECIES	DOUBTFUL	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Plagiochilaceae	2278	Plagiochila	2688968	Plagiochila geniculata	8356812	NE
8538372	Oliva litterata (Lamarck, 1811)	2302753	Oliva sayana Ravenel, 1834	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Olividae	2687	Oliva	2302746	Oliva sayana	2302753	NE
8826074	Lictorella geniculata Clarke, 1894	2268020	Zygophylax geniculata (Clarke, 1894)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Hydrozoa	205	Leptothecata	712	Zygophylacidae	9375367	Zygophylax	2267983	Zygophylax geniculata	2268020	NE
9344499	Craspedodiscus mesotylus Barker & Meakin, 1948	9344499	Craspedodiscus mesotylus Barker & Meakin, 1948	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Coscinodiscaceae	2920	Craspedodiscus	9477067	Craspedodiscus mesotylus	9344499	NE
11086832	Lymnaea cubensis aspirans Pilsbry, 1910	7675714	Galba cubensis (L.Pfeiffer, 1839)	1	SUBSPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225			Lymnaeidae	2852	Galba	2291335	Galba cubensis	7675714	
1420615	Scirtothrips dorsalis Hood, 1919	1420615	Scirtothrips dorsalis Hood, 1919	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Thysanoptera	1228	Thripidae	4387	Scirtothrips	1420602	Scirtothrips dorsalis	1420615	NE
2142547	Zosis geniculata (Olivier, 1789)	2142547	Zosis geniculata (Olivier, 1789)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Uloboridae	3326	Zosis	2142544	Zosis geniculata	2142547	NE
2258993	Coenosmilia arbuscula Pourtalès, 1874	2258936	Anomocora fecunda (Pourtalès, 1871)	14	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Anomocora	11273398	Anomocora fecunda	2258936	NE
2304263	Haustellum rubidum (F.C.Baker, 1897)	4366268	Vokesimurex rubidus (F.C.Baker, 1897)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Vokesimurex	4366200	Vokesimurex rubidus	4366268	NE
2404147	Uropterygius macularius (Lesueur, 1825)	2404147	Uropterygius macularius (Lesueur, 1825)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Muraenidae	2953	Uropterygius	2404132	Uropterygius macularius	2404147	LC
2925665	Holmskioldia sanguinea Retz.	2925665	Holmskioldia sanguinea Retz.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Holmskioldia	2925664	Holmskioldia sanguinea	2925665	NE
3190511	Cedrela odorata L.	3190511	Cedrela odorata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Cedrela	3190510	Cedrela odorata	3190511	VU
4283504	Actinia denticulosa Le Sueur, 1817	6472330	Corynactis denticulosa (Le Sueur, 1817)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Corallimorpharia	1242	Corallimorphidae	8181	Corynactis	2256373	Corynactis denticulosa	6472330	NE
4366350	Siratus springeri (Bullis, 1964)	4366350	Siratus springeri (Bullis, 1964)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Siratus	2304514	Siratus springeri	4366350	NE
5193421	Phyllonotus pomum (Gmelin, 1791)	5193421	Phyllonotus pomum (Gmelin, 1791)	5	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Phyllonotus	2304176	Phyllonotus pomum	5193421	NE
5228684	Apus melba (Linnaeus, 1758)	2477411	Tachymarptis melba (Linnaeus, 1758)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Tachymarptis	8540301	Tachymarptis melba	2477411	LC
