"Order","Suborder","Family","species","Reproductive mode","Meioformula","Sex chromosome system","Ploidy level","B chromosomes","Notes","Citation",Ploidy,Chrnum,Haploid_autosome_num,Sex_chromosomes,estimated_haploid
"Coleoptera","Polyphaga","Elateridae","Melanotus fissilis","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus kamaunensis","Sexual diplodiploidy","2n=12M 5+XY","XY",NA,"","","Schneider,Carraro,et al. (2007)",2,12,5,XY,6/6
"Coleoptera","Polyphaga","Elateridae","Melanotus leordi","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus longicornis","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus oregonensis","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus sp.","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus sp.,nr. Communis","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus tenebrosus","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Melanotus trapezoideus","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Elateridae","Monocrepidius sp.","Sexual diplodiploidy","2n=17M 8+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,17,8,XO,9/8
"Coleoptera","Polyphaga","Elateridae","Monocrepidus sp.","Sexual diplodiploidy","2n=17M 8+XO","XO",NA,"","","Vidal (1984)",2,17,8,XO,9/8
"Coleoptera","Polyphaga","Elateridae","Pomachilius sp.2","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp",NA,"","","Schneider,Carraro,et al. (2007)",2,20,9,Xyp,10/10
"Coleoptera","Polyphaga","Elateridae","Prosternon tesselatum","Sexual diplodiploidy","2n=22M 10+XY","XY",NA,"","","Schneider,Carraro,et al. (2007)",2,22,10,XY,11/11
"Coleoptera","Polyphaga","Elateridae","Pyrearinus candelarius","Sexual diplodiploidy","2n=15M 7+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,15,7,XO,8/7
"Coleoptera","Polyphaga","Elateridae","Pyrophorus divergens","Sexual diplodiploidy","2n=15M 7+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,15,7,XO,8/7
"Coleoptera","Polyphaga","Elateridae","Pyrophorus luminosus","Sexual diplodiploidy","2n=17M 7+XXY","XXY",NA,"","","Schneider,Carraro,et al. (2007)",2,17,7,XXY,9/8
"Coleoptera","Polyphaga","Elateridae","Pyrophorus phosporescens","Sexual diplodiploidy","2n=15M 7+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,15,7,XO,8/7
"Coleoptera","Polyphaga","Elateridae","Pyrophorus punctatissimus","Sexual diplodiploidy","2n=15M 7+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,15,7,XO,8/7
"Coleoptera","Polyphaga","Elateridae","Pyrophorus radians","Sexual diplodiploidy","2n=11M 5+XO","XO",NA,"","","Schneider,Carraro,et al. (2007)",2,11,5,XO,6/5
"Coleoptera","Polyphaga","Erotylidae","Triplax thoracica","Sexual diplodiploidy","2n=18M 8+NeoXY","NeoXY",NA,"","","S. Smith and Virkki (1978)",2,18,8,NeoXY,9/9
"Coleoptera","Polyphaga","Glaphyridae","Lichnthe rathvoni","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp",NA,"","","Yadav,Pillai,and Karamjeet (1979)",2,20,9,Xyp,10/10
"Coleoptera","Polyphaga","Glaresidae","Glaresis sp.","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp",NA,"","","Yadav,Pillai,and Karamjeet (1979)",2,20,9,Xyp,10/10
"Coleoptera","Polyphaga","Helophoridae","Helophorus aequalis","Sexual diplodiploidy","2n=18M/2n=18F 8+XY","XY",NA,"","","R. Angus (1982)",2/2,18/18,8,XY,9/9
"Coleoptera","Polyphaga","Helophoridae","Helophorus aquaticus","Sexual diplodiploidy","2n=18M/2n=18F 8+XY","XY",NA,"yes","","R. Angus (1982)",2/2,18/18,8,XY,9/9
"Coleoptera","Polyphaga","Helophoridae","Helophorus atlantis","Sexual diplodiploidy","2n=22M 10+XY","XY",NA,"","","R. Angus and Aouad (2009)",2,22,10,XY,11/11
"Coleoptera","Polyphaga","Helophoridae","Helophorus brevipalpis","Parthenogenetic","2n=30F","",3,"","","R. Angus (1992)",2,30,,,
"Coleoptera","Polyphaga","Helophoridae","Helophorus brevipalpis","Sexual diplodiploidy","2n=22M/2n=22F 10+XY","XY",NA,"","","R. Angus (1992)",2/2,22/22,10,XY,11/11
"Coleoptera","Polyphaga","Helophoridae","Helophorus calpensis","Sexual diplodiploidy","2n=22M 10+XY","XY",NA,"","","R. Angus and Aouad (2009)",2,22,10,XY,11/11
"Coleoptera","Polyphaga","Helophoridae","Helophorus grandis","Sexual diplodiploidy","2n=18M/2n=18F 8+XY","XY",NA,"yes","","R. Angus (1983)",2/2,18/18,8,XY,9/9
"Coleoptera","Polyphaga","Helophoridae","Helophorus lamicola","Sexual diplodiploidy","2n=22 10+Xyp","Xyp",NA,"","","R. Angus et al. (2016)",2,22,,10+Xyp,
"Coleoptera","Polyphaga","Helophoridae","Helophorus maritimus","Sexual diplodiploidy","2n=18M/2n=18F 8+XY","XY",NA,"","","R. Angus (1983)",2/2,18/18,8,XY,9/9
"Coleoptera","Polyphaga","Helophoridae","Helophorus minutus","Sexual diplodiploidy","2n=22M 10+XY","XY",NA,"","","R. Angus and Aouad (2009)",2,22,10,XY,11/11
"Coleoptera","Polyphaga","Helophoridae","Helophorus oblongus","Sexual diplodiploidy","2n=18M","",NA,"","","S. Smith and Virkki (1978)",2,18,,,
"Coleoptera","Polyphaga","Helophoridae","Helophorus occidentalis","Sexual diplodiploidy","2n=18M/2n=18F 8+XY","XY",NA,"","","R. Angus (1983)",2/2,18/18,8,XY,9/9
"Coleoptera","Polyphaga","Helophoridae","Helophorus orientalis","Parthenogenetic","2n=33F","",3,"","","R. Angus (1992)",2,33,,,
"Coleoptera","Polyphaga","Helophoridae","Helophorus paraminutus","Sexual diplodiploidy","2n=22M 10+XY","XY",NA,"","","R. Angus and Aouad (2009)",2,22,10,XY,11/11
"Coleoptera","Polyphaga","Helophoridae","Helophorus ser","Sexual diplodiploidy","2n=22 10+Xyp","Xyp",NA,"","","R. Angus et al. (2016)",2,22,,10+Xyp,
"Coleoptera","Polyphaga","Helophoridae","Helophorus yangae","Sexual diplodiploidy","2n=22 10+Xyp","Xyp",NA,"","","R. Angus et al. (2016)",2,22,,10+Xyp,
"Coleoptera","Polyphaga","Histeridae","Hister sp.","Sexual diplodiploidy","2n=26M 12+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,26,12,Xyp,13/13
"Coleoptera","Polyphaga","Histeridae","Saprinus sp.","Sexual diplodiploidy","2n=26M 12+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,26,12,Xyp,13/13
"Coleoptera","Polyphaga","Hybosoridae","Hybosorus orientalis","Sexual diplodiploidy","2n=20M 9+Xyp","Xyp",NA,"","","Yadav,Pillai,and Karamjeet (1979)",2,20,9,Xyp,10/10
"Coleoptera","Polyphaga","Hydrophilidae","Adolopus sp. 1 ","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Adolopus sp. 2 ","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Agraphydrus decipiens ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Agraphydrus variabilis ","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Amphiops mater ","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena bipustulata ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena gaetanae ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena globulus ","Sexual diplodiploidy","2n=16 M 7+Xyp","Xyp",NA,"","","Angus et al (2020)",2,16,,M 7+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena limbata ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena lutescens ","Parthenogenetic ","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena lutescens ","Parthenogenetic ","3n=27M","",NA,"","","Angus et al (2020)",3,27,,,
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena lutescens ","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Anacaena rufipes ","Sexual diplodiploidy","2n=12 M 5+NeoXY","NeoXY",NA,"","","Angus et al (2020)",2,12,,M 5+NeoXY,
"Coleoptera","Polyphaga","Hydrophilidae","Berosus affinis ","Sexual diplodiploidy","2n=18M 8+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Berosus bispina ","Sexual diplodiploidy","2n=18M 8+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Berosus fulvus ","Sexual diplodiploidy","2n=18M 8+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Berosus hispanicus ","Sexual diplodiploidy","2n=18M 8+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Berosus luridus ","Sexual diplodiploidy","2n=18M 8+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Berosus signaticollis ","Sexual diplodiploidy","2n=20M 9+Xyp ","Xyp ",NA,"","","Angus et al (2020)",2,20,9,Xyp,10/10
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon analis","Sexual diplodiploidy","2n=24 M","",NA,"","","Angus et al (2020)",2,24,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon convexiusculus","Sexual diplodiploidy","2n=30 M 14+Xyp","Xyp",NA,"","","Angus et al (2020)",2,30,,M 14+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon haemorrhoidalis","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon impressus","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon lateralis","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon marinus","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon melanocephalus","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon obsoletus","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon sternalis","Sexual diplodiploidy","2n=24 M","",NA,"","","Angus et al (2020)",2,24,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon tristis","Sexual diplodiploidy","2n=24 M","",NA,"","","Angus et al (2020)",2,24,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Cercyon ustulatus","Sexual diplodiploidy","2n=30 M 14+Xy","Xy",NA,"","","Angus et al (2020)",2,30,,M 14+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Chaetarthria simillima ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Coelostoma orbiculare","Sexual diplodiploidy","2n=28 M 13+Xy","Xy",NA,"","","Angus et al (2020)",2,28,,M 13+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cyloma guttulatus ","Sexual diplodiploidy","2n=24 M","",NA,"","","Angus et al (2020)",2,24,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Cyloma sp.","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cylomissus glabratus ","Sexual diplodiploidy","2n=24 M 11+Xy","Xy",NA,"","","Angus et al (2020)",2,24,,M 11+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Cymbiodyta bifida ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Cymbiodyta marginella ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Dactylosternum corbetti ","Sexual diplodiploidy","2n=28 M 13+Xy","Xy",NA,"","","Angus et al (2020)",2,28,,M 13+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Dactylosternum flavicorne ","Sexual diplodiploidy","2n=28 M 13+Xy","Xy",NA,"","","Angus et al (2020)",2,28,,M 13+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus affinis","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus bicolor","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus coarctatus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus fuscipennis","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus halophilus","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus melanocephalus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus morenae","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus nigritus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus ochropterus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus quadripunctatus","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus sauteri","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Enochrus testaceus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Exydrus gibbosus ","Sexual diplodiploidy","2n=30 M","",NA,"","","Angus et al (2020)",2,30,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Helochares lividus","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Helochares obscurus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Helochares punctatus","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Helochares sauteri","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Helocombus bifidus","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Horelophus walkeri ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius arcticus ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius fuscipes ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius pui ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius rottenbergii ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrobius subrotundus ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrochara caraboides ","Sexual diplodiploidy","2n=30 M 14+Xy","Xy",NA,"","","Angus et al (2020)",2,30,,M 14+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrochara flavipes ","Sexual diplodiploidy","2n=30 M 14+Xyp","Xyp",NA,"","","Angus et al (2020)",2,30,,M 14+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus acuminatus ","Sexual diplodiploidy","2n=30 M 14+Xy","Xy",NA,"","","Angus et al (2020)",2,30,,M 14+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus indicus ","Sexual diplodiploidy","2n=30 M 14+Xyp","Xyp",NA,"","","Angus et al (2020)",2,30,,M 14+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus piceus ","Sexual diplodiploidy","2n=30 M 14+Xyp","Xyp",NA,"","","Angus et al (2020)",2,30,,M 14+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus pistaceus ","Sexual diplodiploidy","2n=30 M 14+Xy","Xy",NA,"","","Angus et al (2020)",2,30,,M 14+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Hydrophilus triangularis ","Sexual diplodiploidy","2n=30 M 14+Xyp","Xyp",NA,"","","Angus et al (2020)",2,30,,M 14+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius bipunctatus ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius colon ","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius decorus","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius minutus ","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius sinuatus","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius striatulus","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Laccobius ytenensis","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Limnohydrobius convexus ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Limnoxenus niger ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Noteropagus sp.","Sexual diplodiploidy","2n=22 M","",NA,"","","Angus et al (2020)",2,22,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Omicrogiton insularis ","Sexual diplodiploidy","2n=26 M 12+Xy","Xy",NA,"","","Angus et al (2020)",2,26,,M 12+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Paracymus aeneus ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Paracymus scutellaris ","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Paromicrus sp.","Sexual diplodiploidy","2n=26 M","",NA,"","","Angus et al (2020)",2,26,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Protosternum abnormale ","Sexual diplodiploidy","2n=32 M","",NA,"","","Angus et al (2020)",2,32,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Rygmodus modestus ","Sexual diplodiploidy","2n=28 M 13+Xy","Xy",NA,"","","Angus et al (2020)",2,28,,M 13+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium bipustulatum","Sexual diplodiploidy","2n=24M 11+Xyp","Xyp",NA,"","","R. Angus,Shaarawi,and Wilson (2000)",2,24,11,Xyp,12/12
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium lunatum ","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium marginatum ","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Sphaeridium scarabaeoides ","Sexual diplodiploidy","2n=24 M 11+Xyp","Xyp",NA,"","","Angus et al (2020)",2,24,,M 11+Xyp,
"Coleoptera","Polyphaga","Hydrophilidae","Sternolophus solieri ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Tormissus magnulus ","Sexual diplodiploidy","2n=28 M 13+Xy","Xy",NA,"","","Angus et al (2020)",2,28,,M 13+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Tormus helmsi ","Sexual diplodiploidy","2n=18 M","",NA,"","","Angus et al (2020)",2,18,,M,
"Coleoptera","Polyphaga","Hydrophilidae","Tormus posticalis ","Sexual diplodiploidy","2n=18 M 8+Xy","Xy",NA,"","","Angus et al (2020)",2,18,,M 8+Xy,
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus lateralis","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus lateralis nimbatus","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Hydrophilidae","Tropisternus mutatus sapucay","Sexual diplodiploidy","2n=18 M 8+Xyp","Xyp",NA,"","","Angus et al (2020)",2,18,,M 8+Xyp,
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes ferrugineus","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes pusilloides","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes pusillus","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes spartii","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes turcicus","Sexual diplodiploidy","2n=18M 8+Xyp","Xyp",NA,"","","S. Smith and Virkki (1978)",2,18,8,Xyp,9/9
"Coleoptera","Polyphaga","Laemophloeidae","Cryptolestes ugandae","Sexual diplodiploidy","2n=20M 9+NeoXY","NeoXY",NA,"","","S. Smith and Virkki (1978)",2,20,9,NeoXY,10/10
"Coleoptera","Polyphaga","Lampyridae","Aspisoma aegrotum","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Dias,Schneider,Rosa,Costa,and Cella (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Lampyridae","Aspisoma hesperum","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Dias,Schneider,Rosa,Costa,and Cella (2007)",2,19,9,XO,10/9
"Coleoptera","Polyphaga","Lampyridae","Aspisoma ignium","Sexual diplodiploidy","2n=19M 9+XO","XO",NA,"","","Dias,Schneider,Rosa,Costa,and Cella (2007)",2,19,9,XO,10/9
