"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Dicroglossidae","Fejervarya cancrivora","26","","","","","","","Rana cancrivora","Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
"Anura","Dicroglossidae","Fejervarya limnocharis","26","52","","","","","","Rana limnocharis limnocharis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Fejervarya limnocharis","26","","","","","","","Rana limnocharis vittigera","Kuramoto, M. 1971. Studies on Rana limnocharis Boie. IV. Karyotypic differentiation of subspecies. Bull. Fukuoka. Univ. Educ., Pt. III, 20: 105-111."
"Anura","Dicroglossidae","Fejervarya limnocharis","26","52","XY","","","","","","Patawang, I., Tanomtong, A., Phimphan, S., Chuaynkern, Y., Chuaynkern, C., Phaengphairee, P., Khrueanet, W. and Nithikulworawong, N., 2014. The identification of sex-chromosomes and karyological analysis of rice frog, Fejervarya limnocharis (Anura, Ranidae) from Northeast Thailand. Cytologia, 79(2), pp.141-150."
"Anura","Dicroglossidae","Fejervarya multistriata","26","52","","","","","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Hoplobatrachus crassus","26","","","","","","","Rana crassa","Singh, L., T. Sharma and S. P. Ray-Chaudhuri. 1970. Chromosome numbers and sex chromosomes in few Indian species of amphibia and reptiles. Mamm. Chrom. Newslet. 11: 91-94."
"Anura","Dicroglossidae","Hoplobatrachus occipitalis","26","52","","2","","","","Rana occipitalis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Hoplobatrachus occipitalis","52","104","","4","","","","Rana occipitalis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Hoplobatrachus occipitalis","52","","","4","","","bisexual reproduction","Dicroglossus occipitalis","Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
"Anura","Dicroglossidae","Hoplobatrachus rugulosus","26","52","","","","","","Rana rugulosa","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Hoplobatrachus tigerinus","26","52","","","","","","Rana picta","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Hoplobatrachus tigerinus","26","52","ZW","","","","","Rana tigerina","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Limnonectes acanthi","24","","","","","","","Rana magna acanthi","Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
"Anura","Dicroglossidae","Limnonectes blythii","24","","","","","","","Rana blythi","Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
"Anura","Dicroglossidae","Limnonectes fujianensis","22","44","","","","","","","Peng, Q., Wang, Y. and Xu, J., 2005. Karyotype, C-band and Ag-NORs of Limnonectes fujianensis. CHINESE JOURNAL OF ZOOLOGY-PEKING-, 40(3), p.77."
"Anura","Dicroglossidae","Limnonectes kuhlii","22","44","","","","","","Rana kuhlii","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Limnonectes macrodon","24","48","","","","","","Rana macrodon","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Limnonectes namiyei","22","44","","","","","","Rana namiyei","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Limnonectes visayanus","24","","","","","","","Rana magna visayanus","Kuramoto, M. 1989. Karyological studies on some Phillipine frogs. In: M. Matsui, T. Hikida and R. Goris (eds.), Current Herpetology in East Asia, Herpetol. Soc. Japan pp. 115-121."
"Anura","Dicroglossidae","Minervarya rufescens","26","52","","","","","","Fejervarya rufescens","Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
"Anura","Dicroglossidae","Minervarya sahyadris","26","52","","","","","","Fejervarya sahyadris","Joshy, S.H. and Kuramoto, M., 2008. Comparative chromosome studies of five species of the genus Fejervarya (Anura: Ranidae) from South India.Cytologia,73(3), pp.243-250."
"Anura","Dicroglossidae","Nanorana chayuensis","26","52","","","","","","Paa chayuensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana maculosa","26","52","","","","","","Paa maculosa","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana parkeri","26","52","","","","","","Altirana parkeri","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana phrynoides","64","","","","","","","Rana phrynoides","Wu, G. F. and E. M. Zhao. 1984. A rare karyotype of anurans, the karyotype of Rana phrynoides. Acta Herpetol. Sinica 3(1): 29-32. +1 pl. (In Chinese with Englidh abstract)"
"Anura","Dicroglossidae","Nanorana pleskei","26","52","","","","","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana quadranus","26","52","","","","","","Feirana quadrana","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana sichuanensis","64","64","","","","","","Paa liui Paa sichuanensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana taihangnica","26","52","","","","","","Feirana taihangensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana unculuanus","40","78","","","","","","Unculuana unculuana","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana ventripunctata","26","52","","","","","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Nanorana yunnanensis","64","64","","","","","","Paa yunnanensis","SUN, A.Q., TIAN, Y.Z. and LI, S., 2007. Study on the karyotype and Ag-NORs of Rhacophorus nigropunctatus, Paa yunnanensis. Journal of Liupanshui Teachers College, 6, p.003."
"Anura","Dicroglossidae","Occidozyga laevis","26","52","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Occidozyga lima","26","52","","","","","","","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Occidozyga lima","26","","","","","","","","Zhao, E. M., A. M. Tan and G. F. Wu. 1987. Karyotypes of Chinese species of Occidozyga (Family Ranidae), with discussion on the taxonomic status of O. laevis martensi. Chinese Herpetol. Rev. 1987: 7-11. +1 pl."
"Anura","Dicroglossidae","Occidozyga martensii","26","52","","","","","","Phrynoglossus martensii Occidozyga martensi","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Quasipaa boulengeri","26","50","","","","","","","Qing, L., Xia, Y., Zheng, Y. and Zeng, X., 2012. A de novo case of floating chromosomal polymorphisms by translocation in Quasipaa boulengeri (Anura, Dicroglossidae). PloS one, 7(10), p.e46163."
"Anura","Dicroglossidae","Quasipaa boulengeri","26","52","","","","","","Paa boulengeri Paa robertingeri","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Quasipaa boulengeri","26","","","","","","","Rana boulengeri","Wang, Z. S., X. Z. Wang and W. Y. Chen. 1983. A comparative study on constitutive heterochromatin and nucleolis-organizing regions (NORs) of three species of the genus Rana. Acta Herpetol. Sinica 2(4): 1-6. +1 pl. (In Chinese with English abstract)"
"Anura","Dicroglossidae","Quasipaa exilispinosa","26","52","","","","","","Paa exilispinosa","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Quasipaa jiulongensis","26","52","","","","","","Paa jiulongensis","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Quasipaa spinosa","26","52","","","","","","Paa spinosa","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Dicroglossidae","Quasipaa yei","26","52","","","","","","Feirana yei","Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
"Anura","Eleutherodactylidae","Diasporus diastema","20","36","","","","","","Eleutherodactylus diastema","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Diasporus diastema","18","36","","","","","","Eleutherodactylus diastema","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Diasporus vocator","18","31","","","","","","Eleutherodactylus vocator","Chen, Shyh-Hwang, ""Cytogenetic study of the lower Central American frogs of the subgenus Craugastor (Anura: Leptodactylidae: Eleutherodactylus)"" (2001)"
"Anura","Eleutherodactylidae","Eleutherodactylus abbotti","18","36","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Eleutherodactylidae","Eleutherodactylus alticola","32","36","","","","","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus amplinympha","28","34","","","","","","","Kaiser H, Green D, Schmid M 1994 Systematics and biogeography of Eastern Caribbean frogs (Leptodactylidae: Eleutherodactylus), with the description of a new species from Dominica. Can J Zool 72:2217-2237. "
"Anura","Eleutherodactylidae","Eleutherodactylus andrewsi","32","36","","","","","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus antillensis","26","50","","","","","","","DeWeese J 1975 Chromosomes in Eleutherodactylus (Anura, Leptodactylidae). Mamm Chrom Newsl 16:121-123"
"Anura","Eleutherodactylidae","Eleutherodactylus antillensis","26","46","","","","","","","Goin, O.B., C.J. Goin, and K. Bachmann 1968. DNA and amphibian life history. Copeia 1968: 532-540."
"Anura","Eleutherodactylidae","Eleutherodactylus antillensis","26","52","","","","","","","Goin, O.B., C.J. Goin, and K. Bachmann 1968. DNA and amphibian life history. Copeia 1968: 532-540."
"Anura","Eleutherodactylidae","Eleutherodactylus atkinsi","28","36","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus auriculatus","18","36","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus bakeri","28","32","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus bakeri","27","32","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus brittoni","26","42","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus brittoni","26","52","","","","","","","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus cavernicola","30","36","","","","","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus cochranae","26","42","","","","","","","Chen SH: 2001 Cytogenetic study of the lower Central American frogs of the subgenus Craugastor (Anura: Leptodactylidae: Eleutherodactylus). PhD thesis, Faculty of the University of Miami, Coral Gables"
"Anura","Eleutherodactylidae","Eleutherodactylus cooki","26","50","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus coqui","26","52","","","","","","","Bogart JP 1973 Evolution of anuran karyotypes, in Vial JL (ed): Evolutionary Biology of the Anurans, pp 337-349 University of Missouri Press, Columbia. "
"Anura","Eleutherodactylidae","Eleutherodactylus cubanus","22","44","","","","","","Eleutherodactylus parvus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Eleutherodactylidae","Eleutherodactylus cundalli","30","36","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus cundalli","29","36","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus cuneatus","32","","","","","","","","Bogart, J. P. 1981. Chromosome studies in Sminthilus from Cuba and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci. Contrib., Roy. Ontario Mus. 129: 1-22."
"Anura","Eleutherodactylidae","Eleutherodactylus dimidiatus","30","32","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus eneidae","26","52","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
"Anura","Eleutherodactylidae","Eleutherodactylus fuscus","28","38","","","","","","","Bogart JP, Hedges SB 1995 Rapid chromosome evolution in Jamaican frogs of the genus Eleutherodactylus (Leptodactylidae). J Zool (Lond) 235:9-31"
"Anura","Eleutherodactylidae","Eleutherodactylus glandulifer","31","32","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus glaucoreius","30","36","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus glaucoreius","29","36","","","","","","","Bogart JP 1991 The influence of life history on karyotypic evolution in frogs, in Green DM, Sessions SK (eds): Amphibian Cytogenetics and Evolution, pp 233-258 Academic Press, San Diego"
"Anura","Eleutherodactylidae","Eleutherodactylus goini","32","36","","","","","","","Bogart JP 1981 Chromosome studies in Sminthillus and Eleutherodactylus from Cuba and Puerto Rico (Anura: Leptodactylidae). Life Sci Contr 129:1-22"
