Order	Family	Genus	Species	chr_num_female	chr_num_male	predicted_ploidy	sex_system	karyotype	genotypic	haplodiploidy	environmental	Polyfactorial (yes,no)	molecular_basis
Rheiformes	Rheidae	Rhea	Rhea pennata				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Bubo	Bubo africanus				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Bubo	Bubo bubo				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Bubo	Bubo scandiacus				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Bubo	Bubo virginianus				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Ptilopsis	Ptilopsis leucotis				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Strix	Strix aluco				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Strix	Strix nebulosa				gonochorous	ZW	female heterogametic				
Strigiformes	Strigidae	Strix	Strix woodfordii				gonochorous	ZW	female heterogametic				
Suliformes	Sulidae	Morus	Morus bassanus				gonochorous	ZW	female heterogametic				
Tinamiformes	Tinamidae	Eudromia	Eudromia elegans				gonochorous	ZW	female heterogametic				
Tinamiformes	Tinamidae	Nothura	Nothura maculosa				gonochorous	ZW	female heterogametic				
Acipenseriformes	Acipenseridae	Acipenser	Acipenser transmontanus				gonochorous	homomorphic	female heterogametic				
Anguilliformes	Anguillidae	Anguilla	Anguilla anguilla	38	38		gonochorous	ZW	female heterogametic				
Anguilliformes	Anguillidae	Anguilla	Anguilla japonica	38	38		gonochorous	ZW	female heterogametic				
Anguilliformes	Anguillidae	Anguilla	Anguilla rostrata	38	38		gonochorous	ZW	female heterogametic				
Anguilliformes	Congridae	Conger	Conger myriaster	56	56		gonochorous	ZW	female heterogametic				
Anguilliformes	Muraenidae	Echidna	Echidna nebulosa				hermaphrodite						
Anguilliformes	Muraenidae	Gymnomuraena	Gymnomuraena zebra				hermaphrodite						
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax eurostus	42	42		gonochorous	homomorphic	male heterogametic				
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax fimbriata				hermaphrodite						
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax flavimarginatus				hermaphrodite						
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax gracilicauda				hermaphrodite						
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax margaritophorus				hermaphrodite						
Anguilliformes	Muraenidae	Siderea	Siderea grisea				hermaphrodite						
Anguilliformes	Muraenidae	Siderea	Siderea picta				hermaphrodite						
Anguilliformes	Muraenidae	Siderea	Siderea thyrsoidea				hermaphrodite						
Anguilliformes	Muraenidae	Uropterygius	Uropterygius fasciolatus				hermaphrodite						
Anguilliformes	Ophichthidae	Dalophis	Dalophis imberbis	46	46		gonochorous	ZW	female heterogametic				
Anguilliformes	Ophichthidae	Muraenichthys	Muraenichthys gymnotus	48	47		gonochorous	complex XY	male heterogametic				
Atheriniformes	Atherinidae	Menidia	Menidia menidia	48	48		gonochorous				TSD		
Atheriniformes	Atherinidae	Odontesthes	Odontesthes argentinensis				gonochorous				TSD		
Atheriniformes	Atherinidae	Odontesthes	Odontesthes bonariensis	48	48		gonochorous				TSD		
Atheriniformes	Atherinidae	Odontesthes	Odontesthes hatcheri				gonochorous				TSD		
Aulopiformes	Aulopidae	Aulopus	Aulopus japonicus				gonochorous	homomorphic	female heterogametic				
Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus albatrossis				hermaphrodite						
Aulopiformes	Ipnopidae	Bathypterois	Bathypterois dubius				hermaphrodite						
Aulopiformes	Synodontidae	Saurida	Saurida elongata	48	48		gonochorous	ZW	female heterogametic				
Aulopiformes	synodontidae	Saurida	Saurida undosquamis	48	48		gonochorous	homomorphic	female heterogametic				
Aulopiformes	Synodontidae	Synodus	Synodus ulae	48	48		gonochorous	ZW	female heterogametic				
Aulopiformes	Synodontidae	Trachinocephalus	Trachinocephalus myops	27	26		gonochorous	complex ZW	female heterogametic				
Beloniformes	Adrianichthyidae	Oryzias	Oryzias curvinotus	48	48		gonochorous	XY	male heterogametic				Y dominant
Beloniformes	Adrianichthyidae	Oryzias	Oryzias hubbsi	48	48		gonochorous	ZW	female heterogametic				
Beloniformes	Adrianichthyidae	Oryzias	Oryzias javanicus	48	48		gonochorous	ZW	female heterogametic				
Beloniformes	Adrianichthyidae	Oryzias	Oryzias latipes	48	48		gonochorous	homomorphic	male heterogametic				Y dominant
Beloniformes	Adrianichthyidae	Oryzias	Oryzias luzonensis	48	48		gonochorous	homomorphic	male heterogametic				
Beloniformes	Adrianichthyidae	Oryzias	Oryzias mekongensis	48	48		gonochorous		male heterogametic				
Beryciformes	Berycidae	Beryx	Beryx splendens	48	47		gonochorous	complex XY	male heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus conirostris	54	54		gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus elongatus				gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus lacustris				gonochorous	homomorphic	male heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus macrocephalus				gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus obtusidens				gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus reinhardti				gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus silvestrii				gonochorous	homomorphic	female heterogametic				
Characiformes	Anostomidae	Leporinus	Leporinus trifasciatus				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus albus				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus angulatus				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus elongatus				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus guentheri				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus paranensis				gonochorous	homomorphic	female heterogametic				
Characiformes	Characidae	Triportheus	Triportheus signatus				gonochorous	homomorphic	female heterogametic				
Characiformes	Crenuchidae	Characidium	Characidium alipioi				gonochorous	homomorphic	female heterogametic				
Characiformes	Crenuchidae	Characidium	Characidium fasciatum	52			gonochorous	homomorphic	female heterogametic				
Characiformes	Crenuchidae	Characidium	Characidium gomesi				gonochorous	homomorphic	female heterogametic				
Characiformes	erythrinidae	Hoplias	Hoplias lacerdae				gonochorous	homomorphic	male heterogametic				
Characiformes	Parodontidae	Parodon	Parodon hilarii				gonochorous	homomorphic	female heterogametic				
Characiformes	Parodontidae	Parodon	Parodon tortuosus				gonochorous	homomorphic	female heterogametic				
Characiformes	Prochilodontidae	Semaprochilodus	Semaprochilodus taeniurus				gonochorous	homomorphic	female heterogametic				
Clupeiformes	Clupeidae	Brevoortia	Brevoortia aurea	46	45		gonochorous	complex XY	male heterogametic				
Clupeiformes	Clupeidae	Brevoortia	Brevoortia pectinata	46	46		gonochorous	homomorphic					
Clupeiformes	Clupeidae	Tenualosa	Tenualosa macrura				hermaphrodite						
Clupeiformes	Clupeidae	Tenualosa	Tenualosa toli				hermaphrodite						
Clupeiformes	Cyprinidae	Carassius	Carassius auratus	100	100	4	gonochorous	XY	male heterogametic				
Clupeiformes	Engraulidae	Coilia	Coilia nasus	47	48		gonochorous	ZO	female heterogametic				
Cypriniformes	Cobitidae	Cobitis	Cobitis bilineata				hermaphrodite						
Cypriniformes	Cobitidae	Cobitis	Cobitis lutheri				hermaphrodite						
Cypriniformes	Cobitidae	Cobitis	Cobitis taenia				hermaphrodite						
Cypriniformes	Cobitidae	Cobitis	Cobitis taenia striata	50	49		gonochorous	complex XY	male heterogametic				
Cypriniformes	Cobitidae	Lepidocephalichthys	Lepidocephalichthys guntea				gonochorous	homomorphic	female heterogametic				
Cypriniformes	Cobitidae	Misgurnus	Misgurnus anguillicaudatus	50|75		2|3	apomictic						
Cypriniformes	Cobitidae	Misgurnus	Misgurnus anguillicaudatus	50		2	gonochorous						
Cypriniformes	Cyprinidae	Barbonymus	Barbonymus gonionotus				gonochorous	homomorphic	male heterogametic				
Cypriniformes	Cyprinidae	Barilius	Barilius shacra	52	52		gonochorous	XY	male heterogametic				
Cypriniformes	Cyprinidae	Carassius	Carassius auratus langsdorfi			3	apomictic						
Cypriniformes	Cyprinidae	Carassius	Carassius carassius	100	100		gonochorous	homomorphic	male heterogametic		TSD	yes	
Cypriniformes	Cyprinidae	Ctenopharyngodon	Ctenopharyngodon idella	48	48		gonochorous	homomorphic	male heterogametic				
Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio carpio	100	100		gonochorous		male heterogametic				
Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio haematopterus	100	100	4	gonochorous	XY	male heterogametic				
Cypriniformes	Cyprinidae	Cyprinus	Cyprinus carpio rubrofuscus	100	100	4	gonochorous	XY	male heterogametic				
Cypriniformes	Cyprinidae	Cyprinus	Cyprinus megalophthalmus	100	100	4	gonochorous	XY	male heterogametic				
Cypriniformes	Cyprinidae	Cyprinus	Cyprinus pellegrini pellegrini	100	100	4	gonochorous	XY	male heterogametic				
Cypriniformes	Cyprinidae	Danio	Danio rerio				gonochorous				size		
Cypriniformes	Cyprinidae	Garra	Garra lamta	50	50		gonochorous	ZW	female heterogametic				
Cypriniformes	cyprinidae	Leuciscus	Leuciscus carolitertii				gonochorous	homomorphic	female heterogametic				
Cypriniformes	cyprinidae	Leuciscus	Leuciscus pyrenaicus				gonochorous	homomorphic	female heterogametic				
Cypriniformes	Cyprinidae	Scardinius	Scardinius erythrophthalmus	50	50		gonochorous	homomorphic	female heterogametic				
Cypriniformes	Cyprinidae	Squalius	Squalius alburnoides			2|3|4	other						
Cypriniformes	Cyprinidae	Vimba	Vimba vimba vimba	50	50		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Aplocheilidae	Aplocheilus	Aplocheilus panchax	38	38		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Aplocheilidae	Pterolebias	Pterolebias hoignei	46	46		gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Cyprinodontidae	Fundulus	Fundulus diaphanus	48	48		gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Cyprinodontidae	Fundulus	Fundulus heteroclitus heteroclitus	48	48		gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Cyprinodontidae	Garmanella	Garmanella pulchra	50	49		gonochorous	complex XY	male heterogametic				
Cyprinodontiformes	Cyprinodontidae	Megupsilon	Megupsilon aporus	48	47		gonochorous	complex XY	male heterogametic				
Cyprinodontiformes	Fundulidae	Fundulus	Fundulus parvipinnis	48	48		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Goodeidae	Allodontichthys	Allodontichthys hubbsi	42	41		gonochorous	complex XY	male heterogametic				
Cyprinodontiformes	Goodeidae	Allodontichthys	Allodontichthys tamazulae	48	48		gonochorous	homomorphic					
Cyprinodontiformes	Goodeidae	Ilyodon	Ilyodon whitei	48	48		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Melamphaidae	Melamphaes	Melamphaes parvus	50	50		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Melamphaidae	Scopeloberyx	Scopeloberyx robustus	42	42		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Melamphaidae	Scopelogadus	Scopelogadus mizolepis bispinosus	46	46		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Nothobranchiidae	Aphyosemion	Aphyosemion loennbergii	34	34		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Nothobranchiidae	Aphyosemion	Aphyosemion malumbresi	24	24		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Nothobranchiidae	Aphyosemion	Aphyosemion melanogaster	36	36		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Nothobranchiidae	Nothobranchius	Nothobranchius guentheri	36	35		gonochorous	complex XY	male heterogametic				
Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia affinis affinis	48	48		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia gaigei	48	48		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia hurtadoi	48	48		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Poeciliidae	Gambusia	Gambusia puncticulata	48	48		gonochorous	homomorphic	female heterogametic				
Cyprinodontiformes	Poeciliidae	Mollienesia	Mollienesia sphenops				gonochorous	homomorphic	female heterogametic				
Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia formosa			2	apomictic						
Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia latipinna	46	46		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia reticulata	46	46		gonochorous	homomorphic	male heterogametic		TSD	yes	
Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia sphenops	46	46		gonochorous	ZW	female heterogametic				
Cyprinodontiformes	Poeciliidae	Poecilia	Poecilia velifera				gonochorous	homomorphic	female heterogametic				
Cyprinodontiformes	Poeciliidae	Poeciliopsis	Poeciliopsis lucida	48	48		gonochorous				TSD		
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus alvarezi				gonochorous	homomorphic	female heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus cortezi				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus helleri	48	48		hermaphrodite						
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus maculatus	48	48		gonochorous	XY	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus milleri				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus nezahualcoyotl				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus nigrensis				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus pygmaeus				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus variatus				gonochorous	homomorphic	male heterogametic				
Cyprinodontiformes	Poeciliidae	Xiphophorus	Xiphophorus xiphidium	48	48		gonochorous	homomorphic	male heterogametic				
Gasterosteiformes	Gasterosteidae	Culaea	Culaea inconstans	46	46		gonochorous	homomorphic					
Gasterosteiformes	Gasterosteidae	Pungitius	Pungitius pungitius	42	42		gonochorous	XY	male heterogametic				
Gobiesociformes	Gobiesocidae	Diademichthys	Diademichthys lineatus	48	47		gonochorous	XO	male heterogametic				
Gymnotiformes	Gymnotidae	Gymnotus	Gymnotus pantanal	40	39		gonochorous	complex XY	male heterogametic				
Gymnotiformes	Gymnotidae	Gymnotus	Gymnotus paraguensis	54	54		gonochorous	homomorphic					
Gymnotiformes	Gymnotidae	Gymnotus	Gymnotus sylvius	40	40		gonochorous	homomorphic					
Gymnotiformes	Hypopomidae	Brachyhypopomus	Brachyhypopomus pinnicaudatus	42	41		gonochorous	complex XY	male heterogametic				
Gymnotiformes	Sternopygidae	Eigenmannia	Eigenmannia virescens	38	38		gonochorous	XY	male heterogametic				
Myctophiformes	Myctophidae	Nannobrachium	Nannobrachium ritteri	48	47		gonochorous	XO	male heterogametic				
Myctophiformes	Myctophidae	Parvilux	Parvilux ingens	50	49		gonochorous	XO	male heterogametic				
Myctophiformes	Myctophidae	Stenobrachius	Stenobrachius leucopsarus	48	48		gonochorous	homomorphic	male heterogametic				
Myctophiformes	Myctophidae	Symbolophorus	Symbolophorus californiensis	48	48		gonochorous	homomorphic	male heterogametic				
Myctophiformes	Neoscopelidae	Scopelengys	Scopelengys tristis	48	48		gonochorous	homomorphic	male heterogametic				
Myliobatiformes	Platyrhinidae	Platyrhinoidis	Platyrhinoidis triseriata	64	64		gonochorous	XY	male heterogametic				
Osteoglossiformes	Osteoglossidae	Osteoglossum	Osteoglossum bicirrhosum	56	56		gonochorous	homomorphic	male heterogametic				
Perciformes	Ammodytidae	Parapercis	Parapercis sexfasciata	26	26		gonochorous	XY	male heterogametic				
Perciformes	Belontiidae	Betta	Betta splendens	42	42		gonochorous				ESD_other		
Perciformes	Belontiidae	Trichogaster	Trichogaster fasciatus	48	48		gonochorous	ZW	female heterogametic				
Perciformes	Callionymidae	Callionymus	Callionymus beniteguri	38	37		gonochorous	complex XY	male heterogametic				
Perciformes	Callionymidae	Callionymus	Callionymus ornatipinnis	38	37		gonochorous	complex XY	male heterogametic				
Perciformes	Callionymidae	Callionymus	Callionymus sagitta				gonochorous	homomorphic	male heterogametic				
Perciformes	Centracanthidae	Spicara	Spicara smaris				hermaphrodite						
Perciformes	Centrarchidae	Lepomis	Lepomis cyanellus	48	47		gonochorous	XO	male heterogametic				
Perciformes	Centrarchidae	Pomoxis	Pomoxis nigromaculatus	48	48		gonochorous	homomorphic	male heterogametic				
Perciformes	Centropomidae	Centropomus	Centropomus undecimalis				hermaphrodite						
Perciformes	Centropomidae	Lates	Lates calcarifer	48	48		hermaphrodite						
Perciformes	Chaetodontidae	Chaetodon	Chaetodon multicinctus				gonochorous				size		
Perciformes	Channichthyidae	Chaenodraco	Chaenodraco wilsoni	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Channichthyidae	Chionobathyscus	Chionobathyscus dewitti	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Channichthyidae	Chionodraco	Chionodraco hamatus	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Channichthyidae	Chionodraco	Chionodraco myersi	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Channichthyidae	Pagetopsis	Pagetopsis macropterus	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Cichlidae	Apistogramma	Apistogramma agassizii	46	46		gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma cacatuoides				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma caetei				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma diplotaenia				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma eunotus				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma gephyra				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma hippolytae				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma hoignei				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma iniridae				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma linkei				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma luelingi				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma nijsseni				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma norberti				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma ortmanni	46	46		gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma pertensis				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma resticulosa				gonochorous				TSD		
Perciformes	Cichlidae	Apistogramma	Apistogramma steindachneri				gonochorous				TSD		
Perciformes	Cichlidae	Aulonocara	Aulonocara baenschi				gonochorous		male heterogametic				
Perciformes	Cichlidae	Crenicara	Crenicara punctulata				hermaphrodite						
Perciformes	Cichlidae	Geophagus	Geophagus brasiliensis	48	48		gonochorous	homomorphic	male heterogametic				
Perciformes	Cichlidae	Labeotropheus	Labeotropheus trewavasae				gonochorous		female heterogametic				
Perciformes	Cichlidae	Metriaclima	Metriaclima benetos				gonochorous		male heterogametic				
Perciformes	Cichlidae	Metriaclima	Metriaclima mbenji				gonochorous					yes	
Perciformes	Cichlidae	Metriaclima	Metriaclima phaeos				gonochorous		male heterogametic				
Perciformes	Cichlidae	Oreochromis	Oreochromis karongae	38	38		gonochorous		female heterogametic			yes	
Perciformes	Cichlidae	Oreochromis	Oreochromis niloticus	44	44		gonochorous	XY	male heterogametic			yes	
perciformes	Cichlidae	Oreochromis	Oreochromis niloticus niloticus	44	44		gonochorous	homomorphic	male heterogametic		TSD	yes	
Perciformes	Cichlidae	Oreochromis	Oreochromis tanganicae				gonochorous		female heterogametic				
Perciformes	Cichlidae	Pelvicachromis	Pelvicachromis pulcher	44	44		gonochorous				pH		
Perciformes	Cichlidae	Pelvicachromis	Pelvicachromis subocellatus	40	40		gonochorous				pH		
Perciformes	Cichlidae	Pelvicachromis	Pelvicachromis taeniatus	40	40		gonochorous				pH		
Perciformes	Cichlidae	Pseudocrenilabrus	Pseudocrenilabrus multicolor				gonochorous	homomorphic	male heterogametic				
Perciformes	Cichlidae	Sarotherodon	Sarotherodon aureus				gonochorous	homomorphic	female heterogametic				
Perciformes	Cichlidae	Sarotherodon	Sarotherodon niloticus				gonochorous	homomorphic	male heterogametic		TSD	yes	
Perciformes	Cichlidae	Satanoperca	Satanoperca jurupari	48	48		gonochorous	XY	male heterogametic				
Perciformes	Cirrhitidae	Cirrhitichthys	Cirrhitichthys aprinus				hermaphrodite						
Perciformes	Cirrhitidae	Cirrhitichthys	Cirrhitichthys aureus				hermaphrodite						
Perciformes	Cirrhitidae	Cirrhitichthys	Cirrhitichthys falco				hermaphrodite						
Perciformes	Cirrhitidae	Cirrhitops	Cirrhitops hubbardi				hermaphrodite						
Perciformes	Cirrhitidae	Cyprinocirrhites	Cyprinocirrhites polyactis				hermaphrodite						
Perciformes	Cirrhitidae	Neocirrhites	Neocirrhites armatus				hermaphrodite						
Perciformes	Eleotridae	Dormitator	Dormitator maculatus	46	46		gonochorous	XY	male heterogametic				
Perciformes	Eleotridae	Eleotris	Eleotris pisonis	46	46		gonochorous	homomorphic	female heterogametic				
Perciformes	Gobiesocidae	Lepadogaster	Lepadogaster candolii	46	46		gonochorous	XY	male heterogametic				
Perciformes	Gobiidae	Boleophthalmus	Boleophthalmus boddaerti	46	46		gonochorous	homomorphic	female heterogametic				
Perciformes	Gobiidae	Bryaninops	Bryaninops yongei				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus alloides				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus dicrus				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus eidolon				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus glaucofraenum				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus hyalinus				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus lipernes				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus nicholsi				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus personatus				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus thrix				hermaphrodite						
Perciformes	Gobiidae	Coryphopterus	Coryphopterus urospilus				hermaphrodite						
Perciformes	Gobiidae	Ctenogobius	Ctenogobius shufeldti	48	47		gonochorous	complex XY	male heterogametic				
Perciformes	Gobiidae	Eviota	Eviota afelei				hermaphrodite						
Perciformes	Gobiidae	Eviota	Eviota disrupta				hermaphrodite						
Perciformes	Gobiidae	Eviota	Eviota epiphanes				hermaphrodite						
Perciformes	Gobiidae	Gobiodon	Gobiodon citrinus	44	43		gonochorous	XO	male heterogametic				
Perciformes	Gobiidae	Gobiosoma	Gobiosoma multifasciatum				hermaphrodite						
Perciformes	Gobiidae	Gobius	Gobius bucchichi	44	44		gonochorous	homomorphic	male heterogametic				
Perciformes	Gobiidae	Gobius	Gobius cobitis	46	46		gonochorous	homomorphic	male heterogametic				
Perciformes	Gobiidae	Gobius	Gobius niger	50	50		gonochorous	XY	male heterogametic				
Perciformes	Gobiidae	Gobius	Gobius paganellus	46	46		gonochorous	XY	male heterogametic				
Perciformes	Gobiidae	Lophogobius	Lophogobius cyprinoides				hermaphrodite						
Perciformes	Gobiidae	Lythrypnus	Lythrypnus dalli				hermaphrodite						
Perciformes	Gobiidae	Lythrypnus	Lythrypnus spilus				hermaphrodite						
Perciformes	Gobiidae	Lythrypnus	Lythrypnus zebra				hermaphrodite						
Perciformes	Gobiidae	Paragobiodon	Paragobiodon echinocephalus				hermaphrodite						
Perciformes	Gobiidae	Priolepis	Priolepis eugenius				hermaphrodite						
Perciformes	Gobiidae	Priolepis	Priolepis hipoliti				hermaphrodite						
Perciformes	Gobiidae	Proterorhinus	Proterorhinus marmoratus	46	46		gonochorous	XY	male heterogametic				
Perciformes	Gobiidae	Synechogobius	Synechogobius ommaturus				gonochorous	homomorphic	male heterogametic				
Perciformes	Gobiidae	Trimma	Trimma caesiura				hermaphrodite						
Perciformes	Gobiidae	Trimma	Trimma grammistes				hermaphrodite						
Perciformes	Gobiidae	Trimma	Trimma okinawae				hermaphrodite						
Perciformes	Gobiidae	Trimma	Trimma taylori				hermaphrodite						
Perciformes	Grammatidae	Gramma	Gramma loreto				hermaphrodite						
Perciformes	Istiophoridae	Tetrapturus	Tetrapturus albidus				gonochorous	homomorphic	male heterogametic				
Perciformes	Labridae	Achoerodus	Achoerodus viridis				hermaphrodite						
Perciformes	Labridae	Anampses	Anampses geographicus				hermaphrodite						
Perciformes	Labridae	Bodianus	Bodianus diplotaenia				hermaphrodite						
Perciformes	Labridae	Bodianus	Bodianus eclancheri				hermaphrodite						
Perciformes	Labridae	Bodianus	Bodianus rufus	48	48		hermaphrodite						
Perciformes	Labridae	Choerodon	Choerodon azurio	48	48		hermaphrodite						
Perciformes	Labridae	Choerodon	Choerodon schoenleinii				hermaphrodite						
Perciformes	Labridae	Cirrhilabrus	Cirrhilabrus temminckii	34	34		hermaphrodite						
Perciformes	Labridae	Clepticus	Clepticus parrae				hermaphrodite						
Perciformes	Labridae	Coris	Coris julis	48	48		gonochorous				density		
Perciformes	Labridae	Decodon	Decodon melasma				hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres garnoti				hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres maculipinna				hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres marginatus				hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres melanochir	48	48		hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres pictus				hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres poecilopterus	48	48		hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres poeyi	48	48		hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres radiatus	48	48		hermaphrodite						
Perciformes	Labridae	Halichoeres	Halichoeres scapularis				hermaphrodite						
Perciformes	Labridae	Labrus	Labrus berggylta				hermaphrodite						
Perciformes	Labridae	Labrus	Labrus bimaculatus	48	48		hermaphrodite						
Perciformes	Labridae	Notolabrus	Notolabrus celidotus				hermaphrodite						
Perciformes	Labridae	Pseudolabrus	Pseudolabrus japonicus	48	48		hermaphrodite						
Perciformes	Labridae	Semicossyphus	Semicossyphus pulcher				hermaphrodite						
Perciformes	Labridae	Stethojulis	Stethojulis trilineata				hermaphrodite						
Perciformes	Labridae	Symphodus	Symphodus melanocercus				hermaphrodite						
Perciformes	Labridae	Symphodus	Symphodus roissali	38	38		hermaphrodite						
Perciformes	Labridae	Symphodus	Symphodus tinca	48	48		hermaphrodite						
Perciformes	Labridae	Thalassoma	Thalassoma bifasciatum				hermaphrodite						
Perciformes	Labridae	Thalassoma	Thalassoma cupido	48	48		hermaphrodite						
Perciformes	Labridae	Thalassoma	Thalassoma duperrey				hermaphrodite						
Perciformes	Labridae	Thalassoma	Thalassoma lucasanum				hermaphrodite						
Perciformes	Labridae	Thalassoma	Thalassoma lutescens	48	48		hermaphrodite						
