Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Lepidoptera	Nymphalidae	Brenthis	daphne	gonochorous						26
Lepidoptera	Nymphalidae	Charaxes	fulvescens	gonochorous						114
Lepidoptera	Nymphalidae	Charaxes	zingha	gonochorous						52
Lepidoptera	Nymphalidae	Charaxes	zingha	gonochorous						54
Lepidoptera	Nymphalidae	Chlosyne	damoetas	gonochorous						62
Lepidoptera	Nymphalidae	Chlosyne	palla	gonochorous						62
Lepidoptera	Nymphalidae	Cyrestis	thyodamas	gonochorous						62
Lepidoptera	Nymphalidae	Danaus	chrysippus	gonochorous						60
Lepidoptera	Nymphalidae	Danaus	chrysippus	gonochorous						62
Lepidoptera	Nymphalidae	Danaus	eresimus	gonochorous						60
Lepidoptera	Nymphalidae	Danaus	gilippus	gonochorous						58
Lepidoptera	Nymphalidae	Dryas	julia	gonochorous						62
Lepidoptera	Nymphalidae	Euphydryas	aurinia	gonochorous						60
Lepidoptera	Nymphalidae	Euptoieta	hegesia	gonochorous						62
Lepidoptera	Nymphalidae	Euryphura	chalcis	gonochorous						60
Lepidoptera	Nymphalidae	Euryphura	plautilla	gonochorous						60
Lepidoptera	Nymphalidae	Fabriciana	adippe	gonochorous						58
Lepidoptera	Nymphalidae	Fabriciana	nerippe	gonochorous						58
Lepidoptera	Nymphalidae	Fabriciana	niobe	gonochorous						58
Lepidoptera	Nymphalidae	Fabriciana	niobe	gonochorous						58
Lepidoptera	Nymphalidae	Hamadryas	glauconome	gonochorous						62
Lepidoptera	Nymphalidae	Hestina	japonica	gonochorous						60
Lepidoptera	Nymphalidae	Hypolimnas	misippus	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	chorimene	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	coenia	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	evarete zonalis	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	hierta	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	oenone	gonochorous						62
Lepidoptera	Nymphalidae	Junonia	stygia	gonochorous						66
Lepidoptera	Nymphalidae	Junonia	westermanni	gonochorous						62
Lepidoptera	Nymphalidae	Ladoga	camilla	gonochorous						60
Lepidoptera	Nymphalidae	Lampides	boeticus	gonochorous						48
Lepidoptera	Nymphalidae	Limenitis	anonyma	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	archippus	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	camilla	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	camilla	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	glorifica	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	populi	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	populi	gonochorous						60
Lepidoptera	Nymphalidae	Limenitis	weidemeyerii	gonochorous						60
Lepidoptera	Nymphalidae	Melanargia	galathea	gonochorous						48
Lepidoptera	Nymphalidae	Melitaea	athalia	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	aurelia	gonochorous						64
Lepidoptera	Nymphalidae	Melitaea	cinxia	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	diamina	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	didyma	gonochorous						56
Lepidoptera	Nymphalidae	Melitaea	maturna	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	maturna	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	montium	gonochorous						54
Lepidoptera	Nymphalidae	Melitaea	persea	gonochorous						55
Lepidoptera	Nymphalidae	Melitaea	phoebe	gonochorous						62
Lepidoptera	Nymphalidae	Melitaea	transcaucasica	gonochorous						58
Lepidoptera	Nymphalidae	Melitaea	trivia	gonochorous						62
Lepidoptera	Nymphalidae	Mellicta	athalia	gonochorous						62
Lepidoptera	Nymphalidae	Mellicta	varia	gonochorous						62
Lepidoptera	Nymphalidae	Neptis	aceris	gonochorous						60
Lepidoptera	Nymphalidae	Neptis	aceris	gonochorous						60
Lepidoptera	Nymphalidae	Neptis	morosa	gonochorous						56
Lepidoptera	Nymphalidae	Neptis	nysiades	gonochorous						88
Lepidoptera	Nymphalidae	Nymphalis	antiopa	gonochorous						60
Lepidoptera	Nymphalidae	Nymphalis	antiopa	gonochorous						62
Lepidoptera	Nymphalidae	Nymphalis	antiopa	gonochorous						62
Lepidoptera	Nymphalidae	Nymphalis	canace	gonochorous						62
Lepidoptera	Nymphalidae	Nymphalis	io	gonochorous						62
Lepidoptera	Nymphalidae	Nymphalis	xanthomelas	gonochorous						62
Lepidoptera	Nymphalidae	Palla	violinitens	gonochorous						34
Lepidoptera	Nymphalidae	Phyciodes	phaon	gonochorous						62
Lepidoptera	Nymphalidae	Phyciodes	tharos	gonochorous						62
Lepidoptera	Nymphalidae	Precis	iphita	gonochorous						62
Lepidoptera	Nymphalidae	Precis	pelarga	gonochorous						62
Lepidoptera	Nymphalidae	Pyrameis	atalanta	gonochorous						62
Lepidoptera	Nymphalidae	Pyrameis	cardui	gonochorous						62
Lepidoptera	Nymphalidae	Salamis	cacta	gonochorous						42
Lepidoptera	Nymphalidae	Sasakia	charonda	gonochorous						58
Lepidoptera	Nymphalidae	Vanessa	cardui	gonochorous						62
Lepidoptera	Nymphalidae	Vanessa	cardui	gonochorous						62
Lepidoptera	Nymphalidae	Vanessa	indica	gonochorous						30
Lepidoptera	Nymphalidae	Vanessa	indica	gonochorous						62
Lepidoptera	Nymphalidae	Vanessa	polychloros	gonochorous						62
Lepidoptera	Nymphalidae	Vanessa	virginiensis	gonochorous						62
Lepidoptera	Oecophoridae	Depressaria	nervosa	gonochorous						60
Lepidoptera	Papilionidae	Battus	philenor	gonochorous						60
Lepidoptera	Papilionidae	Byasa	alcinous	gonochorous						60
Lepidoptera	Papilionidae	Byasa	latreillei	gonochorous						60
Lepidoptera	Papilionidae	Chilasa	clytia	gonochorous						60
Lepidoptera	Papilionidae	Graphium	doson	gonochorous						60
Lepidoptera	Papilionidae	Graphium	sarpedon	gonochorous						40
Lepidoptera	Papilionidae	Papilio	alexanor	gonochorous						60
Lepidoptera	Papilionidae	Papilio	bianor	gonochorous						60
Lepidoptera	Papilionidae	Papilio	cresphontes	gonochorous						60
Lepidoptera	Papilionidae	Papilio	dardanus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	demoleus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	helenus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	helenus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	maackii	gonochorous						60
Lepidoptera	Papilionidae	Papilio	machaon	gonochorous						60
Lepidoptera	Papilionidae	Papilio	machaon	gonochorous						60
Lepidoptera	Papilionidae	Papilio	machaon	gonochorous						62
Lepidoptera	Papilionidae	Papilio	machaon	gonochorous						64
Lepidoptera	Papilionidae	Papilio	machaon emihippocrates	gonochorous						60
Lepidoptera	Papilionidae	Papilio	memnon	gonochorous						60
Lepidoptera	Papilionidae	Papilio	memnon heronus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	ornythion	gonochorous						60
Lepidoptera	Papilionidae	Papilio	palamedes	gonochorous						60
Lepidoptera	Papilionidae	Papilio	polyctor	gonochorous						60
Lepidoptera	Papilionidae	Papilio	polytes pasikrates	gonochorous						60
Lepidoptera	Papilionidae	Papilio	polyxenes	gonochorous						60
Lepidoptera	Papilionidae	Papilio	protenor euprotenor	gonochorous						60
Lepidoptera	Papilionidae	Papilio	rutulus	gonochorous						64
Lepidoptera	Papilionidae	Papilio	thoas	gonochorous						54
Lepidoptera	Papilionidae	Papilio	troilus	gonochorous						60
Lepidoptera	Papilionidae	Papilio	xuthus	gonochorous						60
Lepidoptera	Papilionidae	Parnassius	apollo	gonochorous						60
Lepidoptera	Papilionidae	Parnassius	apollo	gonochorous						60
Lepidoptera	Papilionidae	Parnassius	mnemosyne	gonochorous						58
Lepidoptera	Papilionidae	Parnassius	smintheus	gonochorous						60
Lepidoptera	Papilionidae	Troides	aeacus	gonochorous						60
Lepidoptera	Phycitidae	Eurrhypara	hortulata	gonochorous						56
Lepidoptera	Pieridae	Anteos	clorinde	gonochorous						62
Lepidoptera	Pieridae	Anthocharis	cardamines	gonochorous						62
Lepidoptera	Pieridae	Anthocharis	scolymus	gonochorous						62
Lepidoptera	Pieridae	Aporia	crataegi	gonochorous						50
Lepidoptera	Pieridae	Aporia	crataegi	gonochorous						50
Lepidoptera	Pieridae	Aporia	crataegi	gonochorous						52
Lepidoptera	Pieridae	Aporia	crataegi	gonochorous						52
Lepidoptera	Pieridae	Appias	drusilla	gonochorous						64
Lepidoptera	Pieridae	Appias	sabina	gonochorous						64
Lepidoptera	Pieridae	Ascia	monuste	gonochorous						54
Lepidoptera	Pieridae	Belenois	aurota	gonochorous						50
Lepidoptera	Pieridae	Belenois	calypso	gonochorous						50
Lepidoptera	Pieridae	Belenois	creona	gonochorous						50
Lepidoptera	Pieridae	Belenois	gidica	gonochorous						52
Lepidoptera	Pieridae	Catopsilia	florella	gonochorous						62
Lepidoptera	Pieridae	Catopsilia	pyranthe	gonochorous						62
Lepidoptera	Pieridae	Catopsilia	pyranthe	gonochorous						62
Lepidoptera	Pieridae	Cepora	nadina eunama	gonochorous						50
Lepidoptera	Pieridae	Colias	alexandra	gonochorous						62
Lepidoptera	Pieridae	Colias	aurorina	gonochorous						64
Lepidoptera	Pieridae	Colias	australis	gonochorous						62
Lepidoptera	Pieridae	Colias	chlorocoma	gonochorous						62
Lepidoptera	Pieridae	Colias	croceus	gonochorous						62
Lepidoptera	Pieridae	Colias	croceus	gonochorous						62
Lepidoptera	Pieridae	Colias	eurytheme	gonochorous						62
Lepidoptera	Pieridae	Colias	hyale	gonochorous						62
Lepidoptera	Pieridae	Colias	hyale	gonochorous						62
Lepidoptera	Pieridae	Colias	hyale	gonochorous						63
Lepidoptera	Pieridae	Colias	meadii	gonochorous						62
Lepidoptera	Pieridae	Colias	myrmidone	gonochorous						61
Lepidoptera	Pieridae	Colias	palaeno	gonochorous						63
Lepidoptera	Pieridae	Colias	philodice	gonochorous						62
Lepidoptera	Pieridae	Colias	philodice	gonochorous						62
Lepidoptera	Pieridae	Colias	scudderii	gonochorous						62
Lepidoptera	Pieridae	Colias	thisoa	gonochorous						65
Lepidoptera	Pieridae	Colotis	liagore	gonochorous						56
Lepidoptera	Pieridae	Delias	aglaia curasena	gonochorous						50
Lepidoptera	Pieridae	Delias	descombesi	gonochorous						59
Lepidoptera	Pieridae	Delias	eucharis	gonochorous						50
Lepidoptera	Pieridae	Dixeia	orbona	gonochorous						48
Lepidoptera	Pieridae	Euchloe	ausonia	gonochorous						62
Lepidoptera	Pieridae	Euchloe	ausonides	gonochorous						62
Lepidoptera	Pieridae	Euchloe	cardamines	gonochorous						60
Lepidoptera	Pieridae	Euchloe	cardamines	gonochorous						62
Lepidoptera	Pieridae	Euchloe	cardamines	gonochorous						62
Lepidoptera	Pieridae	Euchloe	charlonia	gonochorous						62
Lepidoptera	Pieridae	Euchloe	lessei	gonochorous						55
Lepidoptera	Pieridae	Eurema	brigitta	gonochorous						24
Lepidoptera	Pieridae	Eurema	hecabe mandarina	gonochorous						48
Lepidoptera	Pieridae	Eurema	lisa	gonochorous						62
Lepidoptera	Pieridae	Eurema	nicippe	gonochorous						62
Lepidoptera	Pieridae	Eurema	proterpia	gonochorous						62
Lepidoptera	Pieridae	Eurema	senegalensis	gonochorous						62
Lepidoptera	Pieridae	Gonepteryx	farinosa	gonochorous						64
Lepidoptera	Pieridae	Gonepteryx	rhamni	gonochorous						62
Lepidoptera	Pieridae	Gonepteryx	rhamni	gonochorous						62
Lepidoptera	Pieridae	Gonepteryx	rhamni	gonochorous						63
Lepidoptera	Pieridae	Hebomoia	glaucippe	gonochorous						34
Lepidoptera	Pieridae	Kricogonia	lyside	gonochorous						62
Lepidoptera	Pieridae	Leptidea	amurensis	gonochorous						128
Lepidoptera	Pieridae	Leptidea	duponcheli	gonochorous						205
Lepidoptera	Pieridae	Leptidea	duponcheli	gonochorous						206
Lepidoptera	Pieridae	Leptidea	duponcheli	gonochorous						208
Lepidoptera	Pieridae	Leptidea	morsei	gonochorous						108
Lepidoptera	Pieridae	Leptidea	morsei	gonochorous						108
Lepidoptera	Pieridae	Leptidea	sinapis	gonochorous						59
Lepidoptera	Pieridae	Leptidea	sinapis	gonochorous						69
Lepidoptera	Pieridae	Leptosia	alcesta	gonochorous						24
Lepidoptera	Pieridae	Mylothris	hilara	gonochorous						44
Lepidoptera	Pieridae	Mylothris	ochracea	gonochorous						51
Lepidoptera	Pieridae	Mylothris	rhodope	gonochorous						49
Lepidoptera	Pieridae	Phoebis	philea	gonochorous						62
Lepidoptera	Pieridae	Pieris	beckerii	gonochorous						52
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous	ZW	female heterogametic			30	30
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous						30
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous						30
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous						30
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous						30
Lepidoptera	Pieridae	Pieris	brassicae	gonochorous						30
Lepidoptera	Pieridae	Pieris	ergane	gonochorous						52
Lepidoptera	Pieridae	Pieris	krueperi	gonochorous						48
Lepidoptera	Pieridae	Pieris	napi	gonochorous						50
Lepidoptera	Pieridae	Pieris	napi	gonochorous						50
Lepidoptera	Pieridae	Pieris	napi	gonochorous						50
Lepidoptera	Pieridae	Pieris	napi bryoniae	gonochorous						50
Lepidoptera	Pieridae	Pieris	napi bryoniae	gonochorous						53
Lepidoptera	Pieridae	Pieris	occidentalis	gonochorous						52
Lepidoptera	Pieridae	Pieris	rapae	gonochorous						50
Lepidoptera	Pieridae	Pieris	rapae	gonochorous						50
Lepidoptera	Pieridae	Pieris	rapae	gonochorous						50
Lepidoptera	Pieridae	Pieris	rapae	gonochorous						50
Lepidoptera	Pieridae	Pieris	rapae	gonochorous						52
Lepidoptera	Pieridae	Pinacopteryx	eriphia	gonochorous						26
Lepidoptera	Pieridae	Zerene	cesonia	gonochorous						62
Lepidoptera	Psychidae	Fumea	casta	gonochorous						61
Lepidoptera	Psychidae	Luffia	ferchaultella	gonochorous						62
Lepidoptera	Psychidae	Luffia	ferchaultella	gonochorous						63
Lepidoptera	Psychidae	Luffia	lapidella	gonochorous	ZO	female heterogametic			61	62
Lepidoptera	Psychidae	Solenobia	fumosella	gonochorous						62
Lepidoptera	Psychidae	Solenobia	generosensis	gonochorous						62
Lepidoptera	Psychidae	Solenobia	pineti	gonochorous						62
Lepidoptera	Psychidae	Solenobia	rupicolella	gonochorous						62
Lepidoptera	Psychidae	Solenobia	siederi	gonochorous						62
Lepidoptera	Psychidae	Solenobia	thomanni	gonochorous						62
Lepidoptera	Pyralidae	Cadra	cautella	gonochorous	ZW	female heterogametic			60	60
Lepidoptera	Pyralidae	Diatraea	saccharalis	gonochorous						34
Lepidoptera	Pyralidae	Ectomyelois	ceratoniae	gonochorous	ZW	female heterogametic			62	62
Lepidoptera	Pyralidae	Ephestia	kuehniella	gonochorous	ZW	female heterogametic			60	60
Lepidoptera	Pyralidae	Galleria	mellonella	gonochorous	ZW	female heterogametic			60	60
Lepidoptera	Pyralidae	Galleria	mellonella	gonochorous						60
Lepidoptera	Pyralidae	Galleria	mellonella	gonochorous						60
Lepidoptera	Pyralidae	Plodia	interpunctella	gonochorous	ZW	female heterogametic			60	60
Lepidoptera	Riodinidae	Calephelis	virginiensis	gonochorous						90
Lepidoptera	Riodinidae	Hamearis	lucina	gonochorous						58
Lepidoptera	Riodinidae	Libythea	celtis	gonochorous						62
Lepidoptera	Saturniidae	Automeris	io	gonochorous						62
Lepidoptera	Saturniidae	Callosamia	promethea	gonochorous						38
Lepidoptera	Saturniidae	Samia	cynthia	gonochorous	complex ZW	female heterogametic			25	26
Lepidoptera	Saturniidae	Samia	cynthia	gonochorous	ZW	female heterogametic			26	26
Lepidoptera	Saturniidae	Samia	cynthia	gonochorous	ZO	female heterogametic			27	28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Samia	cynthia ricini	gonochorous						28
Lepidoptera	Saturniidae	Saturnia	pavonia	gonochorous						58
Lepidoptera	Saturniidae	Saturnia	pavonia	gonochorous						58
Lepidoptera	Saturniidae	Saturnia	pavonia	gonochorous						58
Lepidoptera	Saturniidae	Saturnia	pyri	gonochorous	ZW	female heterogametic			60	60
Lepidoptera	Satyridae	Agapetes	galathea	gonochorous						48
Lepidoptera	Satyridae	Agapetes	russiae	gonochorous						50
Lepidoptera	Satyridae	Cercyonis	oetus	gonochorous						54
Lepidoptera	Satyridae	Cercyonis	pegala	gonochorous						54
Lepidoptera	Satyridae	Cercyonis	pegala	gonochorous						54
Lepidoptera	Satyridae	Chazara	briseis	gonochorous						56
Lepidoptera	Satyridae	Coenonympha	arcania	gonochorous						64
Lepidoptera	Satyridae	Coenonympha	dorus	gonochorous						58
Lepidoptera	Satyridae	Coenonympha	oedippus	gonochorous						58
Lepidoptera	Satyridae	Coenonympha	pamphilus	gonochorous						58
Lepidoptera	Satyridae	Coenonympha	pamphilus	gonochorous						58
Lepidoptera	Satyridae	Coenonympha	saadi	gonochorous						58
Lepidoptera	Satyridae	Coenonympha	tullia	gonochorous						58
Lepidoptera	Satyridae	Elymniopsis	bammakoo	gonochorous						52
Lepidoptera	Satyridae	Erebia	aethiopellus	gonochorous						14
Lepidoptera	Satyridae	Erebia	aethiops	gonochorous						42
Lepidoptera	Satyridae	Erebia	alberganus	gonochorous						35
Lepidoptera	Satyridae	Erebia	calcarius	gonochorous						16
Lepidoptera	Satyridae	Erebia	calcarius	gonochorous						16
Lepidoptera	Satyridae	Erebia	callias	gonochorous						30
Lepidoptera	Satyridae	Erebia	callias	gonochorous						30
Lepidoptera	Satyridae	Erebia	cassioides	gonochorous						20
Lepidoptera	Satyridae	Erebia	cassioides	gonochorous						20
Lepidoptera	Satyridae	Erebia	claudina	gonochorous						36
Lepidoptera	Satyridae	Erebia	disa	gonochorous						58
Lepidoptera	Satyridae	Erebia	discoidalis	gonochorous						56
Lepidoptera	Satyridae	Erebia	epiphron cassiope	gonochorous						34
Lepidoptera	Satyridae	Erebia	epipsodea	gonochorous						22
Lepidoptera	Satyridae	Erebia	epistygne	gonochorous						56
Lepidoptera	Satyridae	Erebia	eriphyle	gonochorous						58
Lepidoptera	Satyridae	Erebia	glacialis	gonochorous						38
Lepidoptera	Satyridae	Erebia	gorge	gonochorous						42
Lepidoptera	Satyridae	Erebia	gorgone	gonochorous						24
Lepidoptera	Satyridae	Erebia	hewitsonii	gonochorous						23
Lepidoptera	Satyridae	Erebia	hispania	gonochorous						50
Lepidoptera	Satyridae	Erebia	hispania	gonochorous						50
Lepidoptera	Satyridae	Erebia	iranica	gonochorous						102
Lepidoptera	Satyridae	Erebia	iranica	gonochorous						103
Lepidoptera	Satyridae	Erebia	lappona	gonochorous						56
Lepidoptera	Satyridae	Erebia	ligea	gonochorous						58
Lepidoptera	Satyridae	Erebia	magdalena	gonochorous						58
Lepidoptera	Satyridae	Erebia	medusa	gonochorous						22
Lepidoptera	Satyridae	Erebia	melampus	gonochorous						38
Lepidoptera	Satyridae	Erebia	melas	gonochorous						42
Lepidoptera	Satyridae	Erebia	meolans	gonochorous						28
Lepidoptera	Satyridae	Erebia	mnestra	gonochorous						24
Lepidoptera	Satyridae	Erebia	montanus	gonochorous						48
Lepidoptera	Satyridae	Erebia	neoridas	gonochorous						46
Lepidoptera	Satyridae	Erebia	niphonica	gonochorous						38
Lepidoptera	Satyridae	Erebia	nivalis	gonochorous						22
Lepidoptera	Satyridae	Erebia	nivalis	gonochorous						22
Lepidoptera	Satyridae	Erebia	ottomana	gonochorous						80
Lepidoptera	Satyridae	Erebia	pandrose	gonochorous						56
Lepidoptera	Satyridae	Erebia	pharte	gonochorous						38
Lepidoptera	Satyridae	Erebia	scipio	gonochorous						44
Lepidoptera	Satyridae	Erebia	serotina	gonochorous						31
Lepidoptera	Satyridae	Erebia	serotina	gonochorous						36
Lepidoptera	Satyridae	Erebia	stirius	gonochorous						44
Lepidoptera	Satyridae	Erebia	styx	gonochorous						46
Lepidoptera	Satyridae	Erebia	triarius	gonochorous						32
Lepidoptera	Satyridae	Erebia	tyndarus	gonochorous						20
Lepidoptera	Satyridae	Erebia	tyndarus	gonochorous						20
Lepidoptera	Satyridae	Hipparchia	aelia	gonochorous						59
Lepidoptera	Satyridae	Hipparchia	aristaeus	gonochorous						58
Lepidoptera	Satyridae	Hipparchia	fatua	gonochorous						58
Lepidoptera	Satyridae	Hipparchia	mersina	gonochorous						58
Lepidoptera	Satyridae	Hipparchia	pisidice	gonochorous						58
Lepidoptera	Satyridae	Hipparchia	syriaca	gonochorous						58
Lepidoptera	Satyridae	Lasiommata	menava	gonochorous						58
Lepidoptera	Satyridae	Lethe	diana	gonochorous						58
Lepidoptera	Satyridae	Lethe	sicelis	gonochorous						58
Lepidoptera	Satyridae	Maniola	jurtina	gonochorous						58
Lepidoptera	Satyridae	Maniola	jurtina	gonochorous						58
Lepidoptera	Satyridae	Maniola	jurtina	gonochorous						58
Lepidoptera	Satyridae	Maniola	tithonus	gonochorous						58
Lepidoptera	Satyridae	Melanargia	lachesis	gonochorous						48
Lepidoptera	Satyridae	Melanitis	leda	gonochorous						56
Lepidoptera	Satyridae	Melanitis	phedima	gonochorous						59
Lepidoptera	Satyridae	Minois	dryas	gonochorous						56
Lepidoptera	Satyridae	Mycalesis	gotama	gonochorous						56
Lepidoptera	Satyridae	Neope	goschkevitschii	gonochorous						56
Lepidoptera	Satyridae	Oeneis	jutta	gonochorous						64
Lepidoptera	Satyridae	Pararge	aegeria	gonochorous						54
Lepidoptera	Satyridae	Pararge	deidamia	gonochorous						58
Lepidoptera	Satyridae	Pararge	hiera	gonochorous						58
Lepidoptera	Satyridae	Pararge	maera	gonochorous						56
Lepidoptera	Satyridae	Penthema	formosanum	gonochorous						56
Lepidoptera	Satyridae	Pseudochazara	anthelea	gonochorous						56
Lepidoptera	Satyridae	Pseudochazara	geyeri	gonochorous						54
Lepidoptera	Satyridae	Pseudochazara	hippolyte	gonochorous						56
Lepidoptera	Satyridae	Pseudochazara	mamurra	gonochorous						56
Lepidoptera	Satyridae	Pseudochazara	mniszechii	gonochorous						56
Lepidoptera	Satyridae	Pseudotergumia	fidia	gonochorous						60
Lepidoptera	Satyridae	Satyrus	actaea	gonochorous						54
Lepidoptera	Satyridae	Satyrus	bryce	gonochorous						54
Lepidoptera	Satyridae	Satyrus	hermione	gonochorous						58
Lepidoptera	Sphingidae	Celerio	euphorbiae	gonochorous						56
Lepidoptera	Sphingidae	Celerio	euphorbiae	gonochorous						56
Lepidoptera	Sphingidae	Celerio	euphorbiae	gonochorous						57
Lepidoptera	Sphingidae	Celerio	euphorbiae	gonochorous						58
Lepidoptera	Sphingidae	Celerio	galii	gonochorous						56
Lepidoptera	Sphingidae	Celerio	galii	gonochorous						58
Lepidoptera	Sphingidae	Celerio	hippophaes	gonochorous						58
Lepidoptera	Sphingidae	Celerio	lineata	gonochorous						58
Lepidoptera	Sphingidae	Celerio	livornica	gonochorous						58
Lepidoptera	Sphingidae	Deilephila	elpenor	gonochorous						58
Lepidoptera	Sphingidae	Deilephila	elpenor	gonochorous						58
Lepidoptera	Sphingidae	Deilephila	porcellus	gonochorous						58
Lepidoptera	Sphingidae	Laothoe	populi	gonochorous						56
Lepidoptera	Sphingidae	Mimas	tiliae	gonochorous	ZW	female heterogametic			58	58
Lepidoptera	Sphingidae	Mimas	tiliae	gonochorous						58
Lepidoptera	Sphingidae	Smerinthus	ocellata	gonochorous						54
Lepidoptera	Sphingidae	Smerinthus	ocellata	gonochorous						54
Lepidoptera	Sphingidae	Smerinthus	ocellata	gonochorous						56
Lepidoptera	Sphingidae	Sphinx	ligustri	gonochorous						56
Lepidoptera	Sphingidae	Sphinx	ligustri	gonochorous						56
Lepidoptera	Sphingidae	Theretra	japonica	gonochorous						58
Lepidoptera	Sphingidae	Theretra	oldenlandiae	gonochorous						62
Lepidoptera	Tischeriidae	Tischeria	ekebladella	gonochorous	ZW	female heterogametic			46	46
Lepidoptera	Tortricidae	Adoxophyes	orana	gonochorous						60
Lepidoptera	Tortricidae	Archips	fuscocupreana	gonochorous						60
Lepidoptera	Tortricidae	Bactra	lacteana	gonochorous	complex ZW	female heterogametic			59	58
Lepidoptera	Tortricidae	Choristoneura	fumiferana	gonochorous						60
Lepidoptera	Tortricidae	Choristoneura	pinus	gonochorous						60
Lepidoptera	Tortricidae	Cydia	pomonella	gonochorous	ZW	female heterogametic			56	56
Lepidoptera	Tortricidae	Homona	magnanima	gonochorous						60
Lepidoptera	Tortricidae	Pandemis	heparana	gonochorous						60
Lepidoptera	Yponomeutidae	Yponomeuta	cagnagellus	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Yponomeutidae	Yponomeuta	evonymella	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Yponomeutidae	Yponomeuta	evonymella	gonochorous						62
Lepidoptera	Yponomeutidae	Yponomeuta	gigas	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Yponomeutidae	Yponomeuta	malinellus	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Yponomeutidae	Yponomeuta	padellus	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Yponomeutidae	Yponomeuta	rorellus	gonochorous	complex ZW	female heterogametic			61	62
Lepidoptera	Zygaenidae	Elcysma	westwoodii	gonochorous						64
Lepidoptera	Zygaenidae	Illiberis	psychina	gonochorous						50
Lepidoptera	Zygaenidae	Zygaena	achilleae	gonochorous						60
Lepidoptera	Zygaenidae	Zygaena	ephialtes	gonochorous						60
Lepidoptera	Zygaenidae	Zygaena	lonicerae	gonochorous						60
Lepidoptera	Zygaenidae	Zygaena	purpuralis	gonochorous						60
Lepidoptera	Zygaenidae	Zygaena	trifolii	gonochorous						60
Mantodea	Amorphoscelidae	Cliomantis	cornuta	gonochorous	XO	male heterogametic			26	25
Mantodea	Empusidae	Empusa	egena	gonochorous	XO	male heterogametic			28	27
Mantodea	Empusidae	Empusa	pauperata	gonochorous	XO	male heterogametic			28	27
Mantodea	Eremiaphilidae	Didymocorypha	lanceolata	gonochorous	XO	male heterogametic			16	15
Mantodea	Eremiaphilidae	Didymocorypha	lanceolata	gonochorous	XO	male heterogametic			18	17
Mantodea	Hymenopodidae	Antemna	rapax	gonochorous	complex XY	male heterogametic			28	27
Mantodea	Hymenopodidae	Creobroter	gemmatus	gonochorous	XO	male heterogametic			28	27
Mantodea	Hymenopodidae	Creobroter	laevicollis	gonochorous	XO	male heterogametic			28	27
Mantodea	Hymenopodidae	Euantissa	ornata	gonochorous	XO	male heterogametic			34	33
Mantodea	Hymenopodidae	Harpagomantis	tricolor	gonochorous	XO	male heterogametic			26	25
Mantodea	Mantidae	Archimantis	sobrina	gonochorous	complex XY	male heterogametic			28	27
Mantodea	Mantidae	Bisanthe	pulchripennis	gonochorous	XO	male heterogametic			22	21
Mantodea	Mantidae	Brunneria	borealis						28	
Mantodea	Mantidae	Callimantis	antillarum	gonochorous	XO	male heterogametic			18	17
Mantodea	Mantidae	Choeradodis	rhombicollis	gonochorous	complex XY	male heterogametic			32	31
Mantodea	Mantidae	Dystacta	alticeps	gonochorous	XO	male heterogametic			26	25
