Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Malpighiales	Passifloraceae	Adenia	cordifolia	(Blume) Engl.				dioecy											
Malpighiales	Passifloraceae	Adenia	cynanchifolia	(Benth.) Harms															
Malpighiales	Passifloraceae	Adenia	densiflora	(Baker) Harms															
Malpighiales	Passifloraceae	Adenia	digitata	(Harv.) Engl.				dioecy			1;0;0								
Malpighiales	Passifloraceae	Adenia	elegans	H.Perrier															
Malpighiales	Passifloraceae	Adenia	ellenbeckii	Harms															
Malpighiales	Passifloraceae	Adenia	fasciculata	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	firingalavensis		var. firingalavensis														
Malpighiales	Passifloraceae	Adenia	firingalavensis	(Perr.) W.J.de Wilde	var. stylosa														
Malpighiales	Passifloraceae	Adenia	firingalavensis	(Drake ex Jum.) Harms															
Malpighiales	Passifloraceae	Adenia	fruticosa		subsp. fruticosa														
Malpighiales	Passifloraceae	Adenia	fruticosa	Burtt Davy															
Malpighiales	Passifloraceae	Adenia	glauca	Schinz				dioecy											
Malpighiales	Passifloraceae	Adenia	globosa	(Verdc.) W.J.de Wilde	subsp. pseudoglobosa														
Malpighiales	Passifloraceae	Adenia	globosa	Engl.				dioecy											
Malpighiales	Passifloraceae	Adenia	goetzei	Harms															
Malpighiales	Passifloraceae	Adenia	gracilis	Harms															
Malpighiales	Passifloraceae	Adenia	guineensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	gummifera	(Harv.) Harms															
Malpighiales	Passifloraceae	Adenia	hastata		var. glandulifera														
Malpighiales	Passifloraceae	Adenia	hastata		var. hastata														
Malpighiales	Passifloraceae	Adenia	hastata	(Harv.) Schinz															
Malpighiales	Passifloraceae	Adenia	heterophylla	(R.Br. ex DC.) W.J.de Wilde	subsp. australis														
Malpighiales	Passifloraceae	Adenia	heterophylla		var. heterophylla														
Malpighiales	Passifloraceae	Adenia	heterophylla	(Blume) Koord.				dioecy		liana/woody vine									
Malpighiales	Passifloraceae	Adenia	hondala	(Gaertn.) W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	inermis	(W.J.de Wilde) W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	isaloensis	(Perr.) W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	karibaensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	keramanthus	Harms															
Malpighiales	Passifloraceae	Adenia	kirkii	(Mast.) Engl.															
Malpighiales	Passifloraceae	Adenia	lanceolata	(Engl. & Harms) W.J.de Wilde	subsp. scheffleri														
Malpighiales	Passifloraceae	Adenia	lanceolata	Engl.															
Malpighiales	Passifloraceae	Adenia	lapiazicola	Bard.-Vauc.															
Malpighiales	Passifloraceae	Adenia	letouzeyi	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	lindiensis	Harms															
Malpighiales	Passifloraceae	Adenia	lobata	(Jacq.) Engl.				dioecy											
Malpighiales	Passifloraceae	Adenia	longestipitata	W.J. de Wilde															
Malpighiales	Passifloraceae	Adenia	macrophylla	(Blume) Koord.															
Malpighiales	Passifloraceae	Adenia	mannii	(Mast.) Engl.															
Malpighiales	Passifloraceae	Adenia	metriosiphon	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	monadelpha	H.Perrier															
Malpighiales	Passifloraceae	Adenia	olaboensis		var. olaboensis														
Malpighiales	Passifloraceae	Adenia	olaboensis		var. parva														
Malpighiales	Passifloraceae	Adenia	olaboensis	Claverie															
Malpighiales	Passifloraceae	Adenia	ovata	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	pachyphylla	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	pechuelii	(Engl.) Harms															
Malpighiales	Passifloraceae	Adenia	peltata	Schinz															
Malpighiales	Passifloraceae	Adenia	penangiana	(Pierre ex Gagnep.) W.J.de Wilde	var. parvifolia														
Malpighiales	Passifloraceae	Adenia	penangiana	(Wall. ex G.Don) W.J.de Wilde				dioecy											
Malpighiales	Passifloraceae	Adenia	perrieri	Clavaud															
Malpighiales	Passifloraceae	Adenia	pulchra	M.G.Gilbert & W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	pyromorpha	(Perr.) W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	racemosa	W.J.de Wilde				monoecy											
Malpighiales	Passifloraceae	Adenia	refracta	(Tul.) Schinz															
Malpighiales	Passifloraceae	Adenia	repanda	(Burch.) Engl.															
Malpighiales	Passifloraceae	Adenia	reticulata	(De Wild. & T.Durand) Engl.															
Malpighiales	Passifloraceae	Adenia	rumicifolia	Engl. & Harms															
Malpighiales	Passifloraceae	Adenia	schliebenii	Harms															
Malpighiales	Passifloraceae	Adenia	schweinfurthii	Engl.															
Malpighiales	Passifloraceae	Adenia	sphaerocarpa	Clavaud															
Malpighiales	Passifloraceae	Adenia	spinosa	Burtt Davy															
Malpighiales	Passifloraceae	Adenia	stenodactyla	Harms															
Malpighiales	Passifloraceae	Adenia	stricta	(Mast.) Engl.															
Malpighiales	Passifloraceae	Adenia	subsessilifolia	H.Perrier															
Malpighiales	Passifloraceae	Adenia	trisecta	(Mast.) Engl.															
Malpighiales	Passifloraceae	Adenia	venenata	Forssk.															
Malpighiales	Passifloraceae	Adenia	volkensii	Harms							1;0;0								
Malpighiales	Passifloraceae	Adenia	wightiana		subsp. africana														
Malpighiales	Passifloraceae	Adenia	wightiana		subsp. wightiana														
Malpighiales	Passifloraceae	Adenia	wightiana	(Wall. ex Wight & Arn.) Engl.															
Malpighiales	Passifloraceae	Adenia	wilmsii	Harms															
Fagales	Casuarinaceae	Allocasuarina	acutivalvis		subsp. acutivalvis			dioecy											
Fagales	Casuarinaceae	Allocasuarina	acutivalvis	(C.R.P.Andrews) L.A.S.Johnson	subsp. prinsepiana			dioecy											
Fagales	Casuarinaceae	Allocasuarina	acutivalvis	(F.Muell.) L.A.S.Johnson				dioecy			0;0;3								
Fagales	Casuarinaceae	Allocasuarina	brachystachya	L.A.S.Johnson				monoecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	campestris	(Diels) L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	corniculata	(F.Muell.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	crassa	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	decaisneana	(F.Muell.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	decussata	(Benth.) L.A.S.Johnson				monoecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	dielsiana	(Gardner) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	diminuta		subsp. diminuta														
Fagales	Casuarinaceae	Allocasuarina	diminuta	L.A.S.Johnson							0;0;2								
Fagales	Casuarinaceae	Allocasuarina	diminuta		subsp. annectens														
Fagales	Casuarinaceae	Allocasuarina	distyla	(Vent.) L.A.S.Johnson				dioecy			0;0;4								
Fagales	Casuarinaceae	Allocasuarina	duncanii	L.A.S.Johnson & D.I.Morris				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	emuina	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	eriochlamys		subsp. eriochlamys														
Fagales	Casuarinaceae	Allocasuarina	eriochlamys	(L.A.S.Johnson) L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	fibrosa	(C.A.Gardner) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	fraseriana	(Miq.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	glareicola	L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	globosa	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	grampiana	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	grevilleoides	(Diels) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	gymnanthera	L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	helmsii	(Ewart & Gordon) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	huegeliana	(Miq.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	humilis	(Otto & A.Dietr.) L.A.S.Johnson							0;0;2								
Fagales	Casuarinaceae	Allocasuarina	inophloia	(F.Muell. & F.M.Bailey) L.A.S.Johnson				dioecy			0;0;5								
Fagales	Casuarinaceae	Allocasuarina	lehmanniana		subsp. ecarinata			dioecy											
Fagales	Casuarinaceae	Allocasuarina	lehmanniana	(Miq.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	littoralis	(Salisb.) L.A.S.Johnson				dioecy			0;0;13				48;44	44			
Fagales	Casuarinaceae	Allocasuarina	luehmannii	(R.T.Baker) L.A.S.Johnson				dioecy			0;0;3								
Fagales	Casuarinaceae	Allocasuarina	mackliniana	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	mackliniana		subsp. hirtilinea														
Fagales	Casuarinaceae	Allocasuarina	media	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	microstachya	(Miq.) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	misera	L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	monilifera	(L.A.S.Johnson) L.A.S.Johnson				monoecy			0;0;1				44	44			
Fagales	Casuarinaceae	Allocasuarina	muelleriana	(Miq.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	muelleriana		subsp. muelleriana														
Fagales	Casuarinaceae	Allocasuarina	nana	(Sieber ex Spreng.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	ophiolitica	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	paludosa	(Sieber ex Spreng.) L.A.S.Johnson							0;0;1				52	52			
Fagales	Casuarinaceae	Allocasuarina	paradoxa	(Macklin) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	pinaster	(C.A.Gardner) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	portuensis	L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	pusilla	(Macklin) L.A.S.Johnson				dioecy			0;0;7								
Fagales	Casuarinaceae	Allocasuarina	rigida		subsp. rigida			dioecy											
Fagales	Casuarinaceae	Allocasuarina	rigida	(Miq.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	rupicola	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	scleroclada	(L.A.S.Johnson) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	simulans	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	spinosissima	(C.A.Gardner) L.A.S.Johnson				monoecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	tessellata	(Gardner) L.A.S.Johnson				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	thalassoscopica	L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	thuyoides	(Miq.) L.A.S.Johnson							0;0;1								
Fagales	Casuarinaceae	Allocasuarina	tortiramula	E.M.Benn.				dioecy			0;0;2								
Fagales	Casuarinaceae	Allocasuarina	torulosa	(Dryand. ex Aiton) L.A.S.Johnson				dioecy			0;0;10				22	22			
Fagales	Casuarinaceae	Allocasuarina	trichodon	(Miq.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	verticillata	(Lam.) L.A.S.Johnson				dioecy			0;0;1				26	26			
Fagales	Casuarinaceae	Allocasuarina	zephyrea	L.A.S.Johnson							0;0;1								
Caryophyllales	Amaranthaceae	Amaranthus	acanthochiton	Sauer				dioecy											
Caryophyllales	Amaranthaceae	Amaranthus	acutilobus	Uline & W.L.Bray				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	albus	L.		(tumbleweed amaranth)		monoecy		herb	2;0;0	annual	16;16	16	32;32;32;32;32;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	anderssonii	J.T.Howell				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	arenicola	I.M.Johnst.				dioecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	asplundii	Thell.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	aureus	F.Dietr.				monoecy							32	32			
Caryophyllales	Amaranthaceae	Amaranthus	australis	(A.Gray) Sauer				dioecy		herb		annual							
Caryophyllales	Amaranthaceae	Amaranthus	blitoides	S.Watson		(matweed)		monoecy			7;0;0	annual			32;32;32;32;32;32;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	blitum	(L.) Costea	subsp. oleraceus			monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	blitum	L.				monoecy				annual			34	34			
Caryophyllales	Amaranthaceae	Amaranthus	californicus	(Moq.) S.Watson				monoecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	cannabinus	(L.) Sauer				dioecy		herb	1;0;0	perennial							
Caryophyllales	Amaranthaceae	Amaranthus	capensis	Thell.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	caracasanus	Kunth				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	cardenasianus	Hunz.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	caudatus	L.		(amaranth)		monoecy		herb	1;0;0	annual	16	16	32;32;32;32;64;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	clementii	Domin				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	cochleitepalus	Domin				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	crassipes	Schltdl.				monoecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	crispus	(Lesp. & Thévenau) A.Terracc.				monoecy				annual			34	34			
Caryophyllales	Amaranthaceae	Amaranthus	cruentus	L.		(purple amaranth)		monoecy							32;34;34;32;32;34;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	cuspidatus	Vis.				dioecy											
Caryophyllales	Amaranthaceae	Amaranthus	cuspidifolius	Domin				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	deflexus	L.				monoecy		herb	3;0;0	perennial|annual			34;34;34	34			
Caryophyllales	Amaranthaceae	Amaranthus	dubius	Mart. ex Thell.				monoecy			3;0;0		32;32;32	32	49;64;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	fimbriatus	(Torr.) Benth.				monoecy					17	17					
Caryophyllales	Amaranthaceae	Amaranthus	floridanus	(S.Watson) Sauer				dioecy		herb		annual							
Caryophyllales	Amaranthaceae	Amaranthus	graecizans	L.				monoecy		herb	2;0;0	annual	16	16	32;34;32;32;32;34;32;34	32			
Caryophyllales	Amaranthaceae	Amaranthus	greggii	S.Watson				dioecy		herb	1;0;0	annual							
Caryophyllales	Amaranthaceae	Amaranthus	haughtii	Standl.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	hybridus	L.		(pigweed)		monoecy		herb	4;0;0	annual	16;16	16	32;33;32;32;32;32;32;34;32;17 II;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	hypochondriacus	L.		(grain amaranth)		monoecy			1;0;0				32;32;32;32;16 II	32			
Caryophyllales	Amaranthaceae	Amaranthus	interruptus	R.Br.				monoecy			1;0;0								
Caryophyllales	Amaranthaceae	Amaranthus	kloosianus	Hunz.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	leptostachyus	Benth.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	looseri	Suess.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	macrocarpus	Benth.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	mangostanus	L.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	mitchellii	Benth.				monoecy			1;0;0								
Caryophyllales	Amaranthaceae	Amaranthus	muricatus	(Gillies ex Moq.) Hieron.				monoecy				perennial|annual			34	34			
Caryophyllales	Amaranthaceae	Amaranthus	pallidiflorus	F.Muell.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	palmeri	S.Watson				dioecy		herb	1;0;0	annual	17	17					
Caryophyllales	Amaranthaceae	Amaranthus	paniculatus	L.				monoecy			1;0;0				32;32;34;30	30			
Caryophyllales	Amaranthaceae	Amaranthus	paolii	Chiov.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	persimilis	Hunz.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	polygonoides	L.				monoecy				annual			34	34			
Caryophyllales	Amaranthaceae	Amaranthus	polystachyus	Willd.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	powellii	S.Watson				monoecy			2;0;0				34;34;34;34;34;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	praetermissus	Brenan				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	pumilus	Raf.				monoecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	quitensis	Kunth				monoecy			1;0;0				32;32	32			
Caryophyllales	Amaranthaceae	Amaranthus	retroflexus	L.		(redroot amaranth)		monoecy		herb	12;0;0	annual	17;17	17	32;34;34;34;34;34;34;34;32;34;34;34;34;34	32			
Caryophyllales	Amaranthaceae	Amaranthus	roxburghianus	H.W.Kung				monoecy							34	34			
Caryophyllales	Amaranthaceae	Amaranthus	scariosus	Benth.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	schinzianus	Thell.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	scleropoides	Uline & W.L.Bray				monoecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	spinosus	L.				monoecy		herb	4;0;0	annual	17;17;17;17;17;17;17	17	34;34;34;34;34;34;34;34;34	34			
Caryophyllales	Amaranthaceae	Amaranthus	squamulatus	(Andersson) B.L.Rob.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	standleyanus	Parodi ex Covas				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	taishanensis	F.Z.Li & C.K.Ni				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	tamariscinus	Nutt.				dioecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	tamaulipensis	Henrickson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	tenuifolius	Willd.				monoecy		herb		annual			28	28			
Caryophyllales	Amaranthaceae	Amaranthus	thellungianus	Nevski				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	thunbergii	Moq.				monoecy				annual							
Caryophyllales	Amaranthaceae	Amaranthus	tricolor	L.		(tampala)		monoecy		herb	4;0;0	annual	17;17	17	32;34;34;34;34;34; 34;34;34	32			
Caryophyllales	Amaranthaceae	Amaranthus	tuberculatus	(Moq.) Sauer				dioecy		herb		annual							
Caryophyllales	Amaranthaceae	Amaranthus	urceolatus	Benth.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	viridis	L.		(bledo)		monoecy		herb	2;0;0	annual	17;17;17	17	34;34;34;34	34			
Caryophyllales	Amaranthaceae	Amaranthus	vulgatissimus	Speg.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	watsonii	Standl.				dioecy		herb		annual							
Caryophyllales	Amaranthaceae	Amaranthus	wrightii	S.Watson				monoecy		herb									
Asterales	Asteraceae	Antennaria	alpina	(L.) Gaertn.				apomictic			1;0;0				56; 70; 112; c.120;70; 84; c.70; c.76; 98; 112	56			
Asterales	Asteraceae	Antennaria	howellii	Greene				apomictic							84;56	56			
Asterales	Asteraceae	Antennaria	howellii	(Greene) R.J.Bayer	subsp. neodioica														
Asterales	Asteraceae	Antennaria	rosea	(D.C.Eaton) Greene				apomictic							56;56;ca 68;56; 70;42; 56; 60; 70;56;28; 56; c.62; c.70; 70; c.72;42; 56;56; 70;56	28			
Asterales	Asteraceae	Antennaria	friesiana	(Trautv.) Ekman				dioecy|apomictic		herb					56;56;28;28;ca.84;84;ca.60;63;+70;ca.80;28; 56; 70;ca.60; 63; +70. ca. 80	28			
Asterales	Asteraceae	Antennaria	marginata	Greene				dioecy|apomictic							28; 56;112;28; 56; 84; 112; 140	28			
Asterales	Asteraceae	Antennaria	media	Greene				dioecy|apomictic							56;56;56;56;56;98; 112;28; 56	28			
Asterales	Asteraceae	Antennaria	monocephala	DC.				dioecy|apomictic							28;28;56; 70;63; ca. 70+70+70; 74; ca. 80;28	28			
Asterales	Asteraceae	Antennaria	parlinii	Fernald				dioecy|apomictic							84;84;84;84;56; 70; 84;56;70;84;112	56			
Asterales	Asteraceae	Antennaria	parvifolia	Nutt.				dioecy|apomictic							84; 98; 112;112;70; 112; c.120; c.130; c.140;c.100; c.112; 112; 126; 140;84; 112; 140;56; 112; 140	56			
