row_number	ncbi_taxid	phylum	subphylum	class	order	family	genus_species	common_name	c_value	chromosome_number	c_value_method	cell_type	standard_species	references
1850	1507467	Arthropoda	Chelicerata	Arachnida	Araneae	Pisauridae	Pisaurina mira	Nursery web spider	1.88	NA	FIA	HE	GD	176
1851	153394	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Eris militaris	Bronze jumping spider	2.54	NA	FIA	HE	GD	176
1852	243440	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Naphrys pulex	Jumping spider	3.2	NA	FIA	HE	GD	176
1853	158249	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Habronattus borealis	Jumping spider	5.73	NA	FIA	HE	GD	176
1854	188422	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Habronattus decorus	Jumping spider	5.68	NA	FIA	HE	GD	176
1857	1659961	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Pelegrina flavipes	Jumping spider	2.06	NA	FIA	HE	GD	176
1858	1659962	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Pelegrina galathea	Peppered jumping spider	1.73	NA	FIA	HE	GD	176
1859	336600	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Pelegrina proterva	Jumping spider	2.22	NA	FIA	HE	GD	176
1862	304576	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Phidippus audax	Bold jumping spider	3.28	NA	FIA	HE	GD	176
1863	1659964	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Phidippus borealis	Jumping spider	1.9	NA	FIA	HE	GD	176
1864	336602	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Phidippus clarus	Jumping spider	3.39	NA	FIA	HE	GD	176
1865	336603	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Phidippus purpuratus	Jumping spider	2.62	NA	FIA	HE	GD	176
1867	153429	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Platycryptus undatus	Jumping spider	2.48	NA	FIA	HE	GD	176
1868	243486	Arthropoda	Chelicerata	Arachnida	Araneae	Salticidae	Salticus scenicus	Zebra jumping spider	4.18	NA	FIA	HE	GD	176
1870	6921	Arthropoda	Chelicerata	Arachnida	Araneae	Sicariidae	Loxosceles reclusa	Brown recluse	1.15	NA	FD	HE	GD	576
1871	6921	Arthropoda	Chelicerata	Arachnida	Araneae	Sicariidae	Loxosceles reclusa	Brown recluse	3.25	NA	FD	HE	GD	732
1872	329904	Arthropoda	Chelicerata	Arachnida	Araneae	Tetragnathidae	Leucauge venusta	Orchard orbweaver	1.9	NA	FIA	HE	GD	176
1873	336606	Arthropoda	Chelicerata	Arachnida	Araneae	Tetragnathidae	Tetragnatha elongata	Long-jawed orbweaver	0.74	NA	FIA	HE	GD	176
1874	300522	Arthropoda	Chelicerata	Arachnida	Araneae	Tetragnathidae	Tetragnatha laboriosa	Silver long-jawed orbweaver	0.97	NA	FIA	HE	GD	176
1875	336608	Arthropoda	Chelicerata	Arachnida	Araneae	Tetragnathidae	Tetragnatha straminea	Long-jawed orbweaver	0.8	NA	FIA	HE	GD	176
1876	156854	Arthropoda	Chelicerata	Arachnida	Araneae	Tetragnathidae	Tetragnatha versicolor	Long-jawed orbweaver	0.94	NA	FIA	HE	GD	176
1877	114398	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Parasteatoda tepidariorum	American house spider	1.4	NA	FIA	HE	GD	176
1878	81834	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Enoplognatha ovata	Marbled cobweb spider	2.87	NA	FIA	HE	GD	176
1879	156851	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Latrodectus geometricus	Brown widow	1.54	NA	FIA	HE	GD	176
1880	256736	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Latrodectus hasseltii	Redback spider	1.01	NA	FIA	HE	GD	176
1881	256737	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Latrodectus hesperus	Western black widow	1.29	NA	FIA	HE	GD	176
1882	6924	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Latrodectus mactans	Southern black widow	1.01	NA	FD	HE	GD	732
1885	NA	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Steatoda sp.	Cobweb weaver	2.55	NA	FIA	HE	GD	176
1886	233489	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Theridion frondeum	Cobweb weaver	2.01	NA	FIA	HE	GD	176
1887	336609	Arthropoda	Chelicerata	Arachnida	Araneae	Theridiidae	Theridion murarium	Cobweb weaver	1.31	NA	FIA	HE	GD	176
1888	1100095	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Misumena vatia	Goldenrod crab spider	3.71	NA	FIA	HE	GD	176
1889	637355	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Mecaphesa asperata	Northern crab spider	3.66	NA	FIA	HE	GD	176
1890	94019	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Ozyptila praticola	Leaflitter crab spider	3.63	NA	FIA	HE	GD	176
1892	336687	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Tmarus angulatus	Crab spider	3.9	NA	FIA	HE	GD	176
1893	2204270	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus alboniger	Ground crab spider	3.94	NA	FIA	HE	GD	176
1894	336611	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus elegans	Elegant crab spider	3.32	NA	FIA	HE	GD	176
1895	1100101	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus ellipticus	Ground crab spider	2.66	NA	FIA	HE	GD	176
1896	336612	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus emertoni	Ground crab spider	3	NA	FIA	HE	GD	176
1897	336613	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus ferox	Ground crab spider	3.13	NA	FIA	HE	GD	176
1898	1492367	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus pellax	Ground crab spider	4	NA	FIA	HE	GD	176
1899	NA	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus sp.	Ground crab spider	2.95	NA	FIA	HE	GD	176
1900	NA	Arthropoda	Chelicerata	Arachnida	Araneae	Thomisidae	Xysticus sp.	Ground crab spider	3.19	NA	FIA	HE	GD	176
1904	66560	Arthropoda	Chelicerata	Arachnida	Orbatida	Trhypochthoniidae	Archegozetes longisetosus	Moss mite	0.15	NA	FCM	BR	DM	725
1931	258330	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Ammotheidae	Ammothea hilgendorfi	Sea spider	0.43	NA	FCM	EM	GD	643
1932	373260	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Ammotheidae	Ammothella appendiculata	Sea spider	0.76	NA	FCM	EM	GD	643
1933	136194	Arthropoda	Chelicerata	Pycnogonida	Pantopoda	Endeidae	Endeis spinosa	Sea spider	0.21	NA	FCM	EM	GD	643
1905	59644	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Argasidae	Argas brevipes	Soft tick	1.61	NA	FCM	BR	GD	648
1906	34597	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Argasidae	Ornithodoros turicata	Soft tick	1.2	NA	FCM	BR	GD	648
1907	6943	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma americanum	Lone star tick	1.08	NA	BCA	WB	NS	379
1908	6943	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma americanum	Lone star tick, female	3.41	22	FCM	BR	GD	648
1909	6943	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma americanum	Lone star tick, male	2.85	21	FCM	BR	GD	648
1910	34607	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma cajennense	Cayenne tick, female	3.05	22	FCM	BR	GD	648
1911	34607	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma cajennense	Cayenne tick, male	2.61	21	FCM	BR	GD	648
1912	34609	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma maculatum	Gulf coast tick, female	3.23	22	FCM	BR	GD	648
1913	34609	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Amblyomma maculatum	Gulf coast tick, male	2.79	21	FCM	BR	GD	648
1914	6941	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Rhipicephalus microplus	Southern cattle tick	7.5	NA	BCA	E	GD	601
1915	34620	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Dermacentor andersoni	Rocky mountain wood tick, female	3.01	22	FCM	BR	GD	648
1916	34620	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Dermacentor andersoni	Rocky mountain wood tick, male	2.71	21	FCM	BR	GD	648
1917	34621	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Dermacentor variabilis	American dog tick, female	3.14	22	FCM	BR	GD	648
1918	34621	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Dermacentor variabilis	American dog tick, male	2.96	21	FCM	BR	GD	648
1919	29930	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Ixodes pacificus	Western black-legged tick, female	2.19	28	FCM	BR	GD	648
1920	29930	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Ixodes pacificus	Western black-legged tick, male	2.12	28	FCM	BR	GD	648
1921	6945	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Ixodes scapularis	Deer tick	2.15	NA	BCA	E	GD	601
1922	6945	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Ixodes scapularis	Deer tick, female	2.48	28	FCM	BR	GD	648
1923	6945	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Ixodidae	Ixodes scapularis	Deer tick, male	2.6	28	FCM	BR	GD	648
1924	109461	Arthropoda	Chelicerata	Arachnida	Parasitiformes	Varroidae	Varroa destructor	Ectoparasitic mite	0.58	NA	FCM	BR	DV	712
1925	120091	Arthropoda	Chelicerata	Arachnida	Scorpiones	Buthidae	Centruroides vittatus	Striped bark scorpion	0.9	NA	FCM	BR	DV	725
1926	34649	Arthropoda	Chelicerata	Arachnida	Scorpiones	Buthidae	Mesobuthus martensii	Chinese armor-tail scorpion	1.35	NA	FCM	TS	GD	769
1927	32264	Arthropoda	Chelicerata	Arachnida	Trombidiformes	Tetranychidae	Tetranychus urticae	Two-spotted spider mite	0.08	NA	FIA	SC	GD	706
1928	32264	Arthropoda	Chelicerata	Arachnida	Trombidiformes	Tetranychidae	Tetranychus urticae	Two-spotted spider mite	0.09	NA	FCM	BR	DM	725
1930	6850	Arthropoda	Chelicerata	Merostomata	Xiphosurida	Limulidae	Limulus polyphemus	Horseshoe crab	2.8	NA	BCA	WB	NS	164
1518	86500	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Acanthogammarus godlewskii	Freshwater amphipod	8.32	NA	FIA	G	GD	721
1519	65437	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Acanthogammarus victorii	Freshwater amphipod	5.43	NA	FIA	G	GD	721
1520	686699	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Brachyuropus grewingkii	Freshwater amphipod	7.94	NA	FIA	G	GD	721
1521	65444	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Brandtia latissima	Freshwater amphipod	6.13	NA	FIA	G	GD	721
1522	1842057	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Carinurus bicarinatus	Freshwater amphipod	7.24	NA	FIA	G	GD	721
1523	686700	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Cornugammarus maximus	Freshwater amphipod	5.94	NA	FIA	G	GD	721
1524	686702	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Diplacanthus brevispinus	Freshwater amphipod	5.82	NA	FIA	G	GD	721
1525	65457	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Dorogostaiskia parasitica	Freshwater amphipod	6.3	NA	FIA	G	GD	721
1527	1842070	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Hyalellopsis carinata	Freshwater amphipod	5.85	NA	FIA	G	GD	721
1528	65461	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Odontogammarus calcaratus	Freshwater amphipod	4.1	NA	FIA	G	GD	721
1530	315711	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Parapallasea borowskii	Freshwater amphipod	7.44	NA	FIA	G	GD	721
1531	315614	Arthropoda	Crustacea	Malacostraca	Amphipoda	Acanthogammaridae	Poekilogammarus pictoides	Freshwater amphipod	3.18	NA	FIA	G	GD	721
1532	2219843	Arthropoda	Crustacea	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca macrocephala	Amphipod	64.62	NA	FCM	G	GD	651
1533	1305609	Arthropoda	Crustacea	Malacostraca	Amphipoda	Aoridae	Aoroides columbiae	Marine amphipod	5.1	NA	FD	WB	NS (V)	17
1535	65453	Arthropoda	Crustacea	Malacostraca	Amphipoda	Baikalogammaridae	Baikalogammarus pullus	Freshwater amphipod	2.15	NA	FIA	G	GD	721
1536	294133	Arthropoda	Crustacea	Malacostraca	Amphipoda	Caprellidae	Caprella equilibra	Skeleton shrimp	0.68	24	FCM	EM	GD	645
1537	703580	Arthropoda	Crustacea	Malacostraca	Amphipoda	Caprellidae	Caprella scaura	Skeleton shrimp	0.74	24	FCM	EM	GD	639, 644
1538	1842058	Arthropoda	Crustacea	Malacostraca	Amphipoda	Crypturopodidae	Crypturopus inflatus	Freshwater amphipod	4.93	NA	FIA	G	GD	721
1539	1842059	Arthropoda	Crustacea	Malacostraca	Amphipoda	Crypturopodidae	Echiuropus macronychus	Freshwater amphipod	3.33	NA	FIA	G	GD	721
1540	1806093	Arthropoda	Crustacea	Malacostraca	Amphipoda	Epimeriidae	Epimeria loricata	Amphipod	13.49	NA	FCM	G	GD	651
1541	1842060	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eucarinogammarus wagii	Freshwater amphipod	5.39	NA	FIA	G	GD	721
1542	52945	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus cyaneus	Freshwater amphipod	3.82	NA	FIA	G	GD	721
1543	1842061	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus czerskii	Freshwater amphipod	5.69	NA	FIA	G	GD	721
1544	1156151	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus marituji	Freshwater amphipod	3.77	NA	FIA	G	GD	721
1546	1842066	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus similis	Freshwater amphipod	4.72	NA	FIA	G	GD	721
1547	36941	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus verrucosus	Freshwater amphipod	6.1	NA	FIA	G	GD	721
1548	698372	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus violaceus	Freshwater amphipod	5.65	NA	FIA	G	GD	721
1549	58370	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Eulimnogammarus vittatus	Freshwater amphipod	3.95	NA	FIA	G	GD	721
1550	1842065	Arthropoda	Crustacea	Malacostraca	Amphipoda	Eulimnogammaridae	Sluginella kietlinskii	Freshwater amphipod	16.63	NA	FIA	G	GD	721
1552	52639	Arthropoda	Crustacea	Malacostraca	Amphipoda	Gammaridae	Gammarus lacustris	Amphipod	14.06	NA	FCM	WB	HA	745
1553	45626	Arthropoda	Crustacea	Malacostraca	Amphipoda	Gammaridae	Gammarus sp.	Freshwater amphipod	2.17	NA	FD	WB	NS (V)	435
1561	1732091	Arthropoda	Crustacea	Malacostraca	Amphipoda	Hyalidae	Apohyale prevostii	Amphipod	1.89	50	FCM	EM	GD	663
1564	587162	Arthropoda	Crustacea	Malacostraca	Amphipoda	Hyperiidae	Themisto libellula	Amphipod	3.97	NA	FCM	BR	GD	651
1565	385027	Arthropoda	Crustacea	Malacostraca	Amphipoda	Ischyroceridae	Jassa marmorata	Marine amphipod	0.95	NA	FCM	WB	AA	274
1566	398848	Arthropoda	Crustacea	Malacostraca	Amphipoda	Lysianassidae	Anonyx nugax	Amphipod	27	NA	FCM	G	GD	651
1567	65455	Arthropoda	Crustacea	Malacostraca	Amphipoda	Macrohectopidae	Macrohectopus branickii	Freshwater amphipod	4.2	NA	FIA	G	GD	721
1568	686704	Arthropoda	Crustacea	Malacostraca	Amphipoda	Micruropodidae	Gmelinoides fasciatus	Freshwater amphipod	3.68	NA	FIA	G	GD	721
1569	686705	Arthropoda	Crustacea	Malacostraca	Amphipoda	Micruropodidae	Linevichella vortex	Freshwater amphipod	4.71	NA	FIA	G	GD	721
1570	1842063	Arthropoda	Crustacea	Malacostraca	Amphipoda	Micruropodidae	Micruropus parvulus	Freshwater amphipod	3.66	NA	FIA	G	GD	721
1571	686708	Arthropoda	Crustacea	Malacostraca	Amphipoda	Micruropodidae	Micruropus wahlii	Freshwater amphipod	3.94	NA	FIA	G	GD	721
1572	1842077	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pallaseidae	Homalogammarus brandtii	Freshwater amphipod	7.6	NA	FIA	G	GD	721
1573	315710	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pallaseidae	Pallasea cancelloides	Freshwater amphipod	5.21	NA	FIA	G	GD	721
1574	52949	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pallaseidae	Pallasea cancellus	Freshwater amphipod	4.56	NA	FIA	G	GD	721
1575	686709	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pallaseidae	Pallaseopsis kessleri	Freshwater amphipod	6.26	NA	FIA	G	GD	721
1576	315606	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pontoporeiidae	Monoporeia affinis	Amphipod	8.48	52	FCM	EM	GD	645
1577	399047	Arthropoda	Crustacea	Malacostraca	Amphipoda	Pontoporeiidae	Pontoporeia femorata	Amphipod	8.48	28	FCM	EM	GD	645
1578	317538	Arthropoda	Crustacea	Malacostraca	Amphipoda	Stegocephalidae	Stegocephalus inflatus	Amphipod	50.91	NA	FCM	G	GD	651
1579	1577145	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Cryptorchestia cavimana	Amphipod	1.77	50	FCM	V	GD	663
1580	224472	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Orchestia gammarellus	Beach hopper, Beach flea	2.81	50	FCM	EM	GD	663
1581	224473	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Orchestia mediterranea	Beach hopper, Beach flea	2.28	50	FCM	EM	GD	663
1582	545933	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Orchestia montagui	Beach hopper, Beach flea	1.71	50	FCM	EM	GD	663
1583	521541	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Platorchestia platensis	Sand flea	1.86	50	FCM	EM	GD	663
1584	2448739	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Sardorchestia pelecaniformis	Beach hopper, Beach flea	2.68	50	FCM	V	GD	663
1585	191375	Arthropoda	Crustacea	Malacostraca	Amphipoda	Talitridae	Talitrus saltator	Sand hopper	2.2	50	FCM	EM	GD	663
1371	85549	Arthropoda	Crustacea	Branchiopoda	Anostraca	Artemiidae	Artemia salina	Brine shrimp	2.91	NA	FD	WB	NS (V)	435
1372	111186	Arthropoda	Crustacea	Branchiopoda	Anostraca	Branchinectidae	Branchinecta paludosa	Fairy shrimp	2.77	NA	FD	EXP	V	34
1448	198241	Arthropoda	Crustacea	Copepoda	Calanoida	Acartiidae	Acartia hudsonica	Calanoid copepod	0.97	NA	FD	SQ	GD	557
1449	6837	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus finmarchicus	Calanoid copepod	2.74	NA	FCM	WB	GD	774
1450	6837	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus finmarchicus	Calanoid copepod	6.48	NA	FD	SQ	GD	321
1451	113644	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus glacialis	Calanoid copepod	5.22	NA	FCM	WB	GD	774
1452	113644	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus glacialis	Calanoid copepod	9.30-11.18	NA	FD	SQ	GD	125
1453	113644	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus glacialis	Calanoid copepod	12.1	NA	FD	SQ	GD	321
1454	114068	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus helgolandicus	Calanoid copepod	10.17	NA	FD	SQ	GD	321
1455	114069	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus hyperboreus	Calanoid copepod	5.51	NA	FCM	WB	GD	774
1456	114069	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus hyperboreus	Calanoid copepod	12.46	NA	FD	SQ	GD	321
1457	136139	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus marshallae	Calanoid copepod	10.74	NA	FD	SQ	GD	321
1458	84301	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus pacificus	Calanoid copepod	6.81	NA	FD	SQ	GD	321
1459	114070	Arthropoda	Crustacea	Copepoda	Calanoida	Calanidae	Calanus sinicus	Calanoid copepod	8.53	NA	FD	SQ	GD	321
1460	399988	Arthropoda	Crustacea	Copepoda	Calanoida	Centropagidae	Limnocalanus macrurus	Calanoid copepod	1.63	NA	FD	EP	V	174
1461	399996	Arthropoda	Crustacea	Copepoda	Calanoida	Centropagidae	Osphranticum labronectum	Calanoid copepod	2.45	NA	FD	EP	V	174
1467	586661	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Hesperodiaptomus arcticus	Calanoid copepod	4.67	NA	FD	EP	V	174
1468	586667	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Hesperodiaptomus nevadensis	Calanoid copepod	5.71	NA	FD	EP	V	174
1470	251521	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Hesperodiaptomus shoshone	Calanoid copepod	3.11	NA	FD	EP	V	174
1472	586668	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Hesperodiaptomus victoriaensis	Calanoid copepod	4.37	NA	FD	EP	V	174
1473	1645985	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Leptodiaptomus tyrrelli	Calanoid copepod	1.33	NA	FD	EP	V	174
1475	184761	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus acuspes	Calanoid copepod	3.43-4.37	NA	FD	SQ	GD	125
1476	184761	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus acuspes	Calanoid copepod	3.43	NA	FD	SQ	GD	322
1477	136184	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus elongatus	Calanoid copepod	3.5	NA	FD	SQ	GD	125
1478	136184	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus elongatus	Calanoid copepod	3.86	NA	FD	SQ	GD	322
1479	2056978	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus major	Calanoid copepod	6.79	NA	FD	SQ	GD	322
1480	148993	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus minutus	Calanoid copepod	3.43	NA	FD	SQ	GD	322
1481	119372	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus moultoni	Calanoid copepod	4.37	NA	FD	SQ	GD	322
1482	119373	Arthropoda	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus newmani	Calanoid copepod	2.25	NA	FD	SQ	GD	322
1485	1087299	Arthropoda	Crustacea	Copepoda	Calanoida	Diaptomidae	Diaptomidae gen. sp. JV-2011	Calanoid copepod	0.34	NA	FIA	WB	GD	796
1487	136186	Arthropoda	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta norvegica	Calanoid copepod	14.68	NA	FCM	WB	GD	774
1488	88015	Arthropoda	Crustacea	Copepoda	Calanoida	Temoridae	Eurytemora affinis	Calanoid copepod	0.63	NA	FD	SQ	GD, OM	430
1490	2304709	Arthropoda	Crustacea	Copepoda	Calanoida	Temoridae	Heterocope septentrionalis	Calanoid copepod	5.45	NA	FD	EP	V	174
1491	261852	Arthropoda	Crustacea	Copepoda	Calanoida	Temoridae	Temora longicornis	Calanoid copepod	1.31	NA	FD	SQ	GD	557
1374	27403	Arthropoda	Crustacea	Branchiopoda	Cladocera	Bosminidae	Bosmina longirostris	Water flea	0.19	NA	FD	EXP	V	34
1375	77716	Arthropoda	Crustacea	Branchiopoda	Cladocera	Chydoridae	Eurycercus glacialis	Water flea	0.63	NA	FD	EXP	V	34
1376	302197	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ceriodaphnia reticulata	Water flea	0.23	NA	FD	EXP	V	34
1383	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia magna	Water flea	0.24	NA	FD	SQ	GD, OM	423
1384	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia magna	Water flea	0.4	NA	FCM	WB	GD	257
1385	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia magna	Water flea	0.47	NA	FD	EXP	V	35
1386	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia magna	Water flea	0.48	NA	FD	EXP	V	36
1387	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia magna	Water flea	0.53	NA	FD	EXP	V	34
1392	NA	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Ctenodaphnia similis	Water flea	0.44	NA	FD	EXP	V	36
1394	77756	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia ambigua	Water flea	0.24	NA	FD	EXP	V	36
1395	121628	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia arenata	Water flea	0.24	NA	FCM	WB	GD	700
1396	121628	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia arenata	Water flea	0.42	NA	FD	EXP	V	36
1397	247388	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia catawba	Water flea	0.39	NA	FD	EXP	V	36
1398	364523	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia lacustris	Water flea	0.37	NA	FD	EXP	V	36
1399	35525	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia magna	Water flea	0.3	NA	FCM	WB	GD	787
1400	121629	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia melanica	Water flea	0.48	NA	FD	EXP	V	36
1404	35527	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia obtusa	Water flea	0.36	NA	FD	EXP	V	36
1405	575232	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia oregonensis	Water flea	0.42	NA	FD	EXP	V	36
1406	132684	Arthropoda	Crustacea	Branchiopoda	Cladocera	Daphniidae	Daphnia parvula	Water flea	0.28	NA	FD	EXP	V	36
