"Order","Family","Genus","Species","femalediploidnumber","malediploidnumber","haploidnumber","reproductivemode","sexchromosome","notes","citation"
"Mantodea","Mantidae","Hierodula","Hierodula sp.","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Hierodula","Hierodula tenuidentata","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Hierodula","Hierodula venosa","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Hierodula","Hierodula ventralis","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Holaptilon","Holaptilon pusillulurn","30","29","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Hoplocorypha","Hoplocorypha macra","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Hoplocorypha","Hoplocorypha sp.","28","27","14","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Ima","Ima fusca","34","34","17","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Iris","Iris aratoria","26","25","13","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Kongobatha","Kongobatha diadernata","30","25","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Leptomantis","Leptomantis parva","40","39","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Ligaria","Ligaria quadripunctata","24","23","12","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Liturgusa","Liturgusa actuosa","24","23","12","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Liturgusa","Liturgusa sp.","22","21","11","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","mantidae sp","mantidae sp","30","25","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Mantis","Mantis octospilota","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Melliera","Melliera brevipes","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Miomantis","Miomantis sp.","16","15","8","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Nullabora","Nullabora flavoguttata","28","27","14","gonochorous","complex XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Oligonyx","Oligonyx dohrnianus","30","19","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Orthodera","Orthodera gunnii","26","25","13","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Orthodera","Orthodera ministralis","26","25","13","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Orthoderina","Orthoderina straminea","26","25","13","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Oxyopsis","Oxyopsis rubicunda","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Paratenodera","Paratenodera sinensis","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Phyllovates","Phyllovates tripunctata","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Polyspilota","Polyspilota sp.","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Promiopteryx","Promiopteryx granadensis","20","19","10","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Rhodamantis","Rhodamantis pulchella","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Rhodamantis","Rhodamantis sp3'","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Sphodromantis","Sphodromantis gastrica","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Sphodropoda","Sphodropoda sp4","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Sphodropoda","Sphodropoda tristis","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Sphodrornantis","Sphodrornantis viridis","24","23","12","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Thesprotia","Thesprotia filum","30","23","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Toxomantis","Toxomantis sinensis","28","27","14","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Mantodea","Mantidae","Vates","Vates pectinicornis","28","27","14","gonochorous","XXY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Aplopus","Aplopus mayeri","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Baculum","Baculum artemis","72","72","36","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Bostra","Bostra sp.","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius furcillatus","NA","66","33","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius furcillatus","NA","87","44","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius juvenilis","42","41","21","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius rotundatolobatus","22","21","11","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius sp.","42","41","21","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carausius","Carausius theiseni","NA","41","21","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Carnacia","Carnacia telesphorus","44","43","22","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Clitumnus","Clitumnus extradentatus","38","37","19","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Clonistria","Clonistria exornata","34","33","17","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Ctenomorpha","Ctenomorpha chronus","30","30","15","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Ctenomorpha","Ctenomorpha chronus","32","32","16","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Ctenomorphodes","Ctenomorphodes sp.2","40","NA","20","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Ctenomorphodes","Ctenomorphodes tessulatus","38","37","19","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","27","26","14","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","29","28","15","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","29","28","15","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","31","30","16","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","32","31","16","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","33","32","17","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","33","33","17","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","38","37","19","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","40","39","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Didymuria","Didymuria violescens","40","39","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Dubreuilia","Dubreuilia lineata","26","25","13","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Dyme","Dyme krugiana","50","49","25","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Genus7","Genus7 longiceps","42","NA","21","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Genus8","Genus8 sp1","46","45","23","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Lampionus","Lampionus sp.","24","23","12","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Lampionus","Lampionus sp.I","30","29","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Lampionus","Lampionus sp.III","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Lampionus","Lampionus sp.V","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Menexenus","Menexenus semiarmatus","46","45","23","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Orxines","Orxines macklotti","38","37","19","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Pachymorpha","Pachymorpha simplicipes","34","NA","17","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Pachymorpha","Pachymorpha sp.3","30","29","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Pachymorpha","Pachymorpha squalida","34","33","17","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea annulatus","30","29","15","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea cercata","40","39","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea granulosa","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea sp2","40","39","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea sp3","28","27","14","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea sp4","39","38","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasipyloidea","Parasipyloidea sp5","39","38","20","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Parasosibia","Parasosibia parva","54","53","27","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Phibalosoma","Phibalosoma phyllinum","42","41","21","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Phobaeticus","Phobaeticus sinetyi","52","51","26","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Podacanthus","Podacanthus typhon","28","28","14","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Podacanthus","Podacanthus viridiroseus","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Pseudobacteria","Pseudobacteria sp.","48","46","24","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Sipyloidea","Sipyloidea panaeticus","22","21","11","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Sipyloidea","Sipyloidea sp6","38","NA","19","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Tropiderus","Tropiderus childrenii","34","33","17","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phasmidae","Vetilia","Vetilia enceladus","38","38","19","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Acanthoderus","Acanthoderus grandis","44","43","22","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Acanthoderus","Acanthoderus inermis","44","43","22","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Bacillus","Bacillus libanicus","NA","NA","NA","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Epibacillus","Epibacillus lobipes","NA","36","18","","","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Isagoras","Isagoras schraderi","34","34","17","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Isagoras","Isagoras sp.","48","47","24","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Isagoras","Isagoras subaquilus","28","27","14","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Phalces","Phalces longiscaphus","36","35","18","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Prisopus","Prisopus ariadne","28","28","14","gonochorous","XY","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
"Phasmatodea","Phylliidae","Pseudophasma","Pseudophasma menius","24","23","12","gonochorous","XO","","White MJD (1976) Animal Cytogenetics: Blattodea, Mantodea, Isoptera, Grylloblattodea, Phasmatodea, Dermaptera and Embioptera. Berlin: Gebruder Borntraeger."
