nOrder	ARK	Superorder	Family	Accession	VGP_accession	Class	SpeciesE	Genus	Species	long_list
Anura		Batrachia	Strabomantidae		aPriCan	Amphibia	-	Pristimantis	caniari	VGP
Apoda		Gymnophiona	Caeciliidae		aOscKoe	Amphibia	-	Oscaecilia	koepckeorum	VGP
Anura		Batrachia	Arthroleptidae		aArtAno	Amphibia	-	Arthroleptis	anotis	VGP
Anura		Batrachia	Hyperoliidae		aHypGul	Amphibia	-	Hyperolius	gularis	VGP
Anura		Batrachia	Leptodactylidae		aParLut	Amphibia	-	Paratelmatobius	lutzii	VGP
Anura		Batrachia	Microhylidae		aOreBan	Amphibia	-	Oreophryne	banshee	VGP
Anura		Batrachia	Rhacophoridae		aPseAds	Amphibia	-	Pseudophilautus	adspersus	VGP
Anura		Batrachia	Strabomantidae		aPriPer	Amphibia	-	Pristimantis	peramerus	VGP
Anura		Batrachia	Bufonidae		aDutMic	Amphibia	-	Duttaphrynus	microtympanum	VGP
Anura		Batrachia	Dendrobatidae		aAndVir	Amphibia	-	Andinobates	viridis	VGP
Anura		Batrachia	Microhylidae		aElaCor	Amphibia	-	Elachistocleis	corumbaensis	VGP
Anura		Batrachia	Rhacophoridae		aThePet	Amphibia	-	Theloderma	petilum	VGP
Anura		Batrachia	Telmatobiidae		aTelSte	Amphibia	Stephan's Water Frog	Telmatobius	stephani	VGP
Caudata		Batrachia	Plethodontidae		aBolSav	Amphibia	-	Bolitoglossa	savagei	VGP
Apoda		Gymnophiona	Caeciliidae		aOscOsa	Amphibia	-	Oscaecilia	osae	VGP
Anura		Batrachia	Bufonidae		aDutMiz	Amphibia	-	Duttaphrynus	mizoramensis	VGP
Anura		Batrachia	Hylidae		aLitUma	Amphibia	-	Litoria	umarensis	VGP
Anura		Batrachia	Leptodactylidae		aParPic	Amphibia	-	Paratelmatobius	pictiventris	VGP
Anura		Batrachia	Microhylidae		aElaEry	Amphibia	-	Elachistocleis	erythrogaster	VGP
Anura		Batrachia	Telmatobiidae		aTelTho	Amphibia	Thompson's Water Frog	Telmatobius	thompsoni	VGP
Apoda		Gymnophiona	Caeciliidae		aOscPol	Amphibia	-	Oscaecilia	polyzona	VGP
Anura		Batrachia	Bufonidae		aDutNag	Amphibia	-	Duttaphrynus	nagalandensis	VGP
Anura		Batrachia	Hylidae		aLitUmb	Amphibia	-	Litoria	umbonata	VGP
Anura		Batrachia	Hyperoliidae		aHypHou	Amphibia	Ussagara Reed Frog	Hyperolius	houyi	VGP
Anura		Batrachia	Megophryidae		aXenSan	Amphibia	-	Xenophrys	sanu	VGP
Anura		Batrachia	Microhylidae		aOreBre	Amphibia	-	Oreophryne	brevicrus	VGP
Anura		Batrachia	Strabomantidae		aPriCar	Amphibia	Ceron's Green Robber Frog; Cutin Verde de Ceron	Pristimantis	carlosceroni	VGP
Anura		Batrachia	Telmatobiidae		aTelTim	Amphibia	-	Telmatobius	timens	VGP
Caudata		Batrachia	Plethodontidae		aBolSil	Amphibia	-	Bolitoglossa	silverstonei	VGP
Apoda		Gymnophiona	Caeciliidae		aOscZwe	Amphibia	-	Oscaecilia	zweifeli	VGP
Anura		Batrachia	Bufonidae		aDutNoe	Amphibia	Noellert`s Toad	Duttaphrynus	noellerti	VGP
Anura		Batrachia	Dicroglossidae		aNanFea	Amphibia	-	Nanorana	feae	VGP
Anura		Batrachia	Hylidae		aHylPic	Amphibia	-	Hyloscirtus	piceigularis	VGP
Anura		Batrachia	Hylidae		aLitVag	Amphibia	-	Litoria	vagabunda	VGP
Anura		Batrachia	Microhylidae		aOreBre	Amphibia	-	Oreophryne	brevirostris	VGP
Anura		Batrachia	Myobatrachidae		aGeoAlb	Amphibia	White-bellied Frog	Geocrinia	alba	VGP
Anura		Batrachia	Ranidae		aRanMeg	Amphibia	-	Rana	megapoda	VGP
Anura		Batrachia	Rhacophoridae		aPseAur	Amphibia	-	Pseudophilautus	auratus	VGP
Apoda		Gymnophiona	Chikilidae		aChiAlc	Amphibia	Alcock's chikila	Chikila	alcocki	VGP
Anura		Batrachia	Dendrobatidae		aDenNub	Amphibia	-	Dendrobates	nubeculosus	VGP
Anura		Batrachia	Dicroglossidae		aNanGam	Amphibia	-	Nanorana	gammii	VGP
Anura		Batrachia	Megophryidae		aXenShu	Amphibia	-	Xenophrys	shuichengensis	VGP
Anura		Batrachia	Ranidae		aRanMia	Amphibia	-	Rana	miadis	VGP
Apoda		Gymnophiona	Chikilidae		aChiDar	Amphibia	Darlong chikila	Chikila	darlong	VGP
Anura		Batrachia	Myobatrachidae		aGeoLea	Amphibia	Lea's Frog	Geocrinia	leai	VGP
Anura		Batrachia	Phrynobatrachidae		aPhrVog	Amphibia	-	Phrynobatrachus	vogti	VGP
Anura		Batrachia	Telmatobiidae		aTelVen	Amphibia	Yellow-bellied Water Frog	Telmatobius	ventriflavum	VGP
Anura		Batrachia	Arthroleptidae		aArtDis	Amphibia	-	Arthroleptis	discodactylus	VGP
Anura		Batrachia	Hylidae		aLitVir	Amphibia	-	Litoria	viranula	VGP
Anura		Batrachia	Hyperoliidae		aHypIno	Amphibia	-	Hyperolius	inornatus	VGP
Anura		Batrachia	Myobatrachidae		aGeoLut	Amphibia	Nornalup Frog	Geocrinia	lutea	VGP
Anura		Batrachia	Ranidae		aBabCal	Amphibia	-	Babina	caldwelli	VGP
Apoda		Gymnophiona	Chikilidae		aChiGai	Amphibia	Gaiduwan's chikila	Chikila	gaiduwani	VGP
Anura		Batrachia	Bufonidae		aDutSco	Amphibia	-	Duttaphrynus	scorteccii	VGP
Anura		Batrachia	Hylidae		aLitVoc	Amphibia	-	Litoria	vocivincens	VGP
Anura		Batrachia	Leptodactylidae		aPhyAng	Amphibia	-	Physalaemus	angrensis	VGP
Anura		Batrachia	Megophryidae		aXenTub	Amphibia	-	Xenophrys	tuberogranulatus	VGP
Anura		Batrachia	Microhylidae		aOreCho	Amphibia	-	Oreophryne	choerophrynoides	VGP
Anura		Batrachia	Strabomantidae		aPriPha	Amphibia	-	Pristimantis	phalaroinguinis	VGP
Apoda		Gymnophiona	Dermophiidae		aDerCos	Amphibia	-	Dermophis	costaricense	VGP
Anura		Batrachia	Bufonidae		aDutSil	Amphibia	-	Duttaphrynus	silentvalleyensis	VGP
Anura		Batrachia	Hylidae		aBoaVar	Amphibia	-	Boana	varelae	VGP
Anura		Batrachia	Hylidae		aHylSar	Amphibia	-	Hyloscirtus	sarampiona	VGP
Anura		Batrachia	Hylidae		aLitWap	Amphibia	-	Litoria	wapogaensis	VGP
Anura		Batrachia	Pipidae		aHymBou	Amphibia	-	Hymenochirus	boulengeri	VGP
Anura		Batrachia	Rhacophoridae		aPseDay	Amphibia	Dayawansa's Shrub Frog; Dayawansage panduru madiya	Pseudophilautus	dayawansai	VGP
Apoda		Gymnophiona	Dermophiidae		aDerGla	Amphibia	-	Dermophis	glandulosus	VGP
Anura		Batrachia	Megophryidae		aXenWul	Amphibia	-	Xenophrys	wuliangshanensis	VGP
Anura		Batrachia	Microhylidae		aOreCru	Amphibia	-	Oreophryne	crucifer	VGP
Anura		Batrachia	Myobatrachidae		aGeoVit	Amphibia	Orange-bellied Frog, Yellow-bellied Frog	Geocrinia	vitellina	VGP
Apoda		Gymnophiona	Dermophiidae		aDerGra	Amphibia	-	Dermophis	gracilior	VGP
Anura		Batrachia	Dicroglossidae		aNanMok	Amphibia	-	Nanorana	mokokchungensis	VGP
Anura		Batrachia	Megophryidae		aXenWus	Amphibia	-	Xenophrys	wushanensis	VGP
Anura		Batrachia	Microhylidae		aOreCur	Amphibia	Minder's Cross Frog; Waechterbergkroete	Oreophryne	curator	VGP
Anura		Batrachia	Pipidae		aHymFea	Amphibia	-	Hymenochirus	feae	VGP
Anura		Batrachia	Rhinodermatidae		aRhiRuf	Amphibia	Chile Darwin's Frog, Ranita de Darwin de Chile, Sapito de Darwin de Chile	Rhinoderma	rufum	VGP
Anura		Batrachia	Bufonidae		aDutSum	Amphibia	-	Duttaphrynus	sumatranus	VGP
Anura		Batrachia	Centrolenidae		aHyaLem	Amphibia	-	Hyalinobatrachium	lemur	VGP
Anura		Batrachia	Hylidae		aLitWis	Amphibia	-	Litoria	wisselensis	VGP
Anura		Batrachia	Hyperoliidae		aHypKib	Amphibia	-	Hyperolius	kibarae	VGP
Anura		Batrachia	Rhacophoridae		aPseDim	Amphibia	-	Pseudophilautus	dimbullae	VGP
Anura		Batrachia	Uncertain		aZacRos	Amphibia	-	Zachaenus	roseus	VGP
Anura		Batrachia	Bufonidae		aDutTot	Amphibia	-	Duttaphrynus	totol	VGP
Anura		Batrachia	Centrolenidae		aHyaMes	Amphibia	Sarisari̱ama Glass Frog	Hyalinobatrachium	mesai	VGP
Anura		Batrachia	Hyperoliidae		aHypKih	Amphibia	-	Hyperolius	kihangensis	VGP
Anura		Batrachia	Rhacophoridae		aPseExi	Amphibia	-	Pseudophilautus	eximius	VGP
Apoda		Gymnophiona	Dermophiidae		aDerOcc	Amphibia	-	Dermophis	occidentalis	VGP
Anura		Batrachia	Arthroleptidae		aArtKut	Amphibia	-	Arthroleptis	kutogundua	VGP
Anura		Batrachia	Bufonidae		aDutVal	Amphibia	-	Duttaphrynus	valhallae	VGP
Anura		Batrachia	Hylidae		aHylTor	Amphibia	-	Hyloscirtus	torrenticola	VGP
Anura		Batrachia	Leptodactylidae		aPhyCae	Amphibia	-	Physalaemus	caete	VGP
Anura		Batrachia	Microhylidae		aOreFla	Amphibia	-	Oreophryne	flava	VGP
Anura		Batrachia	Microhylidae		aElaSur	Amphibia	-	Elachistocleis	surumu	VGP
Anura		Batrachia	Rhacophoridae		aPseExt	Amphibia	-	Pseudophilautus	extirpo	VGP
Anura		Batrachia	Brevicipitidae		aCalMet	Amphibia	-	Callulina	meteora	VGP
Anura		Batrachia	Bufonidae		aDutWok	Amphibia	-	Duttaphrynus	wokhaensis	VGP
Anura		Batrachia	Centrolenidae		aHyaMui	Amphibia	-	Hyalinobatrachium	muiraquitan	VGP
Anura		Batrachia	Hylidae		aBokCap	Amphibia	-	Bokermannohyla	capra	VGP
Anura		Batrachia	Hylidae		aIstAng	Amphibia	-	Isthmohyla	angustilineata	VGP
Anura		Batrachia	Hylidae		aNycAvo	Amphibia	-	Nyctimystes	avocalis	VGP
Anura		Batrachia	Microhylidae		aOreFla	Amphibia	-	Oreophryne	flavomaculata	VGP
Anura		Batrachia	Myobatrachidae		aRheVit	Amphibia	Northern Gastric Brooding Frog	Rheobatrachus	vitellinus	VGP
Caudata		Batrachia	Plethodontidae		aBolTat	Amphibia	-	Bolitoglossa	tatamae	VGP
Apoda		Gymnophiona	Dermophiidae		aGeoAng	Amphibia	-	Geotrypetes	angeli	VGP
Anura		Batrachia	Hylidae		aIstCal	Amphibia	-	Isthmohyla	calypsa	VGP
Anura		Batrachia	Hylidae		aNycBiv	Amphibia	-	Nyctimystes	bivocalis	VGP
Anura		Batrachia	Leptodactylidae		aPhyCar	Amphibia	-	Physalaemus	carrizorum	VGP
Anura		Batrachia	Ranidae		aRanPal	Amphibia	Pickerel Frog	Rana	palustris	VGP
Anura		Batrachia	Strabomantidae		aPriChi	Amphibia	-	Pristimantis	chimu	VGP
Anura		Batrachia	Strabomantidae		aPriPin	Amphibia	Tapir Robber Frog; Cutin Tapir	Pristimantis	pinchaque	VGP
Apoda		Gymnophiona	Dermophiidae		aGeoPse	Amphibia	-	Geotrypetes	pseudoangeli	VGP
Anura		Batrachia	Arthroleptidae		aArtLon	Amphibia	-	Arthroleptis	lonnbergi	VGP
Anura		Batrachia	Hylidae		aNycCal	Amphibia	-	Nyctimystes	calcaratus	VGP
Anura		Batrachia	Microhylidae		aOreFur	Amphibia	-	Oreophryne	furu	VGP
Anura		Batrachia	Rhacophoridae		aPseFla	Amphibia	Malabar Bubble-nest Frog, Yellow-bellied Bush Frog	Pseudophilautus	flaviventris	VGP
Anura		Batrachia	Bufonidae		aFroPer	Amphibia	-	Frostius	pernambucensis	VGP
Anura		Batrachia	Eleutherodactylidae		aAdeMer	Amphibia	-	Adelophryne	meridionalis	VGP
Anura		Batrachia	Microhylidae		aOreGag	Amphibia	-	Oreophryne	gagneorum	VGP
Anura		Batrachia	Myobatrachidae		aTauDiu	Amphibia	Southern Day Frog, Mt Glorious Torrent Frog, Mt Glorious Day Frog	Taudactylus	diurnus	VGP
Anura		Batrachia	Ranidae		aChaKam	Amphibia	-	Chalcorana	kampeni	VGP
Anura		Batrachia	Bufonidae		aGhaOrn	Amphibia	Black Torrent Toad, Malabar Torrent Toad	Ghatophryne	ornata	VGP
Anura		Batrachia	Hylidae		aSciRub	Amphibia	-	Scinax	ruberoculatus	VGP
Anura		Batrachia	Hylidae		aNycCry	Amphibia	-	Nyctimystes	cryptochrysos	VGP
Anura		Batrachia	Myobatrachidae		aTauEun	Amphibia	Eungella Torrent frog, Eungella Day Frog	Taudactylus	eungellensis	VGP
Anura		Batrachia	Strabomantidae		aPriChu	Amphibia	Churuwia's Rainfrog; Cutin de Churuwia	Pristimantis	churuwiai	VGP
Caudata		Batrachia	Plethodontidae		aBolTzu	Amphibia	-	Bolitoglossa	tzultacaj	VGP
Apoda		Gymnophiona	Dermophiidae		aGymSyn	Amphibia	-	Gymnopis	syntrema	VGP
Anura		Batrachia	Arthroleptidae		aArtNgu	Amphibia	-	Arthroleptis	nguruensis	VGP
Anura		Batrachia	Hylidae		aIstIns	Amphibia	-	Isthmohyla	insolita	VGP
Anura		Batrachia	Hylidae		aSciRup	Amphibia	-	Scinax	ruprestris	VGP
Anura		Batrachia	Hylidae		aNycDay	Amphibia	-	Nyctimystes	daymani	VGP
Anura		Batrachia	Hyperoliidae		aHypLat	Amphibia	Togo Reed Frog	Hyperolius	laticeps	VGP
Anura		Batrachia	Microhylidae		aOreGem	Amphibia	-	Oreophryne	geminus	VGP
Anura		Batrachia	Myobatrachidae		aTauLie	Amphibia	Liem's Tinker Frog	Taudactylus	liemi	VGP
Anura		Batrachia	Brevicipitidae		aProRho	Amphibia	-	Probreviceps	rhodesianus	VGP
Anura		Batrachia	Bufonidae		aRhiMul	Amphibia	-	Rhinella	multiverrucosa	VGP
Anura		Batrachia	Hylidae		aBokDia	Amphibia	-	Bokermannohyla	diamantina	VGP
Anura		Batrachia	Hylidae		aNycDis	Amphibia	-	Nyctimystes	disruptus	VGP
Anura		Batrachia	Microhylidae		aOreGra	Amphibia	-	Oreophryne	graminus	VGP
Anura		Batrachia	Centrolenidae		aHyaRue	Amphibia	-	Hyalinobatrachium	ruedai	VGP
Anura		Batrachia	Hylidae		aBokFla	Amphibia	-	Bokermannohyla	flavopicta	VGP
Anura		Batrachia	Hylidae		aIstMel	Amphibia	-	Isthmohyla	melacaena	VGP
Anura		Batrachia	Hylidae		aNycEuc	Amphibia	-	Nyctimystes	eucavatus	VGP
Anura		Batrachia	Hyperoliidae		aHypLel	Amphibia	-	Hyperolius	leleupi	VGP
Anura		Batrachia	Microhylidae		aOreHab	Amphibia	-	Oreophryne	habbemensis	VGP
Anura		Batrachia	Microhylidae		aHypPic	Amphibia	Southern Narrow-mouthed Toad	Hypopachus	pictiventris	VGP
Anura		Batrachia	Myobatrachidae		aTauRhe	Amphibia	Tinkling Frog, Northern Tinker Frog	Taudactylus	rheophilus	VGP
Anura		Batrachia	Ranidae		aChaMoc	Amphibia	-	Chalcorana	mocquardii	VGP
Anura		Batrachia	Ranidae		aRanPue	Amphibia	-	Rana	pueblae	VGP
Anura		Batrachia	Rhacophoridae		aPseHal	Amphibia	-	Pseudophilautus	halyi	VGP
Anura		Batrachia	Arthroleptidae		aArtNlo	Amphibia	-	Arthroleptis	nlonakoensis	VGP
Anura		Batrachia	Cycloramphidae		aCycCat	Amphibia	-	Cycloramphus	catarinensis	VGP
Anura		Batrachia	Hylidae		aNycFlu	Amphibia	-	Nyctimystes	fluviatilis	VGP
Anura		Batrachia	Hyperoliidae		aHypLeu	Amphibia	-	Hyperolius	leucotaenius	VGP
Anura		Batrachia	Microhylidae		aOreHyp	Amphibia	-	Oreophryne	hypsiops	VGP
Anura		Batrachia	Ranidae		aChaPar	Amphibia	-	Chalcorana	parvaccola	VGP
Anura		Batrachia	Strabomantidae		aPriCol	Amphibia	-	Pristimantis	colonensis	VGP
Anura		Batrachia	Bufonidae		aRhiNic	Amphibia	-	Rhinella	nicefori	VGP
Anura		Batrachia	Heleophrynidae		aHelHew	Amphibia	Hewitt's ghost frog	Heleophryne	hewitti	VGP
Anura		Batrachia	Hylidae		aIstPic	Amphibia	-	Isthmohyla	pictipes	VGP
Anura		Batrachia	Hyperoliidae		aHypLuc	Amphibia	-	Hyperolius	lucani	VGP
Anura		Batrachia	Microhylidae		aOreIde	Amphibia	-	Oreophryne	idenburgensis	VGP
Anura		Batrachia	Myobatrachidae		aUpeAre	Amphibia	Jabiru Toadlet	Uperoleia	arenicola	VGP
Anura		Batrachia	Rhacophoridae		aPseHof	Amphibia	-	Pseudophilautus	hoffmanni	VGP
Anura		Batrachia	Strabomantidae		aAtoSyn	Amphibia	-	Atopophrynus	syntomopus	VGP
Apoda		Gymnophiona	Herpelidae		aBouDen	Amphibia	-	Boulengerula	denhardti	VGP
Anura		Batrachia	Cycloramphidae		aCycDir	Amphibia	-	Cycloramphus	diringshofeni	VGP
Anura		Batrachia	Dicroglossidae		aOmbSik	Amphibia	Sikkimese frog, Jerdon's Circular-flapped Frog	Ombrana	sikimensis	VGP
Anura		Batrachia	Heleophrynidae		aHelOri	Amphibia	Eastern Ghost Frog	Heleophryne	orientalis	VGP
Anura		Batrachia	Hylidae		aNycGra	Amphibia	-	Nyctimystes	granti	VGP
Anura		Batrachia	Strabomantidae		aGeoWal	Amphibia	-	Geobatrachus	walkeri	VGP
Anura		Batrachia	Hylidae		aNycGul	Amphibia	-	Nyctimystes	gularis	VGP
Anura		Batrachia	Hyperoliidae		aHypMae	Amphibia	-	Hyperolius	maestus	VGP
Anura		Batrachia	Ranidae		aChaScu	Amphibia	-	Chalcorana	scutigera	VGP
Anura		Batrachia	Rhacophoridae		aPseHyp	Amphibia	Webless pygmy tree frog	Pseudophilautus	hypomelas	VGP
Anura		Batrachia	Cycloramphidae		aCycDus	Amphibia	-	Cycloramphus	duseni	VGP
Anura		Batrachia	Myobatrachidae		aUpeCap	Amphibia	Small-headed Toadlet	Uperoleia	capitulata	VGP
Anura		Batrachia	Rhacophoridae		aPseJag	Amphibia	Jagath Gunawardana's Shrub Frog; Jagath Gunawardange pandura madiya	Pseudophilautus	jagathgunawardanai	VGP
Caudata		Batrachia	Plethodontidae		aPleAin	Amphibia	Catahoula Salamander, Ainsworth's Salamander	Plethodon	ainsworthi	VGP
Apoda		Gymnophiona	Herpelidae		aBouSpa	Amphibia	Spawls' boolee	Boulengerula	spawlsi	VGP
Anura		Batrachia	Heleophrynidae		aHelRos	Amphibia	Rose's ghost frog	Heleophryne	rosei	VGP
Anura		Batrachia	Hylidae		aIstXan	Amphibia	-	Isthmohyla	xanthosticta	VGP
Anura		Batrachia	Hylidae		aNycInt	Amphibia	-	Nyctimystes	intercastellus	VGP
Anura		Batrachia	Microhylidae		aOreKam	Amphibia	-	Oreophryne	kampeni	VGP
Anura		Batrachia	Microhylidae		aStePal	Amphibia	-	Stereocyclops	palmipes	VGP
Anura		Batrachia	Strabomantidae		aBryAbr	Amphibia	-	Bryophryne	abramalagae	VGP
Caudata		Batrachia	Ambystomatidae		aAmbLeo	Amphibia	-	Ambystoma	leorae	VGP
Anura		Batrachia	Hylidae		aBokJui	Amphibia	-	Bokermannohyla	juiju	VGP
Anura		Batrachia	Microhylidae		aOreKap	Amphibia	-	Oreophryne	kapisa	VGP
Anura		Batrachia	Rhacophoridae		aPseKar	Amphibia	Karunathna's Shrub Frog; Karunarathnage panduru madiya	Pseudophilautus	karunarathnai	VGP
Anura		Batrachia	Hemiphractidae		aCryCon	Amphibia	-	Cryptobatrachus	conditus	VGP
Anura		Batrachia	Hylidae		aBokLan	Amphibia	-	Bokermannohyla	langei	VGP
Anura		Batrachia	Hylidae		aNycKud	Amphibia	-	Nyctimystes	kuduki	VGP
Anura		Batrachia	Strabomantidae		aPriCor	Amphibia	-	Pristimantis	coronatus	VGP
Apoda		Gymnophiona	Herpelidae		aHerMul	Amphibia	-	Herpele	multiplicata	VGP
Anura		Batrachia	Hylidae		aLysBol	Amphibia	-	Lysapsus	boliviana	VGP
Anura		Batrachia	Hylidae		aNycLat	Amphibia	-	Nyctimystes	latratus	VGP
Anura		Batrachia	Hemiphractidae		aCryNic	Amphibia	-	Cryptobatrachus	nicefori	VGP
Anura		Batrachia	Hylidae		aNycMon	Amphibia	-	Nyctimystes	montanus	VGP
Anura		Batrachia	Microhylidae		aParUsa	Amphibia	-	Parhoplophryne	usambarica	VGP
Apoda		Gymnophiona	Ichthyophiidae		aIchAcu	Amphibia	-	Ichthyophis	acuminatus	VGP
Anura		Batrachia	Arthroleptidae		aArtStr	Amphibia	-	Arthroleptis	stridens	VGP
Anura		Batrachia	Bufonidae		aIncEpi	Amphibia	-	Incilius	epioticus	VGP
Anura		Batrachia	Ceratobatrachidae		aAlcSar	Amphibia	-	Alcalus	sariba	VGP
Anura		Batrachia	Hylidae		aNycMyo	Amphibia	-	Nyctimystes	myolae	VGP
Anura		Batrachia	Leptodactylidae		aPhyIrr	Amphibia	-	Physalaemus	irroratus	VGP
Anura		Batrachia	Rhacophoridae		aPseMac	Amphibia	Webtoe tree frog	Pseudophilautus	macropus	VGP
Apoda		Gymnophiona	Ichthyophiidae		aIchAlf	Amphibia	Alfred's Striped Caecilian	Ichthyophis	alfredi	VGP
Anura		Batrachia	Bufonidae		aRhiRoq	Amphibia	-	Rhinella	roqueana	VGP
Anura		Batrachia	Microhylidae		aOreMer	Amphibia	-	Oreophryne	mertoni	VGP
Anura		Batrachia	Rhacophoridae		aPseMai	Amphibia	-	Pseudophilautus	maia	VGP
Anura		Batrachia	Bufonidae		aIncGem	Amphibia	-	Incilius	gemmifer	VGP
Anura		Batrachia	Hemiphractidae		aCryRut	Amphibia	-	Cryptobatrachus	ruthveni	VGP
Anura		Batrachia	Hylidae		aBokNap	Amphibia	-	Bokermannohyla	napolii	VGP
Anura		Batrachia	Hylidae		aSciVil	Amphibia	-	Scinax	villasboasi	VGP
Anura		Batrachia	Hylidae		aNycObs	Amphibia	-	Nyctimystes	obsoletus	VGP
Anura		Batrachia	Microhylidae		aOreMin	Amphibia	-	Oreophryne	minuta	VGP
Anura		Batrachia	Rhacophoridae		aPseMal	Amphibia	-	Pseudophilautus	malcolmsmithi	VGP
Apoda		Gymnophiona	Ichthyophiidae		aIchAtr	Amphibia	Long Bloee Caecilian	Ichthyophis	atricollaris	VGP
Anura		Batrachia	Bufonidae		aIncGua	Amphibia	-	Incilius	guanacaste	VGP
Anura		Batrachia	Ceratobatrachidae		aCorAcu	Amphibia	-	Cornufer	aculeodactylus	VGP
Anura		Batrachia	Hylidae		aMegMix	Amphibia	-	Megastomatohyla	mixomaculata	VGP
Anura		Batrachia	Hylidae		aNycOcr	Amphibia	-	Nyctimystes	ocrestes	VGP
Anura		Batrachia	Microhylidae		aKalBun	Amphibia	Natuna Sticky Frog	Kalophrynus	bunguranus	VGP
Anura		Batrachia	Rhacophoridae		aPseMan	Amphibia	-	Pseudophilautus	manipurensis	VGP
Anura		Batrachia	Strabomantidae		aPriPun	Amphibia	Punzan's Robber Frog; Cutin de Punzan	Pristimantis	punzan	VGP
Anura		Batrachia	Ceratobatrachidae		aCorAdi	Amphibia	-	Cornufer	adiastolus	VGP
Anura		Batrachia	Hylidae		aMegNub	Amphibia	-	Megastomatohyla	nubicola	VGP
Anura		Batrachia	Micrixalidae		aMicUtt	Amphibia	Northern Dancing Frog	Micrixalus	uttaraghaati	VGP
Anura		Batrachia	Strabomantidae		aPriPur	Amphibia	-	Pristimantis	puruscafeum	VGP
Anura		Batrachia	Dicroglossidae		aSphLeu	Amphibia	-	Sphaerotheca	leucorhynchus	VGP
Anura		Batrachia	Hylidae		aBokRav	Amphibia	-	Bokermannohyla	ravida	VGP
Anura		Batrachia	Hylidae		aNycPer	Amphibia	-	Nyctimystes	perimetri	VGP
Anura		Batrachia	Ranidae		aHuiMod	Amphibia	-	Huia	modiglianii	VGP
Apoda		Gymnophiona	Ichthyophiidae		aIchBer	Amphibia	Indonesia Caecilian	Ichthyophis	bernisi	VGP
Anura		Batrachia	Bufonidae		aIncInt	Amphibia	-	Incilius	intermedius	VGP
Anura		Batrachia	Ceratobatrachidae		aCorAka	Amphibia	-	Cornufer	akarithymus	VGP
Anura		Batrachia	Hylidae		aMyeAro	Amphibia	-	Myersiohyla	aromatica	VGP
Anura		Batrachia	Hylidae		aNycPer	Amphibia	-	Nyctimystes	persimilis	VGP
Anura		Batrachia	Hyperoliidae		aHypNie	Amphibia	-	Hyperolius	nienokouensis	VGP
Anura		Batrachia	Microhylidae		aKalEok	Amphibia	Eok Sticky Frog	Kalophrynus	eok	VGP
Anura		Batrachia	Hylidae		aBokSap	Amphibia	-	Bokermannohyla	sapiranga	VGP
Anura		Batrachia	Hylidae		aSmiDen	Amphibia	-	Smilisca	dentata	VGP
Anura		Batrachia	Microhylidae		aOreOvi	Amphibia	-	Oreophryne	oviprotector	VGP
Anura		Batrachia	Rhacophoridae		aPseNan	Amphibia	-	Pseudophilautus	nanus	VGP
Apoda		Gymnophiona	Ichthyophiidae		aIchBil	Amphibia	-	Ichthyophis	billitonensis	VGP
Anura		Batrachia	Dicroglossidae		aSphStr	Amphibia	-	Sphaerotheca	strachani	VGP
Anura		Batrachia	Hylidae		aNycRue	Amphibia	-	Nyctimystes	rueppelli	VGP
Anura		Batrachia	Rhacophoridae		aPseNas	Amphibia	-	Pseudophilautus	nasutus	VGP
Anura		Batrachia	Bufonidae		aAnaCom	Amphibia	-	Anaxyrus	compactilis	VGP
Anura		Batrachia	Ceratobatrachidae		aCorCit	Amphibia	-	Cornufer	citrinospilus	VGP
Anura		Batrachia	Dendrobatidae		aEctAbs	Amphibia	-	Ectopoglossus	absconditus	VGP
Anura		Batrachia	Hylidae		aBokSaz	Amphibia	-	Bokermannohyla	sazimai	VGP
Anura		Batrachia	Hyperoliidae		aHypObs	Amphibia	-	Hyperolius	obscurus	VGP
Anura		Batrachia	Microhylidae		aPleLae	Amphibia	-	Plethodonthyla	laevis	VGP
Anura		Batrachia	Ranidae		aHumOat	Amphibia	-	Humerana	oatesii	VGP
Anura		Batrachia	Rhacophoridae		aPseNem	Amphibia	-	Pseudophilautus	nemus	VGP
Anura		Batrachia	Strabomantidae		aPriQui	Amphibia	-	Pristimantis	quicato	VGP
Anura		Batrachia	Bufonidae		aRhiSeb	Amphibia	-	Rhinella	sebbeni	VGP
Anura		Batrachia	Ceratobatrachidae		aCorDes	Amphibia	-	Cornufer	desticans	VGP
Anura		Batrachia	Dendrobatidae		aEctAst	Amphibia	-	Ectopoglossus	astralogaster	VGP
Anura		Batrachia	Hylidae		aBokVul	Amphibia	-	Bokermannohyla	vulcaniae	VGP
Anura		Batrachia	Hylidae		aMyeLov	Amphibia	-	Myersiohyla	loveridgei	VGP
Anura		Batrachia	Hylidae		aNycTra	Amphibia	-	Nyctimystes	trachydermis	VGP
Anura		Batrachia	Rhacophoridae		aPseNew	Amphibia	Newton Jayawardane's Shrub Frog; NewtonJayawardanege panduru madiya	Pseudophilautus	newtonjayawardanei	VGP
Anura		Batrachia	Strabomantidae		aPriCul	Amphibia	-	Pristimantis	culatensis	VGP
Anura		Batrachia	Bufonidae		aIncMaj	Amphibia	-	Incilius	majordomus	VGP
Anura		Batrachia	Ceratobatrachidae		aCorEle	Amphibia	-	Cornufer	elegans	VGP
Anura		Batrachia	Dendrobatidae		aEctAto	Amphibia	-	Ectopoglossus	atopoglossus	VGP
