Carex	diandra	Cyperaceae	DTOL			NA	NA
Carex	digitata	Cyperaceae	DTOL			NA	NA
Carex	dioica	Cyperaceae	DTOL			NA	NA
Carex	distans	Cyperaceae	DTOL			NA	NA
Carex	disticha	Cyperaceae	DTOL			NA	NA
Carex	divisa	Cyperaceae	DTOL			NA	NA
Carex	divulsa	Cyperaceae	DTOL			NA	NA
Carex	echinata	Cyperaceae	DTOL			NA	NA
Carex	elata	Cyperaceae	DTOL			NA	NA
Carex	elongata	Cyperaceae	DTOL			NA	NA
Carex	ericetorum	Cyperaceae	DTOL			NA	NA
Carex	extensa	Cyperaceae	DTOL			NA	NA
Carex	filiformis	Cyperaceae	DTOL			NA	NA
Carex	flacca	Cyperaceae	DTOL	DTOL		NA	NA
Carex	flava	Cyperaceae	DTOL			NA	NA
Carex	hirta	Cyperaceae	DTOL			NA	NA
Carex	hostiana	Cyperaceae	DTOL	DTOL		NA	NA
Carex	humilis	Cyperaceae	DTOL			NA	NA
Carex	lachenalii	Cyperaceae	DTOL			NA	NA
Carex	laevigata	Cyperaceae	DTOL			NA	NA
Carex	lasiocarpa	Cyperaceae	DTOL			NA	NA
Carex	lepidocarpa	Cyperaceae	DTOL			NA	NA
Carex	leporina	Cyperaceae	DTOL			NA	NA
Carex	limosa	Cyperaceae	DTOL			NA	NA
Carex	magellanica	Cyperaceae	DTOL			NA	NA
Carex	maritima	Cyperaceae	DTOL			NA	NA
Carex	microglochin	Cyperaceae	DTOL			NA	NA
Carex	montana	Cyperaceae	DTOL			NA	NA
Carex	muricata	Cyperaceae	DTOL			NA	NA
Carex	nigra	Cyperaceae	DTOL			NA	NA
Carex	norvegica	Cyperaceae	DTOL			NA	NA
Carex	ornithopoda	Cyperaceae	DTOL			NA	NA
Carex	otrubae	Cyperaceae	DTOL			NA	NA
Carex	pallescens	Cyperaceae	DTOL			NA	NA
Carex	panicea	Cyperaceae	DTOL	DTOL	DTOL	NA	NA
Carex	paniculata	Cyperaceae	DTOL			NA	NA
Carex	pauciflora	Cyperaceae	DTOL			NA	NA
Carex	pendula	Cyperaceae	DTOL			NA	NA
Carex	pilulifera	Cyperaceae	DTOL			NA	NA
Carex	pseudocyperus	Cyperaceae	DTOL			NA	NA
Carex	pulicaris	Cyperaceae	DTOL	DTOL		NA	NA
Carex	punctata	Cyperaceae	DTOL			NA	NA
Carex	rariflora	Cyperaceae	DTOL			NA	NA
Carex	recta	Cyperaceae	DTOL			NA	NA
Carex	remota	Cyperaceae	DTOL			NA	NA
Carex	riparia	Cyperaceae	DTOL			NA	NA
Carex	rostrata	Cyperaceae	DTOL			NA	NA
Carex	rupestris	Cyperaceae	DTOL			NA	NA
Carex	salina	Cyperaceae	DTOL			NA	NA
Carex	saxatilis	Cyperaceae	DTOL			NA	NA
Carex	spicata	Cyperaceae	DTOL			NA	NA
Carex	strigosa	Cyperaceae	DTOL			NA	NA
Carex	sylvatica	Cyperaceae	DTOL			NA	NA
Carex	trinervis	Cyperaceae	DTOL			NA	NA
Carex	vaginata	Cyperaceae	DTOL			NA	NA
Carex	vesicaria	Cyperaceae	DTOL			NA	NA
Carex	viridula	Cyperaceae	DTOL			NA	NA
Carex	vulpina	Cyperaceae	DTOL			NA	NA
Cladium	mariscus	Cyperaceae	DTOL			NA	NA
Cyperus	fuscus	Cyperaceae	DTOL			NA	NA
Cyperus	longus	Cyperaceae	DTOL			NA	NA
Eleocharis	acicularis	Cyperaceae	DTOL			NA	NA
Eleocharis	mamillata	Cyperaceae	DTOL			NA	NA
Eleocharis	multicaulis	Cyperaceae	DTOL			NA	NA
Eleocharis	palustris	Cyperaceae	DTOL			NA	NA
Eleocharis	parvula	Cyperaceae	DTOL			NA	NA
Eleocharis	quinqueflora	Cyperaceae	DTOL	DTOL	DTOL	NA	NA
Eleocharis	uniglumis	Cyperaceae	DTOL			NA	NA
Eriophorum	angustifolium	Cyperaceae	DTOL			NA	NA
Eriophorum	gracile	Cyperaceae	DTOL			NA	NA
Eriophorum	latifolium	Cyperaceae	DTOL			NA	NA
Eriophorum	vaginatum	Cyperaceae	DTOL			NA	NA
Isolepis	cernua	Cyperaceae	DTOL			NA	NA
Isolepis	setacea	Cyperaceae	DTOL			NA	NA
Rhynchospora	alba	Cyperaceae	DTOL			NA	NA
Rhynchospora	fusca	Cyperaceae	DTOL			NA	NA
Schoenoplectus	lacustris	Cyperaceae	DTOL	DTOL		NA	NA
Schoenoplectus	tabernaemontani	Cyperaceae	DTOL			NA	NA
Schoenoplectus	triqueter	Cyperaceae	DTOL			NA	NA
Schoenus	ferrugineus	Cyperaceae	DTOL			NA	NA
Schoenus	nigricans	Cyperaceae	DTOL			NA	NA
Scirpoides	holoschoenus	Cyperaceae	DTOL			NA	NA
Scirpus	sylvaticus	Cyperaceae	DTOL			NA	NA
Trichophorum	alpinum	Cyperaceae	DTOL			NA	NA
Trichophorum	cespitosum	Cyperaceae	DTOL			NA	NA
Trichophorum	germanicum	Cyperaceae	DTOL			NA	NA
Agrostis	canina	Poaceae	DTOL			NA	NA
Agrostis	capillaris	Poaceae	DTOL	DTOL		NA	NA
Agrostis	curtisii	Poaceae	DTOL			NA	NA
Agrostis	gigantea	Poaceae	DTOL			NA	NA
Agrostis	stolonifera	Poaceae	DTOL			NA	NA
Agrostis	vinealis	Poaceae	DTOL			NA	NA
Aira	caryophyllea	Poaceae	DTOL			NA	NA
Aira	praecox	Poaceae	DTOL			NA	NA
Alopecurus	aequalis	Poaceae	DTOL			NA	NA
Alopecurus	bulbosus	Poaceae	DTOL			NA	NA
Alopecurus	geniculatus	Poaceae	DTOL			NA	NA
Alopecurus	magellanicus	Poaceae	DTOL			NA	NA
Alopecurus	myosuroides	Poaceae	DTOL			NA	NA
Alopecurus	pratensis	Poaceae	DTOL			NA	NA
Anthoxanthum	odoratum	Poaceae	DTOL	DTOL		NA	NA
Apera	spica-venti	Poaceae	DTOL			NA	NA
Arrhenatherum	elatius	Poaceae	DTOL			NA	NA
Avena	fatua	Poaceae	DTOL			NA	NA
Avena	sativa	Poaceae	DTOL			NA	NA
Avena	strigosa	Poaceae	DTOL			NA	NA
Avenella	flexuosa	Poaceae	DTOL			NA	NA
Avenula	pubescens	Poaceae	DTOL			NA	NA
Brachypodium	pinnatum	Poaceae	DTOL			NA	NA
Brachypodium	rupestre	Poaceae	DTOL			NA	NA
Brachypodium	sylvaticum	Poaceae	DTOL	DTOL	DTOL	NA	NA
Briza	media	Poaceae	DTOL	DTOL		NA	NA
Briza	minor	Poaceae	DTOL			NA	NA
Bromus	hordeaceus	Poaceae	DTOL			NA	NA
Bromus	interruptus	Poaceae	DTOL			NA	NA
Bromus	racemosus	Poaceae	DTOL			NA	NA
Bromus	secalinus	Poaceae	DTOL			NA	NA
Calamagrostis	canescens	Poaceae	DTOL			NA	NA
Calamagrostis	purpurea	Poaceae	DTOL			NA	NA
Calamagrostis	scotica	Poaceae	DTOL			NA	NA
Catabrosa	aquatica	Poaceae	DTOL			NA	NA
Catapodium	marinum	Poaceae	DTOL			NA	NA
Catapodium	rigidum	Poaceae	DTOL			NA	NA
Cortaderia	selloana	Poaceae	DTOL			NA	NA
Corynephorus	canescens	Poaceae	DTOL			NA	NA
Cynodon	dactylon	Poaceae	DTOL			NA	NA
Cynosurus	cristatus	Poaceae	DTOL			NA	NA
Dactylis	glomerata	Poaceae	DTOL	DTOL		NA	NA
Danthonia	decumbens	Poaceae	DTOL	DTOL		NA	NA
Deschampsia	cespitosa	Poaceae	DTOL			NA	NA
Drymochloa	sylvatica	Poaceae	DTOL			NA	NA
Elymus	athericus	Poaceae	DTOL			NA	NA
Elymus	caninus	Poaceae	DTOL			NA	NA
Elymus	repens	Poaceae	DTOL			NA	NA
Festuca	arenaria	Poaceae	DTOL			NA	NA
Festuca	armoricana	Poaceae	DTOL			NA	NA
Festuca	filiformis	Poaceae	DTOL			NA	NA
Festuca	huonii	Poaceae	DTOL			NA	NA
Festuca	lemanii	Poaceae	DTOL			NA	NA
Festuca	longifolia	Poaceae	DTOL			NA	NA
Festuca	ovina	Poaceae	DTOL	DTOL		NA	NA
Festuca	rubra	Poaceae	DTOL			NA	NA
Festuca	vivipara	Poaceae	DTOL			NA	NA
Gastridium	ventricosum	Poaceae	DTOL			NA	NA
Gaudinia	fragilis	Poaceae	DTOL			NA	NA
Glyceria	declinata	Poaceae	DTOL			NA	NA
Glyceria	fluitans	Poaceae	DTOL			NA	NA
Glyceria	maxima	Poaceae	DTOL			NA	NA
Glyceria	notata	Poaceae	DTOL			NA	NA
Helictochloa	pratensis	Poaceae	DTOL	DTOL		NA	NA
Hierochloe	odorata	Poaceae	DTOL			NA	NA
Holcus	lanatus	Poaceae	DTOL	DTOL	DTOL	NA	NA
Holcus	mollis	Poaceae	DTOL	DTOL		NA	NA
Hordelymus	europaeus	Poaceae	DTOL			NA	NA
Hordeum	marinum	Poaceae	DTOL			NA	NA
Hordeum	murinum	Poaceae	DTOL			NA	NA
Hordeum	secalinum	Poaceae	DTOL			NA	NA
Koeleria	macrantha	Poaceae	DTOL	DTOL		NA	NA
Koeleria	vallesiana	Poaceae	DTOL			NA	NA
Leersia	oryzoides	Poaceae	DTOL			NA	NA
Leymus	arenarius	Poaceae	DTOL			NA	NA
Lolium	perenne	Poaceae	DTOL			NA	NA
Lolium	temulentum	Poaceae	DTOL			NA	NA
Melica	nutans	Poaceae	DTOL			NA	NA
Melica	uniflora	Poaceae	DTOL			NA	NA
Mibora	minima	Poaceae	DTOL			NA	NA
Milium	effusum	Poaceae	DTOL			NA	NA
Milium	vernale	Poaceae	DTOL			NA	NA
Molinia	caerulea	Poaceae	DTOL			NA	NA
Nardus	stricta	Poaceae	DTOL			NA	NA
Parapholis	incurva	Poaceae	DTOL			NA	NA
Parapholis	strigosa	Poaceae	DTOL			NA	NA
Phalaris	arundinacea	Poaceae	DTOL			NA	NA
Phleum	alpinum	Poaceae	DTOL			NA	NA
Phleum	arenarium	Poaceae	DTOL			NA	NA
Phleum	bertolonii	Poaceae	DTOL			NA	NA
Phleum	phleoides	Poaceae	DTOL			NA	NA
Phleum	pratense	Poaceae	DTOL			NA	NA
Phragmites	australis	Poaceae	DTOL			NA	NA
Poa	alpina	Poaceae	DTOL			NA	NA
Poa	angustifolia	Poaceae	DTOL			NA	NA
Poa	annua	Poaceae	DTOL			NA	NA
Poa	bulbosa	Poaceae	DTOL			NA	NA
Poa	compressa	Poaceae	DTOL			NA	NA
Poa	flexuosa	Poaceae	DTOL			NA	NA
Poa	glauca	Poaceae	DTOL			NA	NA
Poa	humilis	Poaceae	DTOL			NA	NA
Poa	infirma	Poaceae	DTOL			NA	NA
Poa	nemoralis	Poaceae	DTOL			NA	NA
Poa	pratensis	Poaceae	DTOL			NA	NA
Poa	trivialis	Poaceae	DTOL			NA	NA
Polypogon	monspeliensis	Poaceae	DTOL			NA	NA
Pseudosasa	japonica	Poaceae	DTOL			NA	NA
Puccinellia	distans	Poaceae	DTOL			NA	NA
Puccinellia	fasciculata	Poaceae	DTOL			NA	NA
Puccinellia	maritima	Poaceae	DTOL			NA	NA
Puccinellia	rupestris	Poaceae	DTOL			NA	NA
Sasa	palmata	Poaceae	DTOL			NA	NA
Sesleria	caerulea	Poaceae	DTOL			NA	NA
Trisetum	flavescens	Poaceae	DTOL			NA	NA
Lycopodium	annotinum	Lycopodiaceae	DTOL			NA	NA
Trichomanes	speciosum	Hymenophyllaceae	DTOL	DTOL	DTOL	NA	NA
Cystopteris	dickieana	Cystopteridaceae	DTOL			NA	NA
Fumaria	reuteri	Papaveraceae	DTOL			NA	NA
Papaver	cambricum	Papaveraceae	DTOL			NA	NA
Roemeria	argemone	Papaveraceae	DTOL			NA	NA
Roemeria	hispida	Papaveraceae	DTOL			NA	NA
Mahonia	aquifolium	Berberidaceae	DTOL	DTOL	DTOL	NA	NA
Pulsatilla	vulgaris	Ranunculaceae	DTOL			NA	NA
Petrosedum	forsterianum	Crassulaceae	DTOL			NA	NA
Ervilia	hirsuta	Fabaceae	DTOL			NA	NA
Ervum	gracile	Fabaceae	DTOL			NA	NA
Ervum	tetraspermum	Fabaceae	DTOL			NA	NA
Alchemilla	minima	Rosaceae	DTOL			NA	NA
Aphanes	arvensis	Rosaceae	DTOL			NA	NA
Poterium	sanguisorba	Rosaceae	DTOL			NA	NA
Sorbus	admonitor	Rosaceae	DTOL			NA	NA
Sorbus	anglica	Rosaceae	DTOL			NA	NA
Sorbus	aria	Rosaceae	DTOL			NA	NA
Sorbus	arranensis	Rosaceae	DTOL			NA	NA
Sorbus	bristoliensis	Rosaceae	DTOL			NA	NA
Sorbus	cambrensis	Rosaceae	DTOL			NA	NA
Sorbus	cheddarensis	Rosaceae	DTOL			NA	NA
Sorbus	cuneifolia	Rosaceae	DTOL			NA	NA
Sorbus	devoniensis	Rosaceae	DTOL			NA	NA
Sorbus	domestica	Rosaceae	DTOL			NA	NA
Sorbus	eminens	Rosaceae	DTOL			NA	NA
Sorbus	eminentiformis	Rosaceae	DTOL			NA	NA
Sorbus	eminentoides	Rosaceae	DTOL			NA	NA
Sorbus	hibernica	Rosaceae	DTOL			NA	NA
Sorbus	lancastriensis	Rosaceae	DTOL			NA	NA
Sorbus	leighensis	Rosaceae	DTOL			NA	NA
Sorbus	leptophylla	Rosaceae	DTOL			NA	NA
Sorbus	leyana	Rosaceae	DTOL			NA	NA
Sorbus	margaretae	Rosaceae	DTOL			NA	NA
Sorbus	minima	Rosaceae	DTOL			NA	NA
Sorbus	parviloba	Rosaceae	DTOL			NA	NA
Sorbus	porrigentiformis	Rosaceae	DTOL			NA	NA
Sorbus	pseudofennica	Rosaceae	DTOL			NA	NA
Sorbus	pseudomeinichii	Rosaceae	DTOL			NA	NA
Sorbus	rupicola	Rosaceae	DTOL			NA	NA
Sorbus	rupicoloides	Rosaceae	DTOL			NA	NA
Sorbus	saxicola	Rosaceae	DTOL			NA	NA
Sorbus	stenophylla	Rosaceae	DTOL			NA	NA
Sorbus	stirtoniana	Rosaceae	DTOL			NA	NA
Sorbus	subcuneata	Rosaceae	DTOL			NA	NA
Sorbus	torminalis	Rosaceae	DTOL			NA	NA
Sorbus	vexans	Rosaceae	DTOL			NA	NA
Sorbus	whiteana	Rosaceae	DTOL			NA	NA
Sorbus	wilmottiana	Rosaceae	DTOL			NA	NA
Linum	radiola	Linaceae	DTOL			NA	NA
Ailanthus	altissima	Simaroubaceae	DTOL	DTOL	DTOL	NA	NA
Erophila	glabrescens	Brassicaceae	DTOL			NA	NA
Erophila	majuscula	Brassicaceae	DTOL			NA	NA
Erophila	verna	Brassicaceae	DTOL			NA	NA
Thlaspi	caerulescens	Brassicaceae	DTOL			NA	NA
Reynoutria	sachalinensis	Polygonaceae	DTOL	DTOL		NA	NA
Polygonum	depressum	Polygonaceae	DTOL			NA	NA
Sagina	filicaulis	Caryophyllaceae	DTOL			NA	NA
Silene	viscaria	Caryophyllaceae	DTOL			NA	NA
Atriplex	pedunculata	Amaranthaceae	DTOL			NA	NA
Atriplex	portulacoides	Amaranthaceae	DTOL			NA	NA
Sarcocornia	perennis	Amaranthaceae	DTOL	DTOL	DTOL	NA	NA
Lysimachia	arvensis	Primulaceae	DTOL			NA	NA
Lysimachia	europaea	Primulaceae	DTOL			NA	NA
Lysimachia	tenella	Primulaceae	DTOL			NA	NA
Arctostaphylos	alpinus	Ericaceae	DTOL			NA	NA
Hypopitys	monotropa	Ericaceae	DTOL			NA	NA
Lamium	hybridum	Lamiaceae	DTOL			NA	NA
Stachys	officinalis	Lamiaceae	DTOL			NA	NA
Parentucellia	viscosa	Orobanchaceae	DTOL			NA	NA
Inula	conyzae	Asteraceae	DTOL			NA	NA
Mycelis	muralis	Asteraceae	DTOL	DTOL		NA	NA
Foeniculum	vulgare	Apiaceae	DTOL			NA	NA
Imperatoria	ostruthium	Apiaceae	DTOL			NA	NA
Ruppia	spiralis	Ruppiaceae	DTOL			NA	NA
Tamus	communis	Dioscoreaceae	DTOL	DTOL	DTOL	NA	NA
Coeloglossum	viride	Orchidaceae	DTOL			NA	NA
Epipactis	sancta	Orchidaceae	DTOL			NA	NA
Gymnadenia	densiflora	Orchidaceae	DTOL			NA	NA
Scilla	autumnalis	Asparagaceae	DTOL			NA	NA
Juncus	trifidus	Juncaceae	DTOL			NA	NA
Luzula	pallidula	Juncaceae	DTOL			NA	NA
Blysmus	rufus	Cyperaceae	DTOL			NA	NA
Eleogiton	fluitans	Cyperaceae	DTOL			NA	NA
Anisantha	diandra	Poaceae	DTOL			NA	NA
Anisantha	sterilis	Poaceae	DTOL			NA	NA
Aristavena	setacea	Poaceae	DTOL			NA	NA
Bromopsis	benekenii	Poaceae	DTOL			NA	NA
Bromopsis	erecta	Poaceae	DTOL			NA	NA
Bromopsis	ramosa	Poaceae	DTOL			NA	NA
Calamagrostis	epigejos	Poaceae	DTOL			NA	NA
Calamagrostis	stricta	Poaceae	DTOL			NA	NA
Elymus	junceiformis	Poaceae	DTOL			NA	NA
Sasaella	ramosa	Poaceae	DTOL			NA	NA
Schedonorus	giganteus	Poaceae	DTOL			NA	NA
Spartina	anglica	Poaceae	DTOL			NA	NA
Spartina	maritima	Poaceae	DTOL			NA	NA
Vulpia	bromoides	Poaceae	DTOL			NA	NA
Vulpia	ciliata	Poaceae	DTOL			NA	NA
Vulpia	fasciculata	Poaceae	DTOL			NA	NA
Vulpia	myuros	Poaceae	DTOL			NA	NA
Vulpia	unilateralis	Poaceae	DTOL			NA	NA
